identifier,all_names,batting_style,bowling_style
a15f337a,['J Roper'],Right hand Bat,Right arm Medium
44a18ad8,['J Royal'],Right hand Bat,Left arm Orthodox
bd4626a9,['JR Ratnayeke' 'Ravi Ratnayeke'],Left hand Bat,Right arm Fast
b84ef9f8,['JR Reid' 'John Reid'],Right hand Bat,Right arm Fast
e68572a7,['JR Sullivan'],Right hand Bat,Right arm Legbreak
bba16a97,['JR Thomson' 'Jeff Thomson'],Right hand Bat,Right arm Fast
03b7a465,['JR Watkins' 'John Watkins'],Right hand Bat,Right arm Legbreak
59fff843,['J Winslade' 'JR Winslade'],Right hand Bat,Right arm Medium
d0444261,['J Ryder' 'Jack Ryder' 'John Ryder'],Right hand Bat,Right arm Fast
2b944fb7,['JS Ababu'],Right hand Bat,Right arm Fast
f6fec224,['JS Ahmed'],Right hand Bat,Right arm Medium
67bd483c,['J Sanele'],Right hand Bat,Right arm Medium
3cc94090,['J Sanjeev'],Left hand Bat,Left arm Orthodox
4f1d3f68,['J Santhanam'],Left hand Bat,Left arm Orthodox
10735e1d,['JS Buckingham'],Left hand Bat,Right arm Fast
1e78c51c,['J Sebanja'],Right hand Bat,Left arm Medium
91bd2aef,['J Selby' 'John Selby'],Right hand Bat,Right arm Medium
2fbb29a8,['JSE Price' 'John Price'],Left hand Bat,Right arm Fast
cb54a1d6,['J Seymour'],Left hand Bat,Right arm Offbreak
79765f6f,['JS Floros'],Left hand Bat,Right arm Offbreak
2be27bdf,['JS Gatting'],Right hand Bat,Right arm Offbreak
d8bee9a1,['J Shaju'],Right hand Bat,Right arm Medium
e1eb1e96,['J Sharma'],Left hand Bat,Right arm Medium
5cc8e8da,['J Sharp' 'JS Sharp' 'Jack Sharp' 'John Sharp'],Right hand Bat,Left arm Fast
b82e3032,['J Shaw' 'Shaw'],Right hand Bat,Right arm Medium
2c6052a6,['JS Henriksen'],Right hand Bat,Right arm Medium
afb3ab47,['JS Hunter'],Right hand Bat,Right arm Medium
14d9c46e,['J Sinfield'],Left hand Bat,Right arm Offbreak
28574428,['J Singye'],Right hand Bat,Right arm Legbreak
68be5567,['JS Jesani'],Right hand Bat,Right arm Offbreak
092ccf20,['JS Kundi'],Right hand Bat,Right arm Medium
c96a215f,['JS Lehmann'],Left hand Bat,Left arm Orthodox
8ae98a8e,['JS Louis'],Right hand Bat,Right arm Medium
9633359f,['JS Malhotra'],Right hand Bat,Right arm Legbreak
c27e0638,['JS Ndanu'],Right hand Bat,Right arm Medium
7c8f533d,['J Paris' 'JS Paris' 'Joel Paris' 'Paris'],Left hand Bat,Left arm Fast
f5821615,['J Patel' 'JS Patel' 'Jeetan Patel' 'Patel'],Right hand Bat,Right arm Offbreak
417bde96,['JS Pooranakaran'],Right hand Bat,Right arm Medium
bad31fac,['J Srinath' 'Javagal Srinath'],Right hand Bat,Right arm Fast
12af4af6,['JS Solomon' 'Joe Solomon'],Right hand Bat,Right arm Legbreak
5147c792,['JS Sykes'],Left hand Bat,Left arm Orthodox
eb19d010,['J Subramanyan'],Right hand Bat,Right arm Legbreak
4125d931,['J Suchith' 'Suchith J'],Left hand Bat,Left arm Orthodox
0b581ed6,['J Sumerauer'],Right hand Bat,Right arm Fast
4de02539,['J Sussex' 'JD Sussex'],Right hand Bat,Right arm Medium
c64c2443,['J Syed Mohammad' 'S Mohammad' 'Syed Mohammed'],Left hand Bat,Left arm Orthodox
77841dcc,['J Symes'],Left hand Bat,Left arm Orthodox
05d4c10d,['J Benton' 'JTA Benton'],Right hand Bat,Left arm Orthodox
b698deb6,['JTA Bruce'],Right hand Bat,Right arm Medium
a4a2a0c0,['J Burnham' 'JTA Burnham'],Right hand Bat,Right arm Medium
1b63aef2,['J Taffs'],Right hand Bat,Right arm Legbreak
3d0ed2f9,['Ball' 'J Ball' 'JT Ball' 'Jacob Ball'],Right hand Bat,Right arm Fast
88dd3ff5,['JT Botten' 'Jackie Botten' 'James Botten'],Right hand Bat,Right arm Fast
537021f5,['JT Brassell'],Right hand Bat,Right arm Medium
ecfc2883,['JT Brown' 'Jack Brown' 'John Brown'],Right hand Bat,Right arm Legbreak
7bed83a5,['JT Cottam' 'John Cottam'],Right hand Bat,Right arm Legbreak
ca511bc5,['JTC Vaughan' 'Justin Vaughan'],Left hand Bat,Right arm Medium
69649715,['JT Darrell'],Right hand Bat,Left arm Medium
4e6d7b16,['JT Hearne' 'Jack Hearne' 'John Hearne'],Right hand Bat,Right arm Medium
dec8e038,['J Theron'],Right hand Bat,Right arm Medium
7714c405,['J Thinley'],Right hand Bat,Right arm Offbreak
4dd6643c,['JT Ikin' 'Jack Ikin' 'John Ikin'],Left hand Bat,Right arm Legbreak
78795cbc,['JT Langridge'],Left hand Bat,Left arm Medium
9b9aa5df,['JT Murray' 'John Murray'],Right hand Bat,Right arm Medium
3a385a82,['JT Partridge' 'Joe Partridge' 'Joseph Partridge'],Right hand Bat,Right arm Fast
788d661c,['J Trembeath-Moro'],Left hand Bat,Right arm Medium
2659cb4c,['J Trim' 'John Trim'],Right hand Bat,Right arm Fast
42172c3c,['JJ Smuts' 'JT Smuts' 'Smuts'],Right hand Bat,Left arm Orthodox
1893cd0e,['JT Sparling' 'John Sparling'],Right hand Bat,Right arm Offbreak
d8417b91,['JT Todd'],Left hand Bat,Right arm Offbreak
0a237f98,['JT Willoughby' 'Joseph Willoughby'],Right hand Bat,Right arm Fast
ea5e0599,['Jubaid Ahamed'],Right hand Bat,Right arm Medium
6127377d,['Jubair Ahmed'],Right hand Bat,Right arm Fast
902d916b,['J Hossain' 'Jubair Hossain'],Right hand Bat,Right arm Legbreak
92780e2f,['J Goolie' 'JU Goolie'],Left hand Bat,Right arm Offbreak
dcb9e824,['Julie Simpson'],Right hand Bat,Right arm Medium
ac9c2a35,['J Ulrik' 'Josephine Ulrik'],Left hand Bat,Left arm Orthodox
c39ee9e0,['Junaid Aziz'],Right hand Bat,Right arm Legbreak
be0077ba,['J Khan' 'Junaid Khan'],Right hand Bat,Right arm Medium
086f5984,['J Khan' 'Junaid Khan'],Right hand Bat,Left arm Fast
c01852c6,['Junaid Sheikh'],Right hand Bat,Right arm Fast
62e203d4,['J Siddique' 'Junaid Siddique'],Left hand Bat,Right arm Offbreak
84dc72db,['J Siddique' 'Junaid Siddique' 'Junaid Siddique (2)'],Right hand Bat,Right arm Medium
9025e58f,['Junaid Siddiqui'],Right hand Bat,Right arm Legbreak
c78f1ff5,['Junaid Zia'],Right hand Bat,Right arm Medium
431f2dd4,['Jun Hyunwoo'],Right hand Bat,Right arm Medium
f447f54c,['J Valenikuila'],Right hand Bat,Right arm Offbreak
bc475506,['JV Coney' 'Jeremy Coney'],Right hand Bat,Right arm Medium
d1ac815a,['JV Harris'],Right hand Bat,Right arm Offbreak
e96d15a7,['J Vine' 'Joseph Vine'],Right hand Bat,Right arm Legbreak
8ade190a,['JV Saunders' 'Jack Saunders' 'John Saunders'],Left hand Bat,Left arm Medium
c374f37f,['JWA Taylor' 'James Taylor'],Right hand Bat,Right arm Legbreak
06f383ea,['JW Burke' 'James Burke' 'Jim Burke'],Right hand Bat,Right arm Offbreak
479da8f9,['JW Chilia'],Right hand Bat,Right arm Offbreak
806b558e,['JW Cook'],Left hand Bat,Right arm Medium
7be8a0ed,['J Dernbach' 'JW Dernbach'],Right hand Bat,Right arm Fast
edc7ddb6,['J Weatherald' 'JB Weatherald' 'Jake Weatherald'],Left hand Bat,Right arm Legbreak
1d1c6410,['J West' 'Jonathan West'],Right hand Bat,Right arm Medium
d46933ed,['J West' 'Jim West'],Right hand Bat,Right arm Medium
7a41ddbe,['JW Gleeson' 'John Gleeson'],Right hand Bat,Right arm Legbreak
9f395b45,['JW Hartshorn'],Right hand Bat,Right arm Medium
012829ff,['J Hastings' 'JW Hastings' 'John Hastings'],Right hand Bat,Right arm Fast
7934d6fb,['JWHD Boteju'],Right hand Bat,Right arm Medium
b3806cca,"[""'Young Jack' Hearne"" 'JW Hearne' 'John Hearne']",Right hand Bat,Right arm Legbreak
1fd78bc5,['Bill Hitch' 'JW Hitch' 'John Hitch'],Right hand Bat,Right arm Fast
621836c0,['J White'],Right hand Bat,Right arm offbreak
c00cb9e0,['Harry Makepeace' 'JWH Makepeace' 'Joseph Makepeace'],Right hand Bat,Right arm Legbreak
a14bd403,['JW Holder'],Right hand Bat,Right arm Fast
fd8e4c4e,['JWHT Douglas' 'John Douglas' 'Johnny Douglas'],Right hand Bat,Right arm Fast
ecb8ba2c,['J Winster'],Right hand Bat,Right arm Offbreak
32a8161e,['JW Jenner'],Right hand Bat,Right arm Offbreak
112b8472,['JW Lloyds'],Left hand Bat,Right arm Offbreak
83ea3017,['JW Martin' 'John Martin' 'Johnny Martin'],Left hand Bat,Left arm Orthodox
b0758453,['JW Martin' 'JW Martin (2)' 'Jack Martin' 'John Martin'],Right hand Bat,Right arm Fast
e3302780,['JW McLaren' 'John McLaren'],Right hand Bat,Right arm Fast
1afdbdbf,['JWM Dalrymple'],Right hand Bat,Right arm Offbreak
492c17f0,['JWN Moses'],Right hand Bat,Right arm Medium
be72ece7,['J Wood'],Right hand Bat,Right arm Fast
50cf2339,['J Worrall' 'Jack Worrall' 'John Worrall'],Right hand Bat,Right arm offbreak
22555f02,['JW Rutherford' 'John Rutherford'],Right hand Bat,Right arm Legbreak
4adf7cc0,['JW Sharpe' 'John Sharpe'],Right hand Bat,Right arm Fast
1f420c79,['JW Sheed'],Right hand Bat,Right arm Medium
ec33b21a,['J Shutt' 'JW Shutt'],Right hand Bat,Right arm Offbreak
07c3e3cc,['JW Trumble' 'John Trumble'],Right hand Bat,Right arm Offbreak
878eb894,['J Robertson' 'JWV Robertson'],Left hand Bat,Left arm Medium
8bdac857,['JW Wells' 'Jonathan Wells'],Right hand Bat,Right arm Medium
91c984a1,['JW Wilson'],Right hand Bat,Right arm Fast
fac54bdc,['JW Wilson' 'JW Wilson (2)' 'Jack Wilson' 'John Wilson'],Right hand Bat,Left arm Orthodox
36330421,['Billy Zulch' 'JW Zulch' 'John Zulch'],Right hand Bat,Right arm Medium
81049310,['J J Yadav' 'J Yadav' 'Jayant Yadav'],Right hand Bat,Right arm Offbreak
ae5cea7e,['J Logie' 'JYA Logie'],Right hand Bat,Right arm Medium
6cb6215d,['J Yamashita'],Right hand Bat,Right arm Offbreak
b32b1661,['Jyotsnil Singh'],Right hand Bat,Right arm Offbreak
f70e7767,['J Zimba'],Right hand Bat,Left arm Orthodox
672d7379,['KA Anderson' 'Kevlon Anderson'],Right hand Bat,Right arm Fast
6e79674b,['KA Archer' 'Ken Archer'],Right hand Bat,Right arm Offbreak
d22287a8,['KA Bazil'],Right hand Bat,Right arm Medium
87dcd3ee,['K Abdulquadri'],Right hand Bat,Right arm Legbreak
60dd8960,['K Ali' 'Kabir Ali'],Right hand Bat,Right arm Medium
37da0536,['Kabir Khan'],Right hand Bat,Left arm Fast
32dfa628,['KA Blackwell'],Right hand Bat,Right arm Medium
b7a6a60b,['KA Bull'],Right hand Bat,Right arm Offbreak
d784bf43,['KA Cohen' 'Karla Cohen'],Right hand Bat,Right arm Fast
4ac6664d,['A Kanchana' 'KADA Kanchana'],Right hand Bat,Right arm Fast
683bbe77,['Kadeer Ali'],Right hand Bat,Right arm Legbreak
543d3e69,['KAD Hurdle'],Right hand Bat,Right arm Fast
4cd3960e,['Dinusha' 'Dinusha Fernando' 'KADM Fernando'],Right hand Bat,Right arm Fast
d06335fd,['K Edwards' 'KA Edwards' 'Kirk Edwards'],Right hand Bat,Right arm Offbreak
3f063a33,['KA Forde'],Left hand Bat,Right arm Fast
fa9fdefa,['KA Green'],Right hand Bat,Right arm Medium
8e7adf3c,['KA Griffiths'],Right hand Bat,Right arm Bowler
c59d8f8a,['K Hope' 'KA Hope' 'Kyle Hope'],Right hand Bat,Right arm Offbreak
7b09e19c,['Kaif Ahmad' 'Kaif Ahmed'],Right hand Bat,Right arm Medium
9714e764,['Kainat Imtiaz'],Right hand Bat,Right arm Medium
1ccd4054,['Kainat Qazi'],Right hand Bat,Right arm Medium
6c18c062,['KA Jadhav'],Right hand Bat,Right arm Medium
68c56d09,['K Jamieson' 'KA Jamieson' 'Kyle Jamieson'],Right hand Bat,Right arm Fast
78eb4223,['K Roach' 'KAJ Roach' 'Kemar Roach' 'Roach'],Right hand Bat,Right arm Fast
5b9b3c32,['K Kallicharan' 'KA Kallicharan'],Right hand Bat,Right arm Offbreak
4291f081,['KA Knight'],Right hand Bat,Right arm Medium
14810ee7,['Kaleem Sana'],Right hand Bat,Left arm Medium
989bb130,['Kaleem Shah'],Right hand Bat,Right arm Fast
72253b87,['Kaleemullah'],Right hand Bat,Right arm Medium
8f30d191,['KA Levick'],Right hand Bat,Right arm Legbreak
6b07035d,['K Alleyne'],Right hand Bat,Right arm Medium
fb8e2243,['K Umbrani' 'Kalyani Dhokarikar'],Right hand Bat,Right arm Medium
0b60eb09,['K Maharaj' 'KA Maharaj' 'Keshav Maharaj' 'Maharaj'],Right hand Bat,Left arm Orthodox
1d09dda7,['Kamal Das'],Left hand Bat,Left arm Orthodox
78e46415,['Kamal Merchant'],Right hand Bat,Right arm Medium
35f4cf7e,['K Ghulam' 'Kamran Ghulam'],Right hand Bat,Left arm Orthodox
4e1b02fb,['Kamran Hussain'],Right hand Bat,Left arm Fast
6ef60d3a,['Kamran Khan'],Left hand Bat,Left arm Medium
922e3dcc,['Kamran Khan' 'Kamran Khan (2)'],Right hand Bat,Right arm Medium
12b7fa12,['Kamran Mahmood'],Right hand Bat,Right arm Fast
75186c24,['K Shazad' 'Kamran Shazad'],Right hand Bat,Right arm Medium
f7e9a562,['K Islam' 'Kamrul Islam' 'Kamrul Islam Rabbi'],Right hand Bat,Right arm Medium
d5d87f3f,['Kanchan Rana'],Right hand Bat,Right arm Medium
329a8411,['Kanchan Shrestha'],Right hand Bat,Right arm Offbreak
10da33a2,['K Anderson'],Right hand Bat,Right arm Medium
58977cc1,['KA Neilson'],Right hand Bat,Right arm Medium
59da1e8a,['Kangabam Singh' 'Priyojit K'],Right hand Bat,Right arm Medium
98f27d4b,['Kanishk Seth'],Right hand Bat,Left arm Medium
fa0bf9d9,['K Anjali Sarvani'],Left hand Bat,Left arm Medium
363e36a7,['K Anjula'],Left hand Bat,Right arm Medium
66af8109,['Abhuday Kant Singh' 'Kant Singh'],Right hand Bat,Right arm Medium
7c2e7c17,['K D Singh' 'KD Singh' 'Kanwar Abhinay'],Right hand Bat,Right arm Fast
d03ab413,['KA Parsons'],Right hand Bat,Right arm Medium
d4e70d7c,['Kapil Kumar'],Right hand Bat,Right arm Fast
a757b0d8,['K Pollard' 'KA Pollard'],Right hand Bat,Right arm Medium
d73287e4,['K Ali' 'Karamat Ali'],Right hand Bat,Right arm Legbreak
b19f1fe9,['Karan Kaila'],Left hand Bat,Left arm Orthodox
f53b3e1d,['Karan' 'Karan KC'],Right hand Bat,Right arm Fast
72147266,['Karan Lal'],Right hand Bat,Right arm Offbreak
a18da10f,['Karan P Patel' 'Karan Patel'],Right hand Bat,Right arm Offbreak
08a349ac,['Karan Shinde'],Left hand Bat,Right arm Legbreak
8050f0f0,['Karan Thakur'],Left hand Bat,Right arm Medium
9e62632a,['Karanveer Kaushal' 'Karn Veer Kaushal'],Right hand Bat,Right arm Offbreak
1647bd37,['K Singh' 'Karanveer Singh'],Right hand Bat,Right arm Legbreak
49dc9cb4,['KAR Hodge' 'Kavem Hodge'],Right hand Bat,Left arm Orthodox
62175638,['K Janat' 'Karim Janat'],Right hand Bat,Right arm Medium
13e5908b,['K Sadiq' 'Karim Sadiq'],Right hand Bat,Right arm Offbreak
dfbd203a,['Karkir' 'Karkir Taye'],Right hand Bat,Right arm Medium
fa549641,['Karthik Pillai'],Right hand Bat,Right arm Medium
c55a5dff,['KARTHIK RAMAN' 'Karthik Raman'],Right hand Bat,Right arm Medium
6699acb6,['Kartikeya Kak'],Right hand Bat,Right arm Medium
5d2eea49,['K Tyagi' 'Kartik Tyagi' 'Tyagi'],Right hand Bat,Right arm Fast
8ce69204,['K Arua'],Right hand Bat,Left arm Wrist spin
c68fc575,['Karuna Bhandari'],Right hand Bat,Right arm Offbreak
31b01074,['Kasey Aldridge'],Right hand Bat,Right arm Fast
63578359,['Kashif Abbas'],Left hand Bat,Left arm Medium
f3b26fe4,['Kashif Ali'],Right hand Bat,Right arm Legbreak
e93f608d,['Kashif Bhatti'],Right hand Bat,Left arm Orthodox
24fcd95d,['Kashif Daud'],Right hand Bat,Right arm Medium
8da4052a,['Kashif Mahmood'],Right hand Bat,Right arm Medium
1d3f9a1e,['Kashish Agarwal'],Right hand Bat,Right arm Medium
aa39eaa3,['Kashyap Bakhale' 'Kashyap Bakle'],Right hand Bat,Right arm Legbreak
bf791fbe,['KA Stiven'],Right hand Bat,Left arm Medium
8ad721dd,['K Aswani'],Right hand Bat,Right arm Medium
b10e688b,['KATE AWUAH' 'Kate Awuah'],Right hand Bat,Right arm Medium
83d6e306,['KA Tomlinson'],Right hand Bat,Right arm Legbreak
8cc37805,['Kaushal Ahuja' 'Kaushal Kumar'],Right hand Bat,Right arm Medium
93b430e8,['Kaushik Maity'],Left hand Bat,Left arm Orthodox
fccb94c3,['K Bandara' 'Kaveen Bandara'],Left hand Bat,Right arm Medium
6d2081aa,['KA Vimlesh'],Right hand Bat,Right arm Medium
ae8bdb4e,['KA Walter' 'Kenneth Walter'],Right hand Bat,Right arm Fast
80c1982e,['Kaynat Hafeez'],Right hand Bat,Right arm Offbreak
214cf493,['KB Ahir'],Right hand Bat,Right arm Medium
7daedf2f,['A Karthik' 'K B Arun Karthick' 'KB Arun Karthik'],Right hand Bat,Right arm Legbreak
b9da0353,['KB Burger'],Right hand Bat,Left arm Medium
5438ffba,['K Bhagath Varma'],Right hand Bat,Right arm Offbreak
7e47c743,['K Bharatan'],Right hand Bat,Right arm Offbreak
6099fd3f,['Bharath Shankar' 'K Bharath Shankar'],Right hand Bat,Right arm Offbreak
e3386c8a,['K Bhurtel'],Right hand Bat,Right arm Legbreak
27b8d7b6,['K Birkenstock' 'KJ Birkenstock'],Left hand Bat,Right arm Fast
019f2ef8,['KBJ Azad' 'Kirti Azad' 'Kirtivardhan Azad'],Right hand Bat,Right arm Offbreak
f3f445dd,['K Blair'],Right hand Bat,Right arm Medium
eae999f9,['K B Panchal' 'KB Panchal' 'Kavish Panchal'],Left hand Bat,Right arm Medium
739e412b,['K Brazell'],Left hand Bat,Left arm Orthodox
c14ba87c,['K Brock-Nielsen'],Right hand Bat,Right arm Medium
a2494f7d,['K Buchan'],Right hand Bat,Right arm Medium
556ad437,['K Canavarci'],Right hand Bat,Right arm Medium
d8b24492,['K Carver'],Left hand Bat,Left arm Orthodox
360b751d,['KCB Jeremy' 'Kerry Jeremy'],Right hand Bat,Right arm Fast
646db558,['Colin Bland' 'KC Bland' 'Kenneth Bland'],Right hand Bat,Right arm Medium
7d5af2ea,['K Brathwaite' 'KC Brathwaite' 'Kraigg Brathwaite'],Right hand Bat,Right arm Offbreak
edb3d4f8,['K C Cariappa' 'KC Cariappa'],Right hand Bat,Right arm Legbreak
2687fff2,"[""KC D'Souza"" 'Kevin Chris Dsouza']",Right hand Bat,Right arm Offbreak
12fa4082,['Chamley Fernando' 'KC Fernando'],Right hand Bat,Right arm Medium
6cb503ae,['KCG Benjamin' 'Kenneth Benjamin' 'Kenny Benjamin'],Right hand Bat,Right arm Fast
5f311f1a,['K Chigora'],Right hand Bat,Right arm Fast
056f58dd,['KC Hodsoll'],Right hand Bat,Right arm Medium
65122d56,['K Christie'],Right hand Bat,Right arm Medium
7ad1bec6,['K Christoffels'],Left hand Bat,Right arm Fast
a89c270b,['KC Ramamoorthy'],Right hand Bat,Right arm Offbreak
034ccc52,['K Cranston' 'Ken Cranston' 'Kenneth Cranston'],Right hand Bat,Right arm Medium
48c3c31b,['KCR Rangi'],Left hand Bat,Right arm Legbreak
6b71e6cf,['K Sangakkara' 'KC Sangakkara' 'Kumar Sangakkara'],Left hand Bat,Right arm Offbreak
78ec6ff1,['KDACK Gunarathne'],Right hand Bat,Right arm Offbreak
14af45c4,['KDA Lukies'],Left hand Bat,Left arm Orthodox
db080f9d,['K Dangol'],Right hand Bat,Right arm Offbreak
1c014a94,['K Dasan'],Right hand Bat,Right arm Medium
272c22c9,['KD Boyce' 'Keith Boyce'],Right hand Bat,Right arm Fast
d75422a0,['KD Brown'],Right hand Bat,Right arm Medium
1e1a8922,['KDC Clarke'],Right hand Bat,Right arm Medium
7a12be0a,['KD Clarke'],Right hand Bat,Right arm Medium
d9f23e7c,['K Demetrova'],Right hand Bat,Right arm Medium
bf1cddea,['KD Ghavri' 'Karsan Ghavri'],Left hand Bat,Left arm Medium
42aaf21c,['KD Jayawant'],Right hand Bat,Right arm Medium
c03f1114,['D Karthik' 'Dinesh Karthik' 'KD Karthik'],Right hand Bat,Right arm Offbreak
f3bde2b3,['K Vithanage' 'KDK Vithanage' 'Kithuruwan Vithanage'],Left hand Bat,Right arm Legbreak
e6f9383f,['KD Mackay' 'Ken Mackay' 'Kenneth Mackay'],Left hand Bat,Right arm Medium
a18461a2,['KD Mehta'],Right hand Bat,Right arm Offbreak
dc44a9b9,['KD Meuleman' 'Ken Meuleman' 'Kenneth Meuleman'],Right hand Bat,Right arm Legbreak
7fb32e5b,['K Mills' 'KD Mills' 'Kyle Mills'],Right hand Bat,Right arm Fast
f9b9883f,['K Dorji'],Right hand Bat,Right arm Legbreak
cf49b5ed,['KD Pandey'],Right hand Bat,Right arm Medium
76cc7070,['K D Patel' 'Kushang Patel'],Right hand Bat,Right arm Medium
6ce9da23,['KD Perrin' 'Kim Perrin'],Right hand Bat,Right arm Offbreak
bf64dc29,['KD Petersen' 'Keegan Petersen'],Right hand Bat,Right arm Legbreak
94526a2a,['KD Richards'],Right hand Bat,Right arm Medium
d5ae21a2,['K Shah' 'KD Shah' 'Shah'],Left hand Bat,Right arm Offbreak
a0fdf513,['KDU Prabodhani' 'U Prabodhani'],Right hand Bat,Left arm Medium
71ae5369,['Doug Walters' 'KD Walters'],Right hand Bat,Right arm Medium
33523de9,['Eric Upashantha' 'KEA Upashantha' 'Kalutarage Upashantha'],Right hand Bat,Right arm Fast
4cfc2dc0,['KE Bashir'],Right hand Bat,Right arm Medium
8da1c0ae,['KE Baxter'],Right hand Bat,Right arm Medium
7c0055c1,['Ebrahim' 'K Broadmore' 'KE Broadmore'],Right hand Bat,Right arm Medium
f13d3eba,['KE Bryce'],Right hand Bat,Right arm Medium
b3e9b7fa,['KED Carroll'],Right hand Bat,Right arm Legbreak
697c9d3e,['Keiran Knight'],Right hand Bat,Left arm Orthodox
dd55932d,['Kengo' 'Kengo Bam'],Right hand Bat,Left arm Orthodox
7adc3051,['KE Palmer' 'Ken Palmer'],Right hand Bat,Right arm Fast
7a0650ea,['KE Pike'],Right hand Bat,Right arm Fast
cec2dfe7,['KE Pounsett'],Right hand Bat,Right arm Medium
c3be0137,['Ke Tiansheng'],Right hand Bat,Right arm Offbreak
87a96d76,['KE Tunnicliffe'],Right hand Bat,Right arm Offbreak
966b4373,['K Farnes' 'Ken Farnes' 'Kenneth Farnes'],Right hand Bat,Right arm Fast
49fd9963,['KF Bakiweyem'],Right hand Bat,Right arm Medium
09a1f2bf,['KF Barrington' 'Ken Barrington'],Right hand Bat,Right arm Legbreak
3de1ae23,['KF Bazil'],Right hand Bat,Right arm Offbreak
6ed21f30,['KFG Nation'],Right hand Bat,Right arm Medium
443d1fd8,['K Fletcher'],Left hand Bat,Left arm Medium
a0a65375,['K Fraser'],Right hand Bat,Right arm Offbreak
0d19fa13,['K Fryett'],Right hand Bat,Right arm Fast
ae79a86f,['KG Anderson'],Right hand Bat,Right arm Medium
363fe2d5,['K Ganesh'],Right hand Bat,Right arm Offbreak
0aedbfd4,['KG Darlington'],Right hand Bat,Right arm Fast
c2fd51b1,['Gilham' 'K Gilham'],Left hand Bat,Left arm Medium
a1f1829d,['K Goel'],Left hand Bat,Right arm Offbreak
a6bab2a9,['K Gore' 'KI Gore'],Right hand Bat,Left arm Orthodox
90de905a,['Gowtham' 'Gowtham K' 'K Gowtham'],Right hand Bat,Right arm Offbreak
3a29a9fe,['K Gulamabbas'],Right hand Bat,Right arm Medium
781f2acc,['K Gumede'],Right hand Bat,Left arm Medium
acbcff97,['KG Viljoen' 'Ken Viljoen' 'Kenneth Viljoen'],Right hand Bat,Right arm Bowler
f8516be3,['Khadeer Mohammed'],Right hand Bat,Right arm Medium
1438d928,['Khadija Imtiaz'],Right hand Bat,Right arm Offbreak
bec997fc,['K Tul Kubra' 'Khadija Tul Kobra' 'Khadija Tul Kubra'],Right hand Bat,Right arm Offbreak
032c7eab,['Khaibar Deldar'],Right hand Bat,Right arm Medium
df6534ac,['Khalander Mustafa'],Right hand Bat,Left arm Medium
5dbdecf1,['K Ahmed' 'Khaled Ahmed'],Right hand Bat,Right arm Medium
0c8a1d51,['Khaled Mahmud'],Right hand Bat,Right arm Medium
cf0b9a0d,['Khalid Ahmadi'],Right hand Bat,Right arm Medium
3e4e0b66,['Khalid Hasan'],Right hand Bat,Right arm Legbreak
0efa0b86,['Billy Ibadulla' 'Khalid Ibadulla'],Right hand Bat,Right arm Medium
78d8ea5b,['Khalid Khan'],Right hand Bat,Right arm Medium
5eea345c,['K Latif' 'Khalid Latif'],Right hand Bat,Right arm Offbreak
0b06b921,['Khalid Mahmood'],Left hand Bat,Right arm Offbreak
e9ea5eb5,['Khalid Usman'],Right hand Bat,Left arm Orthodox
e548c093,['Khalid Wazir'],Right hand Bat,Right arm Fast
8549aaf0,['Khaliq Dad'],Right hand Bat,Right arm Fast
