,match_id,batter,batter_runs,innings,wickets_fallen,bowling_team,batting_team,venue,toss_winner,runs_remain,net_run_rate,final_team_total,first_ball,current_team_total,is_powerplay,strike_rate,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,recent_form
4230,New Zealand_Australia_2021-02-22,JR Philippe,2,2,1,New Zealand,Australia,Hagley Oval,1,176.0,-2.6499999999999995,131,6,3,True,66.67,40.0,35.0,,100.0,43.0,8.0,0.0
4231,New Zealand_Australia_2021-02-25,JR Philippe,45,2,1,New Zealand,Australia,University Oval,1,107.0,-0.1999999999999993,215,22,34,True,140.62,38.0,37.0,,87.0,45.0,0.0,2.0
4232,Australia_New Zealand_2021-03-03,JR Philippe,43,1,1,New Zealand,Australia,Sky Stadium,0,-1.0,3.2,208,10,6,True,159.26,21.0,24.0,,121.0,37.0,6.0,23.5
4233,Australia_New Zealand_2021-03-05,JR Philippe,13,1,1,New Zealand,Australia,Sky Stadium,1,-1.0,2.5,156,16,18,True,76.47,19.0,36.0,,86.0,49.0,19.0,30.0
4234,West Indies_Australia_2021-07-09,JR Philippe,1,2,2,West Indies,Australia,Daren Sammy National Cricket Stadium,1,92.0,-0.9000000000000004,127,25,46,True,25.0,42.0,21.0,,64.0,43.0,0.0,0.0
4235,West Indies_Australia_2021-07-10,JR Philippe,13,2,2,West Indies,Australia,Daren Sammy National Cricket Stadium,1,138.0,-2.8000000000000007,140,19,20,True,108.33,26.0,44.0,,93.0,50.0,2.0,1.0
4236,South Africa_England_2020-11-27,GF Linde,12,1,5,England,South Africa,Newlands Cricket Ground,0,-1.0,-0.5155172413793121,179,113,162,False,200.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
4237,South Africa_England_2020-11-29,GF Linde,29,1,5,England,South Africa,Boland Park,0,-1.0,-0.1117647058823534,146,83,97,False,145.0,0.0,0.0,2.0,77.0,0.0,0.0,12.0
4238,South Africa_Pakistan_2021-04-10,GF Linde,6,1,4,Pakistan,South Africa,New Wanderers Stadium,1,-1.0,-0.1294117647058819,188,99,160,False,85.71,18.0,0.0,0.0,23.0,0.0,0.0,0.0
4239,Pakistan_South Africa_2021-04-12,GF Linde,20,2,4,Pakistan,South Africa,New Wanderers Stadium,0,-1.0,3.071428571428571,141,63,92,False,200.0,12.0,4.0,12.0,48.0,10.0,0.0,6.0
4240,South Africa_Pakistan_2021-04-14,GF Linde,22,1,1,Pakistan,South Africa,SuperSport Park,0,-1.0,-1.238888888888889,203,65,110,False,200.0,18.0,8.0,7.0,68.0,0.0,0.0,13.0
4241,South Africa_Pakistan_2021-04-16,GF Linde,3,1,3,Pakistan,South Africa,SuperSport Park,0,-1.0,-0.3126050420168074,144,78,110,False,75.0,12.0,0.0,11.0,59.0,0.0,0.0,16.0
4242,South Africa_West Indies_2021-06-27,GF Linde,3,1,5,West Indies,South Africa,National Cricket Stadium,0,-1.0,0.8000000000000007,166,102,150,False,100.0,12.0,0.0,0.0,27.0,0.0,0.0,0.0
4243,South Africa_West Indies_2021-06-29,GF Linde,0,1,5,West Indies,South Africa,National Cricket Stadium,0,-1.0,0.0499999999999989,167,106,150,False,0.0,7.0,0.0,0.0,27.0,0.0,0.0,1.5
4244,West Indies_South Africa_2021-07-01,GF Linde,6,2,5,West Indies,South Africa,National Cricket Stadium,1,57.0,-1.0499999999999998,146,82,94,False,100.0,13.0,0.0,9.0,54.0,0.0,6.0,1.0
4245,Pakistan_South Africa_2013-11-15,Sohaib Maqsood,37,2,3,South Africa,Pakistan,Dubai International Cricket Stadium,0,38.0,-0.2999999999999998,144,39,49,False,142.31,36.0,0.0,0.0,36.0,51.0,47.0,4.0
4246,South Africa_Pakistan_2013-11-22,Sohaib Maqsood,0,1,4,South Africa,Pakistan,Newlands Cricket Ground,1,-1.0,0.3000000000000007,176,119,172,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5
4247,Pakistan_Sri Lanka_2013-12-11,Sohaib Maqsood,13,2,4,Sri Lanka,Pakistan,Dubai International Cricket Stadium,1,28.0,0.3673913043478256,146,70,76,False,144.44,13.0,0.0,0.0,43.0,9.0,33.0,13.666666666666666
4248,Pakistan_Sri Lanka_2013-12-13,Sohaib Maqsood,15,2,2,Sri Lanka,Pakistan,Dubai International Cricket Stadium,1,149.0,-1.200000000000001,187,25,27,True,93.75,24.0,0.0,0.0,67.0,32.0,74.0,13.5
4249,India_Pakistan_2014-03-21,Sohaib Maqsood,21,1,5,India,Pakistan,Shere Bangla National Stadium,0,-1.0,-0.5810810810810807,130,105,103,False,190.91,2.0,0.0,0.0,17.0,0.0,0.0,0.0
4250,Australia_Pakistan_2014-03-23,Sohaib Maqsood,5,1,3,Australia,Pakistan,Shere Bangla National Stadium,0,-1.0,0.8000000000000007,191,78,123,False,71.43,24.0,0.0,6.0,30.0,12.0,12.0,21.0
4251,Pakistan_West Indies_2014-04-01,Sohaib Maqsood,18,2,4,West Indies,Pakistan,Shere Bangla National Stadium,0,124.0,-4.200000000000001,82,34,13,False,81.82,14.0,20.0,0.0,37.0,33.0,61.0,13.0
4252,Australia_Pakistan_2014-10-05,Sohaib Maqsood,0,1,2,Australia,Pakistan,Dubai International Cricket Stadium,1,-1.0,-2.128571428571429,96,19,13,True,0.0,38.0,12.0,0.0,38.0,61.0,15.0,0.0
4253,England_Pakistan_2015-11-26,Sohaib Maqsood,24,2,3,England,Pakistan,Dubai International Cricket Stadium,0,85.0,-0.7000000000000002,146,32,25,False,150.0,74.0,24.0,0.0,37.0,24.0,25.0,0.0
4254,England_Pakistan_2015-11-27,Sohaib Maqsood,2,2,3,England,Pakistan,Dubai International Cricket Stadium,0,79.0,-0.1500000000000003,169,69,91,False,33.33,42.0,6.0,0.0,44.0,12.0,6.0,24.0
4255,New Zealand_Pakistan_2016-01-15,Sohaib Maqsood,0,1,1,New Zealand,Pakistan,Eden Park,0,-1.0,0.8000000000000007,171,29,34,True,0.0,55.0,37.0,0.0,50.0,43.0,0.0,0.0
4256,New Zealand_Pakistan_2016-01-17,Sohaib Maqsood,18,1,1,New Zealand,Pakistan,Seddon Park,1,-1.0,-1.2792452830188663,168,25,29,True,78.26,61.0,31.0,0.0,50.0,24.0,10.0,0.0
4257,Pakistan_England_2021-07-16,Sohaib Maqsood,19,1,1,England,Pakistan,Trent Bridge,0,-1.0,1.549999999999999,232,89,154,False,271.43,10.0,0.0,0.0,46.0,6.0,0.0,0.0
4258,England_Pakistan_2021-07-18,Sohaib Maqsood,15,2,1,England,Pakistan,Headingley,1,129.0,-2.25,155,35,50,False,150.0,11.0,12.0,0.0,67.0,69.0,18.0,19.0
4259,Pakistan_England_2021-07-20,Sohaib Maqsood,13,1,1,England,Pakistan,Old Trafford,1,-1.0,-0.181355932203389,154,33,42,False,108.33,0.0,6.0,0.0,39.0,64.0,66.0,17.0
4260,Pakistan_West Indies_2021-07-31,Sohaib Maqsood,5,1,5,West Indies,Pakistan,Providence Stadium,0,-1.0,0.3499999999999996,157,109,149,False,125.0,6.0,0.0,0.0,18.0,0.0,0.0,15.666666666666666
4261,Pakistan_England_2021-07-16,Azam Khan,5,1,5,England,Pakistan,Trent Bridge,0,-1.0,1.549999999999999,232,115,221,False,166.67,1.0,0.0,,6.0,0.0,0.0,0.0
4262,England_Pakistan_2021-07-18,Azam Khan,1,2,4,England,Pakistan,Headingley,1,95.0,-2.25,155,74,94,False,25.0,11.0,4.0,,50.0,18.0,10.0,5.0
4263,Pakistan_Afghanistan_2023-03-24,Azam Khan,0,1,4,Afghanistan,Pakistan,Sharjah Cricket Stadium,1,-1.0,-0.8953271028037388,92,37,39,False,0.0,13.0,24.0,,38.0,37.0,36.0,0.0
4264,Pakistan_Afghanistan_2023-03-26,Azam Khan,1,1,4,Afghanistan,Pakistan,Sharjah Cricket Stadium,1,-1.0,-0.2058823529411766,130,60,60,False,25.0,12.0,18.0,,61.0,32.0,0.0,0.0
4265,New Zealand_Pakistan_2024-01-12,Azam Khan,10,2,4,New Zealand,Pakistan,Eden Park,1,67.0,-2.3000000000000007,180,77,134,False,111.11,12.0,0.0,,53.0,12.0,0.0,0.0
4266,New Zealand_Pakistan_2024-01-14,Azam Khan,2,2,4,New Zealand,Pakistan,Seddon Park,1,86.0,-1.049999999999999,173,72,106,False,66.67,7.0,13.0,,53.0,25.0,0.0,10.0
4267,New Zealand_Pakistan_2024-01-17,Azam Khan,10,2,3,New Zealand,Pakistan,University Oval,1,109.0,-2.25,179,66,96,False,142.86,12.0,19.0,,72.0,12.0,0.0,6.0
4268,Pakistan_South Africa_2021-02-11,GJ Snyman,2,2,1,Pakistan,South Africa,Gaddafi Stadium,1,108.0,-0.1499999999999985,166,42,53,False,33.33,12.0,25.0,25.0,79.0,19.0,1.0,0.0
4269,India_England_2021-03-16,Ishan Kishan,4,1,1,England,India,Narendra Modi Stadium,0,-1.0,-0.8181818181818192,156,16,7,True,44.44,12.0,0.0,0.0,127.0,42.0,24.0,56.0
4270,India_Sri Lanka_2021-07-25,Ishan Kishan,20,1,4,Sri Lanka,India,R. Premadasa Stadium,0,-1.0,1.9,164,93,127,False,142.86,6.0,0.0,0.0,31.0,8.0,0.0,0.0
4271,Australia_India_2023-11-23,Ishan Kishan,58,2,1,Australia,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,74.0,0.1378151260504196,209,6,12,True,148.72,47.0,24.0,0.0,120.0,49.0,7.0,0.0
4272,India_Australia_2023-11-26,Ishan Kishan,52,1,1,Australia,India,Greenfield International Stadium,0,-1.0,2.2,235,36,77,False,162.5,18.0,13.0,0.0,85.0,54.0,9.0,58.0
4273,India_Australia_2023-11-28,Ishan Kishan,0,1,1,Australia,India,Barsapara Cricket Stadium,0,-1.0,-0.1500000000000003,222,9,14,True,0.0,41.0,25.0,0.0,117.0,52.0,8.0,55.0
4274,India_England_2021-03-18,SA Yadav,57,1,1,England,India,Narendra Modi Stadium,0,-1.0,0.4000000000000003,185,23,27,True,183.87,6.0,0.0,0.0,131.0,43.0,24.0,0.0
4275,India_England_2021-03-20,SA Yadav,32,1,1,England,India,Narendra Modi Stadium,0,-1.0,1.799999999999999,224,55,95,False,188.24,18.0,0.0,0.0,95.0,24.0,0.0,57.0
4276,India_Sri Lanka_2021-07-25,SA Yadav,50,1,2,Sri Lanka,India,R. Premadasa Stadium,0,-1.0,1.9,164,38,52,False,147.06,18.0,0.0,0.0,74.0,65.0,6.0,0.0
4277,India_Pakistan_2021-10-24,SA Yadav,11,1,2,Pakistan,India,Dubai International Cricket Stadium,0,-1.0,-0.9733644859813096,151,14,6,True,137.5,19.0,30.0,0.0,99.0,50.0,12.0,0.0
4278,New Zealand_India_2021-11-17,SA Yadav,62,2,1,New Zealand,India,Sawai Mansingh Stadium,1,20.0,0.2406779661016944,166,32,51,False,155.0,13.0,48.0,0.0,86.0,19.0,18.0,11.0
4279,New Zealand_India_2021-11-19,SA Yadav,1,2,2,New Zealand,India,JSCA International Stadium Complex,1,16.0,1.292307692307693,155,94,136,False,50.0,6.0,0.0,0.0,30.0,0.0,4.0,36.5
4280,India_New Zealand_2021-11-21,SA Yadav,0,1,1,New Zealand,India,Eden Gardens,1,-1.0,3.65,184,38,70,False,0.0,14.0,31.0,0.0,70.0,42.0,0.0,24.666666666666668
4281,West Indies_India_2022-02-16,SA Yadav,34,2,3,West Indies,India,Eden Gardens,1,-5.0,0.7517699115044252,162,76,99,False,188.89,12.0,8.0,0.0,47.0,23.0,0.0,0.0
4282,India_West Indies_2022-02-18,SA Yadav,8,1,2,West Indies,India,Eden Gardens,0,-1.0,0.4000000000000003,186,48,60,False,133.33,6.0,5.0,0.0,92.0,31.0,19.0,34.0
4283,India_West Indies_2022-02-20,SA Yadav,65,1,3,West Indies,India,Eden Gardens,0,-1.0,0.8499999999999996,184,59,67,False,209.68,19.0,6.0,0.0,74.0,24.0,8.0,21.0
4284,India_England_2022-07-07,SA Yadav,39,1,2,England,India,The Rose Bowl,1,-1.0,2.5,198,30,50,True,205.26,48.0,13.0,0.0,69.0,51.0,7.0,0.0
4285,India_England_2022-07-09,SA Yadav,15,1,3,England,India,Edgbaston,0,-1.0,2.45,170,38,61,False,136.36,20.0,12.0,0.0,80.0,19.0,13.0,39.0
4286,England_India_2022-07-10,SA Yadav,117,2,2,England,India,Trent Bridge,0,24.0,-0.8499999999999996,198,17,14,True,212.73,34.0,25.0,0.0,113.0,21.0,29.0,27.0
4287,India_West Indies_2022-08-01,SA Yadav,11,1,1,West Indies,India,Warner Park Sporting Complex,0,-1.0,-0.3931034482758617,138,1,0,True,183.33,44.0,42.0,0.0,118.0,0.0,24.0,48.75
4288,Pakistan_India_2022-08-28,SA Yadav,18,2,3,Pakistan,India,Dubai International Cricket Stadium,1,58.0,0.1754237288135591,148,56,54,False,100.0,11.0,21.0,0.0,73.0,29.0,0.0,33.75
4289,India_Pakistan_2022-09-04,SA Yadav,13,1,2,Pakistan,India,Dubai International Cricket Stadium,0,-1.0,-0.1264705882352945,181,38,66,False,130.0,11.0,18.0,0.0,79.0,68.0,0.0,21.0
4290,India_Sri Lanka_2022-09-06,SA Yadav,34,1,2,Sri Lanka,India,Dubai International Cricket Stadium,0,-1.0,-0.1231092436974794,173,17,15,True,117.24,31.0,0.0,0.0,92.0,49.0,43.0,15.5
4291,India_Afghanistan_2022-09-08,SA Yadav,6,1,1,Afghanistan,India,Dubai International Cricket Stadium,0,-1.0,5.05,212,77,125,False,300.0,27.0,8.0,0.0,12.0,12.0,33.0,21.666666666666668
4292,India_Australia_2022-09-20,SA Yadav,46,1,2,Australia,India,Punjab Cricket Association IS Bindra Stadium,0,-1.0,-0.5137931034482754,208,30,35,True,184.0,0.0,18.0,0.0,128.0,34.0,6.0,17.75
4293,Australia_India_2022-09-23,SA Yadav,0,2,3,Australia,India,Vidarbha Cricket Association Stadium,1,35.0,1.2954545454545467,92,27,55,True,0.0,2.0,0.0,0.0,37.0,4.0,0.0,23.4
4294,Australia_India_2022-09-25,SA Yadav,69,2,2,Australia,India,Rajiv Gandhi International Cricket Stadium,1,52.0,0.1285714285714281,187,23,30,True,191.67,18.0,14.0,0.0,122.0,42.0,6.0,19.5
4295,South Africa_India_2022-09-28,SA Yadav,50,2,2,South Africa,India,Greenfield International Stadium,1,-4.0,1.2999999999999998,110,38,17,False,151.52,12.0,43.0,17.0,56.0,0.0,23.0,28.0
4296,India_South Africa_2022-10-02,SA Yadav,61,1,2,South Africa,India,Barsapara Cricket Stadium,0,-1.0,0.7999999999999989,237,70,107,False,290.48,29.0,15.0,0.0,65.0,0.0,3.0,31.142857142857142
4297,South Africa_India_2022-10-04,SA Yadav,8,2,3,South Africa,India,Holkar Cricket Stadium,1,141.0,-2.45,178,31,45,False,133.33,6.0,29.0,0.0,125.0,0.0,12.0,34.875
4298,Pakistan_India_2022-10-23,SA Yadav,15,2,2,Pakistan,India,Melbourne Cricket Ground,1,133.0,0.0499999999999998,160,21,14,True,150.0,30.0,33.0,0.0,103.0,24.0,19.0,37.6
4299,India_South Africa_2022-10-30,SA Yadav,68,1,2,South Africa,India,Perth Stadium,1,-1.0,-0.3161016949152531,133,31,30,False,170.0,25.0,18.0,0.0,103.0,0.0,30.0,28.0
4300,India_England_2022-11-10,SA Yadav,14,1,2,England,India,Adelaide Oval,0,-1.0,-2.225,168,54,57,False,140.0,18.0,6.0,0.0,58.0,12.0,18.0,41.5
4301,India_New Zealand_2022-11-20,SA Yadav,111,1,1,New Zealand,India,Bay Oval,0,-1.0,3.250000000000001,191,32,38,False,217.65,13.0,18.0,0.0,66.0,48.0,29.0,32.333333333333336
4302,New Zealand_India_2022-11-22,SA Yadav,13,2,1,New Zealand,India,McLean Park,0,100.0,0.3333333333333339,75,13,13,True,130.0,19.0,6.0,0.0,78.0,30.0,6.0,52.0
4303,India_Sri Lanka_2023-01-03,SA Yadav,7,1,1,Sri Lanka,India,Wankhede Stadium,0,-1.0,0.0999999999999996,162,16,28,True,70.0,19.0,19.0,0.0,115.0,36.0,27.0,0.0
4304,Sri Lanka_India_2023-01-05,SA Yadav,51,2,3,Sri Lanka,India,Maharashtra Cricket Association Stadium,1,58.0,-0.8000000000000007,190,13,21,True,141.67,23.0,24.0,0.0,105.0,43.0,24.0,7.0
4305,India_Sri Lanka_2023-01-07,SA Yadav,112,1,2,Sri Lanka,India,Saurashtra Cricket Association Stadium,1,-1.0,4.550000000000001,228,35,53,False,219.61,19.0,13.0,0.0,68.0,43.0,18.0,29.0
4306,New Zealand_India_2023-01-27,SA Yadav,47,2,2,New Zealand,India,JSCA International Stadium Complex,1,93.0,-1.0500000000000007,155,17,11,True,138.24,19.0,25.0,24.0,79.0,18.0,52.0,56.666666666666664
4307,New Zealand_India_2023-01-29,SA Yadav,26,2,2,New Zealand,India,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,-2.0,0.1424369747899163,101,54,46,False,83.87,12.0,18.0,18.0,32.0,19.0,37.0,54.25
4308,India_New Zealand_2023-02-01,SA Yadav,24,1,2,New Zealand,India,Narendra Modi Stadium,1,-1.0,8.399999999999999,234,51,88,False,184.62,12.0,18.0,0.0,56.0,10.0,0.0,48.6
4309,West Indies_India_2023-08-03,SA Yadav,21,2,1,West Indies,India,Brian Lara Stadium,0,82.0,-0.2000000000000001,145,15,5,True,100.0,40.0,28.0,25.0,114.0,18.0,0.0,0.0
4310,India_West Indies_2023-08-06,SA Yadav,1,1,1,West Indies,India,Providence Stadium,1,-1.0,-0.6300884955752224,152,18,17,True,33.33,38.0,18.0,0.0,106.0,43.0,0.0,21.0
4311,West Indies_India_2023-08-08,SA Yadav,83,2,1,West Indies,India,Providence Stadium,0,38.0,1.2462616822429906,164,5,10,True,197.62,29.0,50.0,24.0,74.0,24.0,26.0,11.0
4312,India_West Indies_2023-08-13,SA Yadav,61,1,1,West Indies,India,Central Broward Regional Park Stadium,1,-1.0,-1.25,165,6,6,True,135.56,12.0,25.0,26.0,98.0,30.0,37.0,35.0
4313,Australia_India_2023-11-23,SA Yadav,80,2,2,Australia,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,14.0,0.1378151260504196,209,15,23,True,190.48,38.0,24.0,0.0,113.0,49.0,5.0,0.0
4314,India_Australia_2023-11-26,SA Yadav,19,1,2,Australia,India,Greenfield International Stadium,0,-1.0,2.2,235,93,170,False,190.0,12.0,0.0,0.0,42.0,6.0,0.0,80.0
4315,India_Australia_2023-11-28,SA Yadav,39,1,2,Australia,India,Barsapara Cricket Stadium,0,-1.0,-0.1500000000000003,222,16,24,True,134.48,37.0,25.0,0.0,109.0,49.0,8.0,49.5
4316,India_Australia_2023-12-01,SA Yadav,1,1,2,Australia,India,Shaheed Veer Narayan Singh International Stadium,0,-1.0,0.9999999999999992,174,48,63,False,50.0,32.0,12.0,0.0,58.0,32.0,18.0,46.0
4317,India_Australia_2023-12-03,SA Yadav,5,1,2,Australia,India,M. Chinnaswamy Stadium,0,-1.0,0.2999999999999998,160,28,33,True,71.43,52.0,24.0,0.0,68.0,45.0,0.0,34.75
4318,India_South Africa_2023-12-12,SA Yadav,56,1,2,South Africa,India,St George's Park,0,-1.0,-1.9017608897126976,180,13,12,True,155.56,13.0,12.0,42.0,84.0,0.0,18.0,28.8
4319,India_South Africa_2023-12-14,SA Yadav,100,1,2,South Africa,India,New Wanderers Stadium,0,-1.0,5.300000000000001,201,16,29,True,178.57,30.0,39.0,41.0,61.0,0.0,6.0,33.333333333333336
4320,South Africa_Pakistan_2021-04-10,WJ Lubbe,4,1,1,Pakistan,South Africa,New Wanderers Stadium,1,-1.0,-0.1294117647058819,188,25,32,True,133.33,29.0,24.0,24.0,98.0,18.0,,0.0
4321,Pakistan_South Africa_2021-04-12,WJ Lubbe,12,2,1,Pakistan,South Africa,New Wanderers Stadium,0,82.0,3.071428571428571,141,28,45,True,171.43,18.0,20.0,24.0,75.0,18.0,,4.0
4322,South Africa_Pakistan_2021-04-16,PWA Mulder,6,1,4,Pakistan,South Africa,SuperSport Park,0,-1.0,-0.3126050420168074,144,82,113,False,66.67,12.0,,8.0,56.0,,,0.0
4323,South Africa_West Indies_2021-07-03,PWA Mulder,9,1,4,West Indies,South Africa,National Cricket Stadium,1,-1.0,1.25,168,105,150,False,100.0,6.0,,0.0,26.0,,,0.0
4324,Sri Lanka_West Indies_2021-03-03,P Nissanka,39,1,1,West Indies,Sri Lanka,Coolidge Cricket Ground,0,-1.0,-3.627215189873419,131,19,22,True,114.71,26.0,6.0,0.0,77.0,30.0,19.0,0.0
4325,India_Sri Lanka_2022-02-24,P Nissanka,0,2,1,India,Sri Lanka,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,199.0,-3.1,137,1,0,True,0.0,0.0,36.0,0.0,149.0,43.0,19.0,36.8
4326,Sri Lanka_New Zealand_2023-04-02,P Nissanka,0,1,1,New Zealand,Sri Lanka,Eden Park,0,-1.0,0.0,196,1,0,True,0.0,46.0,0.0,0.0,136.0,49.0,31.0,0.0
4327,Sri Lanka_West Indies_2021-03-05,KNA Bandara,21,1,3,West Indies,Sri Lanka,Coolidge Cricket Ground,1,-1.0,2.1500000000000004,160,78,105,False,110.53,13.0,5.0,10.0,37.0,11.0,0.0,10.0
4328,Sri Lanka_West Indies_2021-03-07,KNA Bandara,44,1,4,West Indies,Sri Lanka,Coolidge Cricket Ground,1,-1.0,-0.5026315789473683,131,58,46,False,125.71,23.0,0.0,21.0,49.0,13.0,18.0,15.5
4329,India_Sri Lanka_2021-07-25,KNA Bandara,9,2,3,India,Sri Lanka,R. Premadasa Stadium,1,74.0,-1.9,126,44,50,False,47.37,18.0,0.0,0.0,72.0,55.0,6.0,0.0
4330,Afghanistan_Sri Lanka_2023-10-04,KNA Bandara,13,2,3,Afghanistan,Sri Lanka,Zhejiang University of Technology Cricket Field,1,56.0,-0.3999999999999994,108,36,36,False,144.44,12.0,20.0,24.0,29.0,48.0,27.0,0.0
4331,Pakistan_West Indies_2021-12-14,R Shepherd,35,2,5,Pakistan,West Indies,National Stadium,0,9.0,-0.4499999999999993,163,93,118,False,184.21,19.0,0.0,0.0,32.0,0.0,0.0,21.0
4332,England_West Indies_2022-01-23,R Shepherd,44,2,5,England,West Indies,Kensington Oval,1,1.0,-0.0500000000000007,170,62,57,False,157.14,13.0,17.0,0.0,74.0,11.0,12.0,0.0
4333,West Indies_England_2022-01-26,R Shepherd,11,1,3,England,West Indies,Kensington Oval,0,-1.0,1.0,224,99,172,False,220.0,29.0,0.0,0.0,13.0,4.0,0.0,44.0
4334,West Indies_England_2022-01-30,R Shepherd,6,1,1,England,West Indies,Kensington Oval,1,-1.0,0.8499999999999996,179,41,60,False,120.0,20.0,36.0,0.0,68.0,19.0,27.0,27.5
4335,South Africa_West Indies_2023-03-25,R Shepherd,3,2,4,South Africa,West Indies,SuperSport Park,1,19.0,0.6623376623376629,132,34,77,False,50.0,17.0,7.0,4.0,42.0,0.0,0.0,0.0
4336,West Indies_South Africa_2023-03-26,R Shepherd,41,1,4,South Africa,West Indies,SuperSport Park,0,-1.0,-0.8522123893805311,258,85,182,False,227.78,31.0,0.0,0.0,37.0,0.0,0.0,3.0
4337,West Indies_India_2023-08-03,R Shepherd,4,1,5,India,West Indies,Brian Lara Stadium,1,-1.0,0.2000000000000001,149,110,134,False,66.67,15.0,0.0,0.0,13.0,0.0,0.0,0.0
4338,India_West Indies_2023-08-06,R Shepherd,0,2,5,India,West Indies,Providence Stadium,0,24.0,0.6300884955752224,155,85,126,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4339,West Indies_India_2023-08-08,R Shepherd,2,1,5,India,West Indies,Providence Stadium,1,-1.0,-1.2462616822429906,159,104,123,False,40.0,8.0,0.0,0.0,16.0,0.0,0.0,2.0
4340,West Indies_India_2023-08-12,R Shepherd,9,1,5,India,West Indies,Central Broward Regional Park Stadium,1,-1.0,-1.629411764705882,178,78,106,False,150.0,19.0,6.0,7.0,40.0,1.0,0.0,2.0
4341,West Indies_India_2022-02-16,AJ Hosein,10,1,4,India,West Indies,Eden Gardens,0,-1.0,-0.7517699115044252,157,66,74,False,83.33,12.0,12.0,,53.0,28.0,6.0,44.0
4342,India_West Indies_2022-07-29,AJ Hosein,11,2,5,India,West Indies,Brian Lara Stadium,1,89.0,-3.4000000000000004,122,68,82,False,78.57,25.0,6.0,,52.0,26.0,6.0,0.0
4343,Australia_West Indies_2022-10-07,AJ Hosein,25,2,5,Australia,West Indies,Brisbane Cricket Ground,1,45.0,-1.5500000000000007,147,78,92,False,131.58,14.0,7.0,,58.0,12.0,0.0,0.0
4344,West Indies_England_2022-01-26,HC Brook,10,2,5,West Indies,England,Kensington Oval,1,50.0,-1.0,204,76,129,False,76.92,43.0,6.0,,28.0,9.0,7.0,0.0
4345,India_England_2022-07-07,HC Brook,28,2,3,India,England,The Rose Bowl,0,104.0,-2.5,148,31,30,False,121.74,47.0,13.0,,67.0,51.0,6.0,0.0
4346,India_England_2022-07-09,HC Brook,8,2,3,India,England,Edgbaston,1,129.0,-2.45,121,26,27,True,88.89,20.0,12.0,,102.0,25.0,19.0,28.0
4347,England_India_2022-07-10,HC Brook,19,1,5,India,England,Trent Bridge,1,-1.0,0.8499999999999996,215,102,169,False,237.5,0.0,0.0,,32.0,0.0,8.0,18.0
4348,Pakistan_England_2022-09-20,HC Brook,42,2,3,Pakistan,England,National Stadium,1,-2.0,0.3758620689655174,160,66,87,False,168.0,38.0,12.0,,33.0,19.0,7.0,0.0
4349,England_Pakistan_2022-09-22,HC Brook,31,1,3,Pakistan,England,National Stadium,1,-1.0,-0.4602564102564113,199,70,95,False,163.16,37.0,9.0,,41.0,13.0,6.0,42.0
4350,England_Pakistan_2022-09-23,HC Brook,81,1,3,Pakistan,England,National Stadium,0,-1.0,3.1500000000000004,221,52,83,False,231.43,32.0,12.0,,58.0,30.0,13.0,36.5
4351,Pakistan_England_2022-09-25,HC Brook,34,2,3,Pakistan,England,National Stadium,1,53.0,-0.1500000000000003,163,13,18,True,117.24,43.0,37.0,,83.0,24.0,24.0,51.333333333333336
4352,Pakistan_England_2022-09-28,HC Brook,4,2,3,Pakistan,England,Gaddafi Stadium,1,91.0,-0.2999999999999998,139,31,31,False,44.44,25.0,0.0,,68.0,48.0,24.0,47.0
4353,England_Pakistan_2022-10-02,HC Brook,46,1,3,Pakistan,England,Gaddafi Stadium,0,-1.0,3.35,209,60,102,False,158.62,42.0,0.0,,56.0,19.0,13.0,38.4
4354,England_Australia_2022-10-09,HC Brook,12,1,2,Australia,England,Perth Stadium,0,-1.0,0.4000000000000003,208,89,166,False,120.0,26.0,0.0,,34.0,0.0,6.0,39.666666666666664
4355,England_Australia_2022-10-12,HC Brook,1,1,3,Australia,England,Manuka Oval,0,-1.0,0.4000000000000003,178,47,54,False,50.0,52.0,0.0,,73.0,32.0,0.0,35.714285714285715
4356,Afghanistan_England_2022-10-22,HC Brook,7,2,4,Afghanistan,England,Perth Stadium,1,15.0,0.620183486238532,113,84,81,False,116.67,22.0,0.0,,21.0,12.0,7.0,29.857142857142858
4357,England_New Zealand_2022-11-01,HC Brook,7,1,3,New Zealand,England,Brisbane Cricket Ground,1,-1.0,0.9999999999999992,179,107,154,False,233.33,9.0,0.0,,22.0,0.0,0.0,16.5
4358,Sri Lanka_England_2022-11-05,HC Brook,4,2,2,Sri Lanka,England,Sydney Cricket Ground,0,48.0,0.272033898305084,144,56,84,False,80.0,12.0,0.0,,54.0,23.0,42.0,6.75
4359,Pakistan_England_2022-11-13,HC Brook,20,2,3,Pakistan,England,Melbourne Cricket Ground,1,53.0,0.4131578947368428,138,34,45,False,86.96,13.0,0.0,,100.0,49.0,12.0,6.0
