Unnamed: 0,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type,review
51,MP Breetzke,RL Chase,RD Rickelton,1,0,1,99,108.0,7,9,2,-,5.0,0,,,7,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Offbreak,
52,RD Rickelton,RL Chase,MP Breetzke,4,0,4,103,104.0,12,6,2,-,6.0,0,,,7,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Right arm Offbreak,
53,MP Breetzke,G Motie,RD Rickelton,0,0,0,103,104.0,7,10,2,-,1.0,0,,,8,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
54,MP Breetzke,G Motie,RD Rickelton,1,0,1,104,103.0,8,11,2,-,2.0,0,,,8,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
55,RD Rickelton,G Motie,MP Breetzke,2,0,2,106,101.0,14,7,2,-,3.0,0,,,8,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Left arm Orthodox,
56,RD Rickelton,G Motie,MP Breetzke,0,0,0,106,101.0,14,8,2,-,4.0,0,,,8,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Left arm Orthodox,
57,RD Rickelton,G Motie,MP Breetzke,1,0,1,107,100.0,15,9,2,-,5.0,0,,,8,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Left arm Orthodox,
58,MP Breetzke,G Motie,RD Rickelton,1,0,1,108,99.0,9,12,2,-,6.0,0,,,8,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
59,MP Breetzke,RL Chase,RD Rickelton,1,0,1,109,98.0,10,13,2,-,1.0,0,,,9,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Offbreak,
60,RD Rickelton,RL Chase,MP Breetzke,1,0,1,110,97.0,16,10,2,-,2.0,0,,,9,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Right arm Offbreak,
61,MP Breetzke,RL Chase,RD Rickelton,1,0,1,111,96.0,11,14,2,-,3.0,0,,,9,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Offbreak,
62,RD Rickelton,RL Chase,MP Breetzke,1,0,1,112,95.0,17,11,2,-,4.0,0,,,9,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Right arm Offbreak,
63,MP Breetzke,RL Chase,RD Rickelton,1,0,1,113,94.0,12,15,3,-,5.0,run out,MP Breetzke,ADS Fletcher;S Joseph,9,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Offbreak,
64,HE van der Dussen,RL Chase,RD Rickelton,0,0,0,113,94.0,0,1,3,-,6.0,0,,,9,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Offbreak,
65,RD Rickelton,G Motie,HE van der Dussen,1,0,1,114,93.0,18,12,3,-,1.0,0,,,10,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Left arm Orthodox,
66,HE van der Dussen,G Motie,RD Rickelton,2,0,2,116,91.0,2,2,3,-,2.0,0,,,10,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
67,HE van der Dussen,G Motie,RD Rickelton,1,0,1,117,90.0,3,3,3,-,3.0,0,,,10,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
68,RD Rickelton,G Motie,HE van der Dussen,0,0,0,117,90.0,18,13,3,-,4.0,0,,,10,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Left arm Orthodox,
69,RD Rickelton,G Motie,HE van der Dussen,0,1,1,118,89.0,18,14,3,legbyes,5.0,0,,,10,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Left arm Orthodox,
70,HE van der Dussen,G Motie,RD Rickelton,1,0,1,119,88.0,4,4,3,-,6.0,0,,,10,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
71,HE van der Dussen,R Shepherd,RD Rickelton,1,0,1,120,87.0,5,5,3,-,1.0,0,,,11,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Fast,
72,RD Rickelton,R Shepherd,HE van der Dussen,1,0,1,121,86.0,19,15,3,-,2.0,0,,,11,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Right arm Fast,
73,HE van der Dussen,R Shepherd,RD Rickelton,1,0,1,122,85.0,6,6,3,-,3.0,0,,,11,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Fast,
74,RD Rickelton,R Shepherd,HE van der Dussen,0,1,1,123,84.0,19,16,3,legbyes,4.0,0,,,11,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Right arm Fast,
75,HE van der Dussen,R Shepherd,RD Rickelton,1,0,1,124,83.0,7,7,3,-,5.0,0,,,11,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Fast,
76,RD Rickelton,R Shepherd,HE van der Dussen,0,0,0,124,83.0,19,17,4,-,6.0,caught,RD Rickelton,KR Mayers,11,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Right arm Fast,
77,HE van der Dussen,FA Allen,AL Phehlukwayo,0,0,0,124,83.0,7,8,4,-,1.0,0,,,12,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
78,HE van der Dussen,FA Allen,AL Phehlukwayo,1,0,1,125,82.0,8,9,4,-,2.0,0,,,12,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
79,AL Phehlukwayo,FA Allen,HE van der Dussen,1,0,1,126,81.0,1,1,4,-,3.0,0,,,12,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Left arm Orthodox,
80,HE van der Dussen,FA Allen,AL Phehlukwayo,2,0,2,128,79.0,10,10,4,-,4.0,0,,,12,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
81,HE van der Dussen,FA Allen,AL Phehlukwayo,1,0,1,129,78.0,11,11,4,-,5.0,0,,,12,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
82,AL Phehlukwayo,FA Allen,HE van der Dussen,0,0,0,129,78.0,1,2,4,-,6.0,0,,,12,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Left arm Orthodox,
83,HE van der Dussen,R Shepherd,AL Phehlukwayo,0,0,0,129,78.0,11,12,4,-,1.0,0,,,13,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Fast,
84,HE van der Dussen,R Shepherd,AL Phehlukwayo,0,1,1,130,77.0,11,12,4,wides,1.0,0,,,13,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Fast,
85,HE van der Dussen,R Shepherd,AL Phehlukwayo,1,0,1,131,76.0,12,13,4,-,2.0,0,,,13,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Fast,
86,AL Phehlukwayo,R Shepherd,HE van der Dussen,0,1,1,132,75.0,1,3,4,legbyes,3.0,0,,,13,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Right arm Fast,
87,HE van der Dussen,R Shepherd,AL Phehlukwayo,1,0,1,133,74.0,13,14,4,-,4.0,0,,,13,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Fast,
88,AL Phehlukwayo,R Shepherd,HE van der Dussen,1,0,1,134,73.0,2,4,4,-,5.0,0,,,13,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Right arm Fast,
89,HE van der Dussen,R Shepherd,AL Phehlukwayo,2,0,2,136,71.0,15,15,4,-,6.0,0,,,13,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Right arm Fast,
90,AL Phehlukwayo,G Motie,HE van der Dussen,1,0,1,137,70.0,3,5,4,-,1.0,0,,,14,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Left arm Orthodox,
91,HE van der Dussen,G Motie,AL Phehlukwayo,1,0,1,138,69.0,16,16,4,-,2.0,0,,,14,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Left hand Bat,Left arm Orthodox,
92,AL Phehlukwayo,G Motie,HE van der Dussen,0,0,0,138,69.0,3,6,5,-,3.0,caught,AL Phehlukwayo,S Joseph,14,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Left hand Bat,Right hand Bat,Left arm Orthodox,
93,PWA Mulder,G Motie,HE van der Dussen,2,0,2,140,67.0,2,1,5,-,4.0,0,,,14,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
94,PWA Mulder,G Motie,HE van der Dussen,2,0,2,142,65.0,4,2,5,-,5.0,0,,,14,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
95,PWA Mulder,G Motie,HE van der Dussen,0,0,0,142,65.0,4,3,5,-,6.0,0,,,14,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
96,HE van der Dussen,OC McCoy,PWA Mulder,6,0,6,148,59.0,22,17,5,-,1.0,0,,,15,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Fast,
97,HE van der Dussen,OC McCoy,PWA Mulder,1,0,1,149,58.0,23,18,5,-,2.0,0,,,15,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Fast,
98,PWA Mulder,OC McCoy,HE van der Dussen,4,0,4,153,54.0,8,4,5,-,3.0,0,,,15,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Fast,
99,PWA Mulder,OC McCoy,HE van der Dussen,0,4,4,157,50.0,8,5,5,legbyes,4.0,0,,,15,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Fast,
100,PWA Mulder,OC McCoy,HE van der Dussen,0,1,1,158,49.0,8,5,5,wides,4.0,0,,,15,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Fast,
101,PWA Mulder,OC McCoy,HE van der Dussen,1,0,1,159,48.0,9,6,5,-,5.0,0,,,15,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Fast,
102,HE van der Dussen,OC McCoy,PWA Mulder,1,0,1,160,47.0,24,19,5,-,6.0,0,,,15,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Fast,
103,HE van der Dussen,G Motie,PWA Mulder,6,0,6,166,41.0,30,20,5,-,1.0,0,,,16,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
104,HE van der Dussen,G Motie,PWA Mulder,0,0,0,166,41.0,30,21,5,-,2.0,0,,,16,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
105,HE van der Dussen,G Motie,PWA Mulder,0,0,0,166,41.0,30,22,6,-,3.0,caught,HE van der Dussen,AJ Hosein,16,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
106,BC Fortuin,G Motie,PWA Mulder,0,1,1,167,40.0,0,1,6,legbyes,4.0,0,,,16,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
107,PWA Mulder,G Motie,BC Fortuin,0,0,0,167,40.0,9,7,6,-,5.0,0,,,16,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
108,PWA Mulder,G Motie,BC Fortuin,0,0,0,167,40.0,9,8,7,-,6.0,caught,PWA Mulder,AJ Hosein,16,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
109,BC Fortuin,R Shepherd,N Peter,0,0,0,167,40.0,0,2,7,-,1.0,0,,,17,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
110,BC Fortuin,R Shepherd,N Peter,0,1,1,168,39.0,0,2,7,wides,1.0,0,,,17,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
111,BC Fortuin,R Shepherd,N Peter,1,0,1,169,38.0,1,3,7,-,2.0,0,,,17,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
112,N Peter,R Shepherd,BC Fortuin,1,0,1,170,37.0,1,1,7,-,3.0,0,,,17,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
113,BC Fortuin,R Shepherd,N Peter,0,0,0,170,37.0,1,4,7,-,4.0,0,,,17,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
114,BC Fortuin,R Shepherd,N Peter,0,0,0,170,37.0,1,5,7,-,5.0,0,,,17,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
115,BC Fortuin,R Shepherd,N Peter,1,0,1,171,36.0,2,6,7,-,6.0,0,,,17,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
116,BC Fortuin,AJ Hosein,N Peter,1,0,1,172,35.0,3,7,7,-,1.0,0,,,18,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
117,N Peter,AJ Hosein,BC Fortuin,1,0,1,173,34.0,2,2,7,-,2.0,0,,,18,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
118,BC Fortuin,AJ Hosein,N Peter,0,1,1,174,33.0,3,7,7,wides,2.0,0,,,18,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
119,BC Fortuin,AJ Hosein,N Peter,0,1,1,175,32.0,3,7,7,wides,2.0,0,,,18,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
120,BC Fortuin,AJ Hosein,N Peter,1,0,1,176,31.0,4,8,7,-,3.0,0,,,18,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
121,N Peter,AJ Hosein,BC Fortuin,1,0,1,177,30.0,3,3,7,-,4.0,0,,,18,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
122,BC Fortuin,AJ Hosein,N Peter,0,1,1,178,29.0,4,8,7,wides,4.0,0,,,18,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
123,BC Fortuin,AJ Hosein,N Peter,0,0,0,178,29.0,4,9,7,-,5.0,0,,,18,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
124,BC Fortuin,AJ Hosein,N Peter,4,0,4,182,25.0,8,10,7,-,6.0,0,,,18,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Left arm Orthodox,
125,N Peter,R Shepherd,BC Fortuin,4,0,4,186,21.0,7,4,7,-,1.0,0,,,19,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
126,N Peter,R Shepherd,BC Fortuin,0,0,0,186,21.0,7,5,7,-,2.0,0,,,19,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
127,N Peter,R Shepherd,BC Fortuin,1,0,1,187,20.0,8,6,7,-,3.0,0,,,19,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
128,BC Fortuin,R Shepherd,N Peter,0,0,0,187,20.0,8,11,7,-,4.0,0,,,19,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
129,BC Fortuin,R Shepherd,N Peter,0,1,1,188,19.0,8,11,7,wides,4.0,0,,,19,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
130,BC Fortuin,R Shepherd,N Peter,1,0,1,189,18.0,9,12,7,-,5.0,0,,,19,bat,West Indies,2,"Sabina Park, Kingston, Jamaica",2024,5,West Indies_South Africa_2024-05-25,West Indies,South Africa,West Indies,False,191,Right hand Bat,Right hand Bat,Right arm Fast,
