batting_team,batter,won,innings,wickets_fallen,bowling_team,venue,first_ball
West Indies,CR Brathwaite,0.0,2,4,New Zealand,Bay Oval,30
West Indies,CR Brathwaite,0.0,1,6,Pakistan,Dubai International Cricket Stadium,64
West Indies,CR Brathwaite,0.0,2,5,Pakistan,Dubai International Cricket Stadium,87
West Indies,CR Brathwaite,0.0,2,7,South Africa,Kingsmead,100
West Indies,CR Brathwaite,1.0,2,6,South Africa,"Vidarbha Cricket Association Stadium, Jamtha",102
West Indies,CR Brathwaite,1.0,1,5,England,Riverside Ground,83
West Indies,CR Brathwaite,0.0,1,4,England,"Darren Sammy National Cricket Stadium, St Lucia",82
West Indies,CR Brathwaite,0.0,2,6,England,"Warner Park, St Kitts",36
West Indies,CR Brathwaite,0.0,1,6,England,"Warner Park, St Kitts",59
West Indies,CR Brathwaite,0.0,1,5,India,Eden Gardens,62
West Indies,CR Brathwaite,0.0,1,5,India,"Providence Stadium, Guyana",95
West Indies,CR Brathwaite,0.0,1,6,Pakistan,"Kensington Oval, Bridgetown",66
West Indies,CR Brathwaite,0.0,2,5,Pakistan,"Queen's Park Oval, Port of Spain",65
West Indies,CR Brathwaite,0.0,1,5,Pakistan,"Queen's Park Oval, Port of Spain",75
West Indies,SP Narine,0.0,1,8,Australia,R Premadasa Stadium,120
West Indies,SP Narine,0.0,1,6,India,Shere Bangla National Stadium,116
West Indies,SP Narine,-1.0,1,8,India,Central Broward Regional Park Stadium Turf Ground,103
West Indies,SP Narine,0.0,1,6,India,Central Broward Regional Park Stadium Turf Ground,87
West Indies,SP Narine,0.0,2,0,India,Central Broward Regional Park Stadium Turf Ground,1
West Indies,SP Narine,-1.0,1,7,New Zealand,Pallekele International Cricket Stadium,103
West Indies,SP Narine,0.0,2,7,New Zealand,Eden Park,82
West Indies,SP Narine,0.0,1,7,Pakistan,Dubai International Cricket Stadium,66
West Indies,SP Narine,0.0,2,7,Pakistan,Dubai International Cricket Stadium,97
West Indies,SP Narine,0.0,2,8,Sri Lanka,Pallekele International Cricket Stadium,88
West Indies,SP Narine,1.0,1,8,Australia,"Kensington Oval, Bridgetown",109
West Indies,SP Narine,0.0,2,7,England,"Kensington Oval, Bridgetown",118
West Indies,SP Narine,1.0,1,6,England,Riverside Ground,92
West Indies,SP Narine,0.0,1,0,India,"Providence Stadium, Guyana",1
West Indies,SP Narine,0.0,1,7,Ireland,"Sabina Park, Kingston",111
West Indies,SP Narine,1.0,1,7,Ireland,"Sabina Park, Kingston",98
West Indies,SP Narine,0.0,1,8,New Zealand,"Windsor Park, Roseau",108
West Indies,SP Narine,0.0,1,7,Pakistan,"Arnos Vale Ground, Kingstown",120
West Indies,SP Narine,0.0,2,4,Pakistan,"Arnos Vale Ground, Kingstown",49
West Indies,SP Narine,0.0,1,4,Pakistan,"Kensington Oval, Bridgetown",47
West Indies,SP Narine,0.0,2,7,Pakistan,"Queen's Park Oval, Port of Spain",111
West Indies,SP Narine,0.0,1,7,Pakistan,"Queen's Park Oval, Port of Spain",93
West Indies,SP Narine,1.0,1,7,Zimbabwe,"Sir Vivian Richards Stadium, North Sound",116
West Indies,AR Nurse,0.0,2,6,Bangladesh,Central Broward Regional Park Stadium Turf Ground,99
West Indies,AR Nurse,0.0,2,6,Bangladesh,Central Broward Regional Park Stadium Turf Ground,100
West Indies,AR Nurse,0.0,2,6,New Zealand,Saxton Oval,87
West Indies,AR Nurse,0.0,2,5,New Zealand,Bay Oval,50
West Indies,AR Nurse,0.0,2,8,South Africa,Kingsmead,103
West Indies,AR Nurse,1.0,1,7,England,Riverside Ground,97
West Indies,AR Nurse,0.0,1,7,England,"Darren Sammy National Cricket Stadium, St Lucia",107
West Indies,AR Nurse,1.0,1,7,Pakistan,"Beausejour Stadium, Gros Islet",117
West Indies,JE Taylor,-1.0,2,6,New Zealand,"Eden Park, Auckland",99
West Indies,JE Taylor,0.0,2,6,New Zealand,Seddon Park,116
West Indies,JE Taylor,0.0,2,8,New Zealand,Saxton Oval,95
West Indies,JE Taylor,0.0,2,7,New Zealand,Bay Oval,74
West Indies,JE Taylor,0.0,1,8,Pakistan,Dubai International Cricket Stadium,70
West Indies,JE Taylor,0.0,2,8,Pakistan,Dubai International Cricket Stadium,110
West Indies,JE Taylor,0.0,1,7,South Africa,New Wanderers Stadium,107
West Indies,JE Taylor,0.0,2,7,South Africa,Kennington Oval,105
West Indies,JE Taylor,0.0,2,7,Sri Lanka,Kennington Oval,90
West Indies,JE Taylor,0.0,2,8,Sri Lanka,Pallekele International Cricket Stadium,87
West Indies,JE Taylor,0.0,1,7,Australia,"Beausejour Stadium, Gros Islet",77
West Indies,JE Taylor,1.0,1,8,England,Riverside Ground,112
West Indies,JE Taylor,0.0,2,7,South Africa,"Sir Vivian Richards Stadium, North Sound",106
West Indies,JE Taylor,0.0,2,7,South Africa,"Sir Vivian Richards Stadium, North Sound",120
West Indies,JE Taylor,0.0,2,7,Sri Lanka,"Kensington Oval, Bridgetown",107
West Indies,KOK Williams,0.0,2,8,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,120
West Indies,KOK Williams,0.0,2,8,Bangladesh,Central Broward Regional Park Stadium Turf Ground,118
West Indies,KOK Williams,0.0,2,7,India,Wankhede Stadium,102
West Indies,KOK Williams,0.0,2,7,New Zealand,Saxton Oval,89
West Indies,KOK Williams,0.0,2,8,Pakistan,National Stadium,75
West Indies,KOK Williams,0.0,2,8,Pakistan,National Stadium,107
West Indies,KOK Williams,1.0,1,9,England,Riverside Ground,117
England,BA Stokes,1.0,2,2,Afghanistan,Perth Stadium,53
England,BA Stokes,0.0,2,1,Australia,Stadium Australia,18
England,BA Stokes,1.0,1,5,Australia,Sophia Gardens,119
England,BA Stokes,1.0,1,1,Australia,Perth Stadium,69
England,BA Stokes,1.0,1,2,Australia,"Manuka Oval, Canberra",26
England,BA Stokes,-1.0,1,2,Australia,"Manuka Oval, Canberra",48
England,BA Stokes,0.0,1,3,India,County Ground,81
England,BA Stokes,0.0,1,4,India,Narendra Modi Stadium,84
England,BA Stokes,0.0,2,5,New Zealand,Kennington Oval,113
England,BA Stokes,1.0,1,5,New Zealand,Old Trafford,96
England,BA Stokes,1.0,1,4,New Zealand,"Brisbane Cricket Ground, Woolloongabba, Brisbane",111
England,BA Stokes,0.0,1,4,Pakistan,Old Trafford,80
England,BA Stokes,1.0,2,1,South Africa,Wankhede Stadium,16
England,BA Stokes,1.0,1,4,Sri Lanka,Feroz Shah Kotla,117
England,BA Stokes,1.0,1,3,Sri Lanka,"R.Premadasa Stadium, Khettarama",39
England,BA Stokes,0.0,2,1,West Indies,Kennington Oval,17
England,BA Stokes,0.0,1,4,West Indies,Wankhede Stadium,108
England,BA Stokes,0.0,1,4,West Indies,Eden Gardens,69
England,BA Stokes,1.0,2,3,India,Green Park,93
England,BA Stokes,0.0,2,3,India,"Vidarbha Cricket Association Stadium, Jamtha",62
England,BA Stokes,0.0,2,4,India,M Chinnaswamy Stadium,83
England,BA Stokes,0.0,2,3,India,Narendra Modi Stadium,54
England,BA Stokes,0.0,2,4,India,Narendra Modi Stadium,91
England,BA Stokes,0.0,2,2,Ireland,Melbourne Cricket Ground,17
England,BA Stokes,1.0,2,2,Pakistan,Melbourne Cricket Ground,22
England,BA Stokes,0.0,1,3,South Africa,Newlands,44
England,BA Stokes,0.0,1,5,South Africa,New Wanderers Stadium,100
England,BA Stokes,0.0,2,4,South Africa,Buffalo Park,94
England,BA Stokes,1.0,1,3,South Africa,Kingsmead,58
England,BA Stokes,1.0,2,4,South Africa,SuperSport Park,83
England,BA Stokes,1.0,2,3,South Africa,Newlands,34
England,BA Stokes,1.0,2,3,South Africa,Boland Park,56
England,BA Stokes,1.0,2,1,Sri Lanka,Sydney Cricket Ground,45
England,BA Stokes,0.0,2,5,West Indies,"Kensington Oval, Bridgetown",58
England,BA Stokes,1.0,1,4,West Indies,"Kensington Oval, Bridgetown",100
India,V Kohli,1.0,2,1,Afghanistan,"Holkar Cricket Stadium, Indore",6
India,V Kohli,0.0,2,1,Australia,Stadium Australia,4
India,V Kohli,1.0,2,1,Australia,Melbourne Cricket Ground,40
India,V Kohli,0.0,1,1,Australia,R Premadasa Stadium,19
India,V Kohli,1.0,1,1,Australia,Shere Bangla National Stadium,5
India,V Kohli,1.0,1,1,Australia,Adelaide Oval,26
India,V Kohli,1.0,1,1,Australia,Melbourne Cricket Ground,67
India,V Kohli,1.0,2,1,Australia,Sydney Cricket Ground,21
India,V Kohli,1.0,2,1,Australia,JSCA International Stadium Complex,9
India,V Kohli,0.0,2,2,Australia,"Brisbane Cricket Ground, Woolloongabba",51
India,V Kohli,1.0,2,1,Australia,Sydney Cricket Ground,34
India,V Kohli,1.0,2,1,Australia,Sydney Cricket Ground,33
India,V Kohli,0.0,2,1,Australia,Sydney Cricket Ground,3
India,V Kohli,1.0,2,1,Australia,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",18
India,V Kohli,1.0,2,1,Australia,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",7
India,V Kohli,1.0,2,1,Bangladesh,Shere Bangla National Stadium,18
India,V Kohli,1.0,2,1,Bangladesh,Shere Bangla National Stadium,10
India,V Kohli,0.0,1,2,England,Old Trafford,71
India,V Kohli,1.0,1,1,England,R Premadasa Stadium,17
India,V Kohli,0.0,2,1,England,Edgbaston,9
India,V Kohli,1.0,2,2,England,Old Trafford,77
India,V Kohli,1.0,2,2,England,County Ground,33
India,V Kohli,1.0,2,1,England,Narendra Modi Stadium,7
India,V Kohli,0.0,2,1,England,"Trent Bridge, Nottingham",8
India,V Kohli,1.0,1,0,Afghanistan,Dubai International Cricket Stadium,1
India,V Kohli,-1.0,1,2,Afghanistan,"M Chinnaswamy Stadium, Bengaluru",16
India,V Kohli,1.0,2,2,Australia,Saurashtra Cricket Association Stadium,34
India,V Kohli,1.0,2,1,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",24
India,V Kohli,0.0,1,1,Australia,Barsapara Cricket Stadium,5
India,V Kohli,0.0,1,1,Australia,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,16
India,V Kohli,0.0,1,1,Australia,M.Chinnaswamy Stadium,44
India,V Kohli,1.0,1,1,Australia,Manuka Oval,17
India,V Kohli,0.0,1,1,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",17
India,V Kohli,1.0,1,1,Bangladesh,Shere Bangla National Stadium,10
India,V Kohli,1.0,1,1,Bangladesh,M Chinnaswamy Stadium,37
India,V Kohli,1.0,1,1,Bangladesh,Adelaide Oval,21
India,V Kohli,0.0,1,1,England,Eden Gardens,5
India,V Kohli,1.0,2,1,England,Subrata Roy Sahara Stadium,28
India,V Kohli,0.0,1,1,England,Wankhede Stadium,12
India,V Kohli,0.0,1,0,England,Green Park,1
India,V Kohli,1.0,1,0,England,"Vidarbha Cricket Association Stadium, Jamtha",1
India,V Kohli,1.0,1,0,England,M Chinnaswamy Stadium,1
India,V Kohli,0.0,1,2,England,Sophia Gardens,27
India,V Kohli,0.0,1,1,England,Narendra Modi Stadium,9
India,V Kohli,0.0,1,2,England,Narendra Modi Stadium,29
India,V Kohli,1.0,1,2,England,Narendra Modi Stadium,47
India,V Kohli,1.0,1,0,England,Narendra Modi Stadium,1
India,V Kohli,1.0,1,1,England,"Edgbaston, Birmingham",30
India,V Kohli,0.0,1,1,England,Adelaide Oval,11
India,V Kohli,1.0,1,4,Ireland,"The Village, Malahide",118
India,V Kohli,1.0,1,0,Ireland,"The Village, Malahide",1
India,V Kohli,0.0,2,0,New Zealand,"MA Chidambaram Stadium, Chepauk",1
India,V Kohli,0.0,2,1,New Zealand,"Vidarbha Cricket Association Stadium, Jamtha",6
India,V Kohli,1.0,1,2,New Zealand,Arun Jaitley Stadium,101
India,V Kohli,1.0,1,2,New Zealand,Greenfield International Stadium,15
India,V Kohli,0.0,1,2,New Zealand,Dubai International Cricket Stadium,36
India,V Kohli,1.0,2,1,Pakistan,R Premadasa Stadium,3
India,V Kohli,0.0,1,1,Pakistan,M Chinnaswamy Stadium,66
India,V Kohli,1.0,1,1,Pakistan,"Sardar Patel Stadium, Motera",30
India,V Kohli,1.0,2,1,Pakistan,Shere Bangla National Stadium,48
India,V Kohli,1.0,2,1,Pakistan,Shere Bangla National Stadium,3
India,V Kohli,1.0,2,1,Pakistan,Eden Gardens,14
India,V Kohli,0.0,1,1,Pakistan,Dubai International Cricket Stadium,5
India,V Kohli,0.0,1,1,Pakistan,Dubai International Cricket Stadium,32
India,V Kohli,1.0,1,1,South Africa,R Premadasa Stadium,22
India,V Kohli,1.0,2,1,South Africa,Shere Bangla National Stadium,23
India,V Kohli,0.0,1,1,South Africa,Himachal Pradesh Cricket Association Stadium,20
India,V Kohli,0.0,1,1,South Africa,Barabati Stadium,25
India,V Kohli,1.0,1,2,South Africa,The Wanderers Stadium,25
India,V Kohli,0.0,1,2,South Africa,SuperSport Park,27
India,V Kohli,1.0,2,1,South Africa,"Punjab Cricket Association IS Bindra Stadium, Mohali",24
India,V Kohli,0.0,1,1,South Africa,M.Chinnaswamy Stadium,15
India,V Kohli,1.0,1,1,South Africa,"Barsapara Cricket Stadium, Guwahati",60
India,V Kohli,0.0,1,1,South Africa,Perth Stadium,27
India,V Kohli,0.0,1,1,Sri Lanka,Shere Bangla National Stadium,10
India,V Kohli,1.0,2,1,Sri Lanka,Shere Bangla National Stadium,13
India,V Kohli,1.0,2,2,Sri Lanka,Holkar Cricket Stadium,69
India,V Kohli,1.0,1,4,Sri Lanka,Maharashtra Cricket Association Stadium,78
India,V Kohli,0.0,1,1,Sri Lanka,Dubai International Cricket Stadium,12
India,V Kohli,1.0,2,1,West Indies,Shere Bangla National Stadium,6
India,V Kohli,0.0,1,1,West Indies,Wankhede Stadium,45
India,V Kohli,0.0,2,1,West Indies,Central Broward Regional Park Stadium Turf Ground,19
India,V Kohli,1.0,2,1,West Indies,Central Broward Regional Park Stadium Turf Ground,13
India,V Kohli,1.0,1,1,West Indies,Central Broward Regional Park Stadium Turf Ground,48
India,V Kohli,1.0,2,1,West Indies,"Rajiv Gandhi International Stadium, Uppal",20
India,V Kohli,0.0,1,2,West Indies,Greenfield International Stadium,47
India,V Kohli,1.0,1,2,West Indies,Wankhede Stadium,75
India,V Kohli,1.0,1,1,West Indies,"Eden Gardens, Kolkata",12
India,V Kohli,1.0,1,1,Zimbabwe,Melbourne Cricket Ground,24
India,V Kohli,0.0,2,2,New Zealand,Saurashtra Cricket Association Stadium,13
India,V Kohli,1.0,2,1,New Zealand,Eden Park,11
India,V Kohli,1.0,2,1,New Zealand,Eden Park,7
India,V Kohli,-1.0,1,2,New Zealand,Seddon Park,65
India,V Kohli,-1.0,1,1,New Zealand,Westpac Stadium,10
India,V Kohli,1.0,2,1,Pakistan,Dubai International Cricket Stadium,3
India,V Kohli,1.0,2,1,Pakistan,Melbourne Cricket Ground,12
India,V Kohli,1.0,1,0,South Africa,Moses Mabhida Stadium,1
India,V Kohli,1.0,2,1,South Africa,"Greenfield International Stadium, Thiruvananthapuram",15
India,V Kohli,1.0,1,1,Sri Lanka,Pallekele International Cricket Stadium,10
India,V Kohli,1.0,2,1,Sri Lanka,"R.Premadasa Stadium, Khettarama",17
India,V Kohli,1.0,1,1,West Indies,"Queen's Park Oval, Port of Spain",19
India,V Kohli,0.0,1,0,West Indies,"Sabina Park, Kingston",1
India,V Kohli,1.0,2,1,West Indies,"Providence Stadium, Guyana",13
India,V Kohli,1.0,2,1,West Indies,"Eden Gardens, Kolkata",46
India,V Kohli,1.0,2,3,Zimbabwe,Harare Sports Club,45
India,SK Raina,0.0,2,1,Australia,"Kensington Oval, Bridgetown",14
India,SK Raina,0.0,2,2,Australia,Stadium Australia,34
India,SK Raina,0.0,1,5,Australia,R Premadasa Stadium,67
India,SK Raina,1.0,1,3,Australia,Shere Bangla National Stadium,51
India,SK Raina,1.0,1,2,Australia,Adelaide Oval,30
India,SK Raina,1.0,1,3,Australia,Melbourne Cricket Ground,119
India,SK Raina,1.0,2,2,Australia,Sydney Cricket Ground,76
India,SK Raina,1.0,1,3,Bangladesh,Trent Bridge,102
India,SK Raina,1.0,2,2,Bangladesh,"R.Premadasa Stadium, Khettarama",32
India,SK Raina,1.0,2,1,Bangladesh,"R.Premadasa Stadium, Khettarama",17
India,SK Raina,0.0,2,1,England,Lord's,12
India,SK Raina,0.0,1,4,England,Old Trafford,77
India,SK Raina,1.0,1,4,England,R Premadasa Stadium,118
India,SK Raina,0.0,2,2,England,Edgbaston,62
India,SK Raina,1.0,2,1,Australia,Saurashtra Cricket Association Stadium,12
India,SK Raina,1.0,2,2,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",36
India,SK Raina,1.0,1,2,Bangladesh,Shere Bangla National Stadium,28
India,SK Raina,1.0,1,2,Bangladesh,M Chinnaswamy Stadium,43
India,SK Raina,1.0,1,1,Bangladesh,"R.Premadasa Stadium, Khettarama",60
India,SK Raina,0.0,1,2,England,Eden Gardens,9
India,SK Raina,1.0,2,3,England,Subrata Roy Sahara Stadium,61
India,SK Raina,0.0,1,4,England,Wankhede Stadium,66
India,SK Raina,0.0,1,1,England,Green Park,28
India,SK Raina,1.0,1,1,England,"Vidarbha Cricket Association Stadium, Jamtha",26
India,SK Raina,1.0,1,1,England,M Chinnaswamy Stadium,7
India,SK Raina,0.0,1,3,England,Sophia Gardens,30
India,SK Raina,1.0,1,1,Ireland,"The Village, Malahide",97
India,SK Raina,1.0,1,1,Ireland,"The Village, Malahide",17
India,SK Raina,0.0,2,1,New Zealand,"MA Chidambaram Stadium, Chepauk",19
India,SK Raina,0.0,2,2,New Zealand,"Vidarbha Cricket Association Stadium, Jamtha",15
India,SK Raina,0.0,1,4,Pakistan,M Chinnaswamy Stadium,92
India,SK Raina,1.0,1,4,Pakistan,"Sardar Patel Stadium, Motera",117
India,SK Raina,1.0,2,3,Pakistan,Shere Bangla National Stadium,62
India,SK Raina,1.0,2,2,Pakistan,Shere Bangla National Stadium,5
India,SK Raina,1.0,2,3,Pakistan,Eden Gardens,28
India,SK Raina,0.0,2,1,South Africa,Trent Bridge,39
India,SK Raina,1.0,1,1,South Africa,"Beausejour Stadium, Gros Islet",3
India,SK Raina,1.0,1,4,South Africa,R Premadasa Stadium,61
India,SK Raina,1.0,2,3,South Africa,Shere Bangla National Stadium,97
India,SK Raina,0.0,1,2,South Africa,Himachal Pradesh Cricket Association Stadium,94
India,SK Raina,0.0,1,2,South Africa,Barabati Stadium,27
India,SK Raina,1.0,1,1,South Africa,The Wanderers Stadium,11
India,SK Raina,0.0,1,1,South Africa,SuperSport Park,8
India,SK Raina,1.0,1,1,South Africa,Newlands,10
India,SK Raina,0.0,2,4,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",64
India,SK Raina,1.0,2,3,Sri Lanka,"Punjab Cricket Association Stadium, Mohali",103
India,SK Raina,0.0,1,1,Sri Lanka,"Beausejour Stadium, Gros Islet",27
India,SK Raina,0.0,1,2,Sri Lanka,Maharashtra Cricket Association Stadium,7
India,SK Raina,1.0,1,2,Sri Lanka,JSCA International Stadium Complex,80
India,SK Raina,1.0,2,2,Sri Lanka,Shere Bangla National Stadium,21
India,SK Raina,0.0,1,1,Sri Lanka,"R.Premadasa Stadium, Khettarama",5
India,SK Raina,0.0,1,1,West Indies,Lord's,9
India,SK Raina,1.0,2,3,West Indies,Shere Bangla National Stadium,118
India,SK Raina,0.0,1,1,New Zealand,AMI Stadium,13
India,SK Raina,0.0,1,1,New Zealand,Westpac Stadium,22
India,SK Raina,1.0,2,4,South Africa,New Wanderers Stadium,106
India,SK Raina,1.0,1,4,South Africa,Moses Mabhida Stadium,80
India,SK Raina,1.0,2,2,Sri Lanka,R Premadasa Stadium,7
India,SK Raina,1.0,1,2,Sri Lanka,Pallekele International Cricket Stadium,70
India,SK Raina,1.0,2,2,Sri Lanka,"R.Premadasa Stadium, Khettarama",19
India,SK Raina,0.0,2,1,West Indies,"Kensington Oval, Bridgetown",20
India,SK Raina,1.0,1,3,West Indies,"Queen's Park Oval, Port of Spain",43
India,SK Raina,1.0,2,1,Zimbabwe,Harare Sports Club,7
India,SK Raina,1.0,2,1,Zimbabwe,Harare Sports Club,31
India,Yuvraj Singh,1.0,1,2,Australia,Kingsmead,49
India,Yuvraj Singh,0.0,2,3,Australia,"Kensington Oval, Bridgetown",23
India,Yuvraj Singh,0.0,1,2,Australia,R Premadasa Stadium,45
India,Yuvraj Singh,1.0,1,2,Australia,Shere Bangla National Stadium,39
India,Yuvraj Singh,1.0,2,3,Australia,Sydney Cricket Ground,90
India,Yuvraj Singh,1.0,1,2,Bangladesh,Trent Bridge,88
India,Yuvraj Singh,1.0,1,3,England,Kingsmead,101
India,Yuvraj Singh,0.0,2,3,England,Lord's,65
India,Yuvraj Singh,1.0,2,2,Australia,Brabourne Stadium,64
India,Yuvraj Singh,1.0,2,3,Australia,Saurashtra Cricket Association Stadium,52
India,Yuvraj Singh,1.0,2,3,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",47
India,Yuvraj Singh,1.0,1,3,Bangladesh,Shere Bangla National Stadium,48
India,Yuvraj Singh,1.0,1,5,Bangladesh,M Chinnaswamy Stadium,93
India,Yuvraj Singh,1.0,2,2,England,Subrata Roy Sahara Stadium,31
India,Yuvraj Singh,0.0,1,2,England,Wankhede Stadium,41
India,Yuvraj Singh,0.0,1,2,England,Green Park,44
India,Yuvraj Singh,1.0,1,2,England,"Vidarbha Cricket Association Stadium, Jamtha",47
India,Yuvraj Singh,1.0,1,3,England,M Chinnaswamy Stadium,82
India,Yuvraj Singh,1.0,2,2,Ireland,Trent Bridge,83
India,Yuvraj Singh,0.0,2,3,New Zealand,New Wanderers Stadium,66
India,Yuvraj Singh,0.0,2,2,New Zealand,"MA Chidambaram Stadium, Chepauk",63
India,Yuvraj Singh,0.0,2,3,New Zealand,"Vidarbha Cricket Association Stadium, Jamtha",18
India,Yuvraj Singh,-1.0,1,2,Pakistan,Kingsmead,14
India,Yuvraj Singh,1.0,1,2,Pakistan,New Wanderers Stadium,35
India,Yuvraj Singh,1.0,2,2,Pakistan,R Premadasa Stadium,64
India,Yuvraj Singh,0.0,1,2,Pakistan,M Chinnaswamy Stadium,77
India,Yuvraj Singh,1.0,1,2,Pakistan,"Sardar Patel Stadium, Motera",43
India,Yuvraj Singh,1.0,2,2,Pakistan,Shere Bangla National Stadium,58
India,Yuvraj Singh,1.0,2,3,Pakistan,Shere Bangla National Stadium,17
India,Yuvraj Singh,1.0,2,3,Pakistan,Eden Gardens,29
India,Yuvraj Singh,0.0,2,2,South Africa,Trent Bridge,55
India,Yuvraj Singh,1.0,1,2,South Africa,"Beausejour Stadium, Gros Islet",34
India,Yuvraj Singh,1.0,1,3,South Africa,R Premadasa Stadium,34
India,Yuvraj Singh,1.0,2,2,South Africa,Shere Bangla National Stadium,58
India,Yuvraj Singh,0.0,2,2,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",51
India,Yuvraj Singh,1.0,2,2,Sri Lanka,"Punjab Cricket Association Stadium, Mohali",67
India,Yuvraj Singh,0.0,1,3,Sri Lanka,"Beausejour Stadium, Gros Islet",105
India,Yuvraj Singh,0.0,1,2,Sri Lanka,Shere Bangla National Stadium,64
India,Yuvraj Singh,0.0,1,3,Sri Lanka,Maharashtra Cricket Association Stadium,31
India,Yuvraj Singh,1.0,1,6,Sri Lanka,JSCA International Stadium Complex,114
India,Yuvraj Singh,1.0,2,3,Sri Lanka,Shere Bangla National Stadium,68
India,Yuvraj Singh,0.0,1,2,West Indies,Lord's,24
India,Yuvraj Singh,1.0,2,2,West Indies,Shere Bangla National Stadium,89
India,Yuvraj Singh,0.0,1,3,New Zealand,AMI Stadium,33
