,date,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,batting_team,venue,toss_winner,batter_type,non_striker_type,first_ball,current_team_total,is_powerplay,strike_rate,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,recent_form,Left arm Fast Expected Runs,Left arm Fast Expected Wickets,Left arm Fast Strike Rate,Left arm Fast Deliveries Per Wicket,Right arm Fast Expected Runs,Right arm Fast Expected Wickets,Right arm Fast Strike Rate,Right arm Fast Deliveries Per Wicket,Left arm Orthodox Expected Runs,Left arm Orthodox Expected Wickets,Left arm Orthodox Strike Rate,Left arm Orthodox Deliveries Per Wicket,Left arm Wrist spin Expected Runs,Left arm Wrist spin Expected Wickets,Left arm Wrist spin Strike Rate,Left arm Wrist spin Deliveries Per Wicket,Right arm Legbreak Expected Runs,Right arm Legbreak Expected Wickets,Right arm Legbreak Strike Rate,Right arm Legbreak Deliveries Per Wicket,Right arm Offbreak Expected Runs,Right arm Offbreak Expected Wickets,Right arm Offbreak Strike Rate,Right arm Offbreak Deliveries Per Wicket
5137,2022-10-04,RR Rossouw,100,48,1,1,India,South Africa,"Holkar Cricket Stadium, Indore",0,Left hand Bat,Left hand Bat,26,30,True,208.33,120,12.0,30.0,0.0,136.0,0.0,18.0,26.2,15.245880000000001,0.8852168781351432,127.049,13.556,241.1824,4.019744036887063,177.34,33.833,70.3449,1.0344827586206897,234.483,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.787,23.5,22.615380000000002,0.6923076923076923,125.641,26.0
5138,2016-03-09,RR Rossouw,16,21,1,2,Australia,South Africa,Newlands,1,Left hand Bat,Right hand Bat,46,74,False,76.19,88,18.0,0.0,0.0,66.0,36.0,30.0,18.5,22.868820000000003,1.3278253172027148,127.049,13.556,117.04440000000001,1.9507581355481336,177.34,33.833,0.0,0.0,234.483,29.0,0.0,0.0,0.0,0.0,46.72332,1.5319148936170213,129.787,23.5,37.6923,1.1538461538461537,125.641,26.0
5139,2022-07-27,RR Rossouw,4,4,2,1,England,South Africa,"County Ground, Bristol",1,Left hand Bat,Right hand Bat,9,3,True,100.0,12,40.0,18.0,0.0,124.0,12.0,19.0,0.0,50.81960000000001,2.950722927117144,127.049,13.556,219.9016,3.6650607395146753,177.34,33.833,42.20694,0.6206896551724138,234.483,29.0,0.0,0.0,0.0,0.0,15.574440000000001,0.5106382978723404,129.787,23.5,23.87179,0.7307692307692307,125.641,26.0
5140,2015-08-14,RR Rossouw,38,20,2,2,New Zealand,South Africa,Kingsmead,1,Left hand Bat,Right hand Bat,66,86,False,190.0,100,6.0,13.0,0.0,62.0,0.0,18.0,25.0,7.622940000000001,0.4426084390675716,127.049,13.556,109.9508,1.8325303697573376,177.34,33.833,30.48279,0.4482758620689655,234.483,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.787,23.5,22.615380000000002,0.6923076923076923,125.641,26.0
5141,2022-09-28,RR Rossouw,0,1,1,1,India,South Africa,"Greenfield International Stadium, Thiruvananthapuram",0,Left hand Bat,Right hand Bat,7,1,True,0.0,11,40.0,43.0,0.0,81.0,0.0,24.0,43.66666666666666,50.81960000000001,2.950722927117144,127.049,13.556,143.6454,2.3941122572636186,177.34,33.833,100.82769,1.4827586206896552,234.483,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.787,23.5,30.153840000000002,0.9230769230769231,125.641,26.0
5142,2023-03-28,RR Rossouw,42,21,2,1,West Indies,South Africa,"The Wanderers Stadium, Johannesburg",1,Left hand Bat,Right hand Bat,27,36,True,200.0,65,34.0,6.0,0.0,141.0,0.0,24.0,13.0,43.19666,2.5081144880495723,127.049,13.556,250.04940000000002,4.167528744125558,177.34,33.833,14.06898,0.20689655172413793,234.483,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.787,23.5,30.153840000000002,0.9230769230769231,125.641,26.0
5143,2022-10-27,RR Rossouw,109,55,1,1,Bangladesh,South Africa,Sydney Cricket Ground,1,Left hand Bat,Right hand Bat,7,2,True,198.18,111,35.0,43.0,0.0,75.0,0.0,34.0,38.5,44.467150000000004,2.5818825612275007,127.049,13.556,133.005,2.2167706085774244,177.34,33.833,100.82769,1.4827586206896552,234.483,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.787,23.5,42.71794,1.3076923076923077,125.641,26.0
5144,2015-01-09,RR Rossouw,51,40,1,2,West Indies,South Africa,Newlands,1,Right hand Bat,Left hand Bat,32,33,False,127.5,120,36.0,0.0,0.0,98.0,25.0,18.0,31.33333333333333,45.737640000000006,2.6556506344054296,127.049,13.556,173.7932,2.8965802618745013,177.34,33.833,0.0,0.0,234.483,29.0,0.0,0.0,0.0,0.0,32.44675,1.0638297872340425,129.787,23.5,22.615380000000002,0.6923076923076923,125.641,26.0
5145,2015-07-05,RR Rossouw,31,21,1,4,Bangladesh,South Africa,Shere Bangla National Stadium,1,Left hand Bat,Right hand Bat,81,91,False,147.62,120,30.0,10.0,0.0,17.0,0.0,19.0,0.0,38.114700000000006,2.213042195337858,127.049,13.556,30.1478,0.5024680046108829,177.34,33.833,23.4483,0.3448275862068966,234.483,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.787,23.5,23.87179,0.7307692307692307,125.641,26.0
5146,2015-07-07,RR Rossouw,19,6,1,4,Bangladesh,South Africa,Shere Bangla National Stadium,1,Left hand Bat,Left hand Bat,107,137,False,316.67,120,14.0,6.0,0.0,4.0,0.0,0.0,31.0,17.78686,1.0327530244910004,127.049,13.556,7.0936,0.11822776579079597,177.34,33.833,14.06898,0.20689655172413793,234.483,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.787,23.5,0.0,0.0,125.641,26.0
5147,2022-11-03,RR Rossouw,7,6,2,1,Pakistan,South Africa,Sydney Cricket Ground,0,Left hand Bat,Right hand Bat,6,2,True,116.67,16,30.0,6.0,0.0,122.0,12.0,0.0,42.5,38.114700000000006,2.213042195337858,127.049,13.556,216.3548,3.605946856619277,177.34,33.833,14.06898,0.20689655172413793,234.483,29.0,0.0,0.0,0.0,0.0,15.574440000000001,0.5106382978723404,129.787,23.5,0.0,0.0,125.641,26.0
5148,2016-03-25,RR Rossouw,0,2,1,2,West Indies,South Africa,"Vidarbha Cricket Association Stadium, Jamtha",0,Left hand Bat,Left hand Bat,13,15,True,0.0,18,0.0,49.0,0.0,114.0,36.0,14.0,17.666666666666668,0.0,0.0,127.049,13.556,202.16760000000002,3.3694913250376852,177.34,33.833,114.89667,1.6896551724137931,234.483,29.0,0.0,0.0,0.0,0.0,46.72332,1.5319148936170213,129.787,23.5,17.58974,0.5384615384615384,125.641,26.0
5149,2015-01-14,RR Rossouw,0,1,1,2,West Indies,South Africa,Kingsmead,0,Left hand Bat,Right hand Bat,109,160,False,0.0,113,2.0,0.0,0.0,9.0,0.0,0.0,32.0,2.5409800000000002,0.14753614635585718,127.049,13.556,15.960600000000001,0.26601247302929093,177.34,33.833,0.0,0.0,234.483,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.787,23.5,0.0,0.0,125.641,26.0
5150,2022-07-31,RR Rossouw,31,18,1,1,England,South Africa,"The Rose Bowl, Southampton",0,Left hand Bat,Right hand Bat,4,0,True,172.22,38,66.0,19.0,0.0,75.0,24.0,13.0,50.0,83.85234000000001,4.868692829743288,127.049,13.556,133.005,2.2167706085774244,177.34,33.833,44.55177,0.6551724137931034,234.483,29.0,0.0,0.0,0.0,0.0,31.148880000000002,1.0212765957446808,129.787,23.5,16.33333,0.5,125.641,26.0
5151,2014-11-07,RR Rossouw,12,8,1,1,Australia,South Africa,Melbourne Cricket Ground,1,Left hand Bat,Right hand Bat,3,1,True,150.0,12,69.0,0.0,0.0,72.0,37.0,18.0,78.0,87.66381000000001,5.089997049277073,127.049,13.556,127.68480000000001,2.1280997842343274,177.34,33.833,0.0,0.0,234.483,29.0,0.0,0.0,0.0,0.0,48.021190000000004,1.574468085106383,129.787,23.5,22.615380000000002,0.6923076923076923,125.641,26.0
5152,2015-08-16,RR Rossouw,26,23,2,2,New Zealand,South Africa,SuperSport Park,0,Left hand Bat,Right hand Bat,21,19,True,113.04,60,18.0,20.0,0.0,108.0,43.0,18.0,29.33333333333333,22.868820000000003,1.3278253172027148,127.049,13.556,191.52720000000002,3.1921496763514914,177.34,33.833,46.8966,0.6896551724137931,234.483,29.0,0.0,0.0,0.0,0.0,55.80841,1.8297872340425532,129.787,23.5,22.615380000000002,0.6923076923076923,125.641,26.0
5153,2023-03-25,RR Rossouw,10,7,1,1,West Indies,South Africa,"SuperSport Park, Centurion",0,Left hand Bat,Right hand Bat,2,0,True,142.86,10,30.0,23.0,0.0,72.0,0.0,0.0,0.0,38.114700000000006,2.213042195337858,127.049,13.556,127.68480000000001,2.1280997842343274,177.34,33.833,53.93109,0.7931034482758621,234.483,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.787,23.5,0.0,0.0,125.641,26.0
5154,2023-03-26,RR Rossouw,16,4,2,1,West Indies,South Africa,"SuperSport Park, Centurion",1,Left hand Bat,Right hand Bat,66,156,False,400.0,72,41.0,0.0,0.0,69.0,0.0,0.0,10.0,52.090090000000004,3.0244910002950727,127.049,13.556,122.36460000000001,2.0394289598912305,177.34,33.833,0.0,0.0,234.483,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.787,23.5,0.0,0.0,125.641,26.0
5155,2009-06-10,RR Sarwan,28,26,2,3,Sri Lanka,West Indies,Trent Bridge,1,Right hand Bat,Right hand Bat,44,71,False,107.69,120,19.0,18.0,0.0,85.0,0.0,33.0,33.5,23.586220000000004,0.6551724137931034,124.138,29.0,92.22245,2.2222222222222223,108.497,38.25,12.558060000000001,1.6744186046511629,69.767,10.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,inf,29.390459999999997,2.0625,89.062,16.0
5156,2010-05-11,RR Sarwan,26,31,1,1,Australia,West Indies,"Beausejour Stadium, Gros Islet",1,Right hand Bat,Right hand Bat,3,6,True,83.87,85,43.0,60.0,0.0,67.0,24.0,21.0,17.333333333333332,53.379340000000006,1.4827586206896552,124.138,29.0,72.69299,1.7516339869281046,108.497,38.25,41.8602,5.5813953488372094,69.767,10.75,0.0,0.0,0.0,0.0,24.0,0.0,100.0,inf,18.70302,1.3125,89.062,16.0
5157,2010-05-07,RR Sarwan,28,33,2,1,Sri Lanka,West Indies,"Kensington Oval, Bridgetown",0,Right hand Bat,Right hand Bat,13,23,True,84.85,73,0.0,26.0,0.0,152.0,0.0,52.0,24.0,0.0,0.0,124.138,29.0,164.91544,3.973856209150327,108.497,38.25,18.13942,2.4186046511627906,69.767,10.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,inf,46.312239999999996,3.25,89.062,16.0
5158,2010-05-09,RR Sarwan,0,1,1,4,India,West Indies,"Kensington Oval, Bridgetown",0,Right hand Bat,Left hand Bat,116,164,False,0.0,117,4.0,0.0,0.0,4.0,0.0,0.0,26.0,4.965520000000001,0.13793103448275862,124.138,29.0,4.33988,0.10457516339869281,108.497,38.25,0.0,0.0,69.767,10.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,inf,0.0,0.0,89.062,16.0
5159,2010-05-20,RR Sarwan,6,6,2,4,South Africa,West Indies,"Sir Vivian Richards Stadium, North Sound",1,Right hand Bat,Right hand Bat,97,88,False,100.0,109,0.0,3.0,0.0,33.0,0.0,6.0,18.2,0.0,0.0,124.138,29.0,35.80401,0.8627450980392157,108.497,38.25,2.09301,0.27906976744186046,69.767,10.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,inf,5.343719999999999,0.375,89.062,16.0
5160,2007-09-13,RR Sarwan,5,7,1,3,Bangladesh,West Indies,New Wanderers Stadium,0,Right hand Bat,Right hand Bat,94,104,False,71.43,115,0.0,15.0,0.0,9.0,18.0,0.0,12.0,0.0,0.0,124.138,29.0,9.76473,0.23529411764705882,108.497,38.25,10.46505,1.3953488372093024,69.767,10.75,0.0,0.0,0.0,0.0,18.0,0.0,100.0,inf,0.0,0.0,89.062,16.0
5161,2009-06-15,RR Sarwan,19,9,2,5,England,West Indies,Kennington Oval,0,Right hand Bat,Left hand Bat,32,46,False,211.11,50,2.0,17.0,0.0,64.0,0.0,30.0,25.75,2.4827600000000003,0.06896551724137931,124.138,29.0,69.43808,1.673202614379085,108.497,38.25,11.86039,1.5813953488372092,69.767,10.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,inf,26.7186,1.875,89.062,16.0
5162,2009-06-19,RR Sarwan,5,11,2,4,Sri Lanka,West Indies,Kennington Oval,1,Right hand Bat,Left hand Bat,51,45,False,45.45,67,6.0,12.0,0.0,61.0,0.0,55.0,24.4,7.4482800000000005,0.20689655172413793,124.138,29.0,66.18317,1.5947712418300655,108.497,38.25,8.37204,1.1162790697674418,69.767,10.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,inf,48.9841,3.4375,89.062,16.0
5163,2008-12-26,RR Sarwan,4,12,2,2,New Zealand,West Indies,"Eden Park, Auckland",0,Right hand Bat,Left hand Bat,56,83,False,33.33,79,0.0,42.0,0.0,60.0,0.0,31.0,0.0,0.0,0.0,124.138,29.0,65.0982,1.5686274509803921,108.497,38.25,29.30214,3.9069767441860463,69.767,10.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,inf,27.60922,1.9375,89.062,16.0
5164,2010-04-30,RR Sarwan,24,26,1,2,Ireland,West Indies,Providence Stadium,1,Right hand Bat,Left hand Bat,33,43,False,92.31,70,0.0,49.0,0.0,101.0,0.0,13.0,0.0,0.0,0.0,124.138,29.0,109.58197,2.6405228758169934,108.497,38.25,34.18583,4.558139534883721,69.767,10.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,inf,11.578059999999999,0.8125,89.062,16.0
5165,2014-01-31,RS Bopara,6,11,1,5,Australia,England,Melbourne Cricket Ground,1,Right hand Bat,Right hand Bat,52,64,False,54.55,74,12.0,0.0,0.0,56.0,27.0,13.0,65.0,14.43036,0.4557019709110242,120.253,26.333,75.14695999999999,2.4705519036484755,134.191,22.667,0.0,0.0,78.788,11.0,0.0,0.0,0.0,0.0,24.157980000000002,1.4210526315789473,89.474,19.0,11.91671,0.21666666666666667,91.667,60.0
5166,2013-06-25,RS Bopara,30,18,2,3,New Zealand,England,Kennington Oval,1,Right hand Bat,Left hand Bat,84,136,False,166.67,120,20.0,0.0,0.0,53.0,0.0,6.0,0.0,24.050600000000003,0.759503284851707,120.253,26.333,71.12123,2.3382009088101645,134.191,22.667,0.0,0.0,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,5.50002,0.1,91.667,60.0
5167,2014-03-11,RS Bopara,14,15,1,4,West Indies,England,"Kensington Oval, Bridgetown",1,Right hand Bat,Right hand Bat,84,104,False,93.33,114,6.0,0.0,0.0,60.0,0.0,0.0,29.25,7.21518,0.2278509854555121,120.253,26.333,80.5146,2.6470198967662237,134.191,22.667,0.0,0.0,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,0.0,0.0,91.667,60.0
5168,2012-02-27,RS Bopara,1,2,1,1,Pakistan,England,Sheikh Zayed Stadium,1,Right hand Bat,Right hand Bat,28,29,True,50.0,34,0.0,24.0,0.0,75.0,24.0,61.0,20.0,0.0,0.0,120.253,26.333,100.64325,3.30877487095778,134.191,22.667,18.909119999999998,2.1818181818181817,78.788,11.0,0.0,0.0,0.0,0.0,21.473760000000002,1.263157894736842,89.474,19.0,55.916869999999996,1.0166666666666666,91.667,60.0
5169,2014-03-13,RS Bopara,6,9,1,3,West Indies,England,"Kensington Oval, Bridgetown",1,Right hand Bat,Right hand Bat,95,124,False,66.67,120,12.0,0.0,0.0,33.0,0.0,8.0,26.2,14.43036,0.4557019709110242,120.253,26.333,44.28303,1.4558609432214231,134.191,22.667,0.0,0.0,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,7.33336,0.13333333333333333,91.667,60.0
5170,2012-02-23,RS Bopara,39,32,2,1,Pakistan,England,Dubai International Cricket Stadium,1,Right hand Bat,Right hand Bat,35,49,False,121.88,95,12.0,18.0,0.0,55.0,19.0,68.0,0.0,14.43036,0.4557019709110242,120.253,26.333,73.80505,2.4264349053690384,134.191,22.667,14.181839999999998,1.6363636363636365,78.788,11.0,0.0,0.0,0.0,0.0,17.00006,1.0,89.474,19.0,62.33356,1.1333333333333333,91.667,60.0
5171,2013-08-29,RS Bopara,45,29,2,4,Australia,England,The Rose Bowl,1,Right hand Bat,Right hand Bat,28,42,True,155.17,82,35.0,25.0,0.0,100.0,25.0,6.0,30.0,42.088550000000005,1.3291307484904873,120.253,26.333,134.191,4.411699827943706,134.191,22.667,19.697,2.272727272727273,78.788,11.0,0.0,0.0,0.0,0.0,22.3685,1.3157894736842106,89.474,19.0,5.50002,0.1,91.667,60.0
5172,2013-08-31,RS Bopara,1,2,1,4,Australia,England,Riverside Ground,0,Right hand Bat,Right hand Bat,116,188,False,50.0,120,0.0,0.0,0.0,6.0,5.0,0.0,37.5,0.0,0.0,120.253,26.333,8.051459999999999,0.2647019896766224,134.191,22.667,0.0,0.0,78.788,11.0,0.0,0.0,0.0,0.0,4.473700000000001,0.2631578947368421,89.474,19.0,0.0,0.0,91.667,60.0
5173,2010-09-07,RS Bopara,12,24,2,2,Pakistan,England,Sophia Gardens,0,Right hand Bat,Left hand Bat,16,26,True,50.0,66,13.0,24.0,0.0,59.0,18.0,56.0,11.0,15.632890000000002,0.49367713515360956,120.253,26.333,79.17269,2.6029028984867866,134.191,22.667,18.909119999999998,2.1818181818181817,78.788,11.0,0.0,0.0,0.0,0.0,16.105320000000003,0.9473684210526315,89.474,19.0,51.33352,0.9333333333333333,91.667,60.0
5174,2011-08-31,RS Bopara,31,36,2,3,India,England,Old Trafford,0,Right hand Bat,Right hand Bat,43,62,False,86.11,117,0.0,12.0,0.0,94.0,0.0,48.0,19.0,0.0,0.0,120.253,26.333,126.13954,4.146997838267084,134.191,22.667,9.454559999999999,1.0909090909090908,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,44.00016,0.8,91.667,60.0
5175,2011-09-25,RS Bopara,3,9,2,2,West Indies,England,Kennington Oval,1,Right hand Bat,Left hand Bat,21,14,True,33.33,34,6.0,34.0,0.0,85.0,46.0,12.0,25.0,7.21518,0.2278509854555121,120.253,26.333,114.06235,3.7499448537521505,134.191,22.667,26.787919999999996,3.090909090909091,78.788,11.0,0.0,0.0,0.0,0.0,41.15804000000001,2.4210526315789473,89.474,19.0,11.00004,0.2,91.667,60.0
5176,2014-03-09,RS Bopara,42,24,2,4,West Indies,England,"Kensington Oval, Bridgetown",0,Right hand Bat,Right hand Bat,46,40,False,175.0,87,0.0,0.0,0.0,102.0,0.0,48.0,25.0,0.0,0.0,120.253,26.333,136.87482,4.49993382450258,134.191,22.667,0.0,0.0,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,44.00016,0.8,91.667,60.0
5177,2012-09-08,RS Bopara,6,11,1,1,South Africa,England,Riverside Ground,0,Right hand Bat,Left hand Bat,23,28,True,54.55,46,6.0,24.0,0.0,111.0,0.0,48.0,59.0,7.21518,0.2278509854555121,120.253,26.333,148.95201,4.896986809017514,134.191,22.667,18.909119999999998,2.1818181818181817,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,44.00016,0.8,91.667,60.0
5178,2014-01-29,RS Bopara,65,27,2,5,Australia,England,Bellerive Oval,0,Right hand Bat,Right hand Bat,68,98,False,240.74,120,0.0,10.0,0.0,78.0,19.0,0.0,0.0,0.0,0.0,120.253,26.333,104.66897999999999,3.441125865796091,134.191,22.667,7.878799999999999,0.9090909090909091,78.788,11.0,0.0,0.0,0.0,0.0,17.00006,1.0,89.474,19.0,0.0,0.0,91.667,60.0
5179,2012-06-24,RS Bopara,59,44,2,1,West Indies,England,Trent Bridge,0,Right hand Bat,Left hand Bat,13,11,True,134.09,117,0.0,24.0,0.0,138.0,0.0,58.0,0.0,0.0,0.0,120.253,26.333,185.18357999999998,6.0881457625623145,134.191,22.667,18.909119999999998,2.1818181818181817,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,53.16686,0.9666666666666667,91.667,60.0
5180,2014-03-22,RS Bopara,24,19,1,4,New Zealand,England,Zahur Ahmed Chowdhury Stadium,0,Right hand Bat,Right hand Bat,74,104,False,126.32,120,12.0,0.0,0.0,32.0,0.0,6.0,22.83333333333333,14.43036,0.4557019709110242,120.253,26.333,42.94112,1.411743944941986,134.191,22.667,0.0,0.0,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,5.50002,0.1,91.667,60.0
5181,2012-02-25,RS Bopara,1,4,1,1,Pakistan,England,Dubai International Cricket Stadium,1,Right hand Bat,Right hand Bat,27,35,True,25.0,32,0.0,6.0,0.0,93.0,18.0,64.0,39.0,0.0,0.0,120.253,26.333,124.79763,4.102880839987647,134.191,22.667,4.7272799999999995,0.5454545454545454,78.788,11.0,0.0,0.0,0.0,0.0,16.105320000000003,0.9473684210526315,89.474,19.0,58.66688,1.0666666666666667,91.667,60.0
5182,2011-06-25,RS Bopara,19,22,1,3,Sri Lanka,England,County Ground,0,Right hand Bat,Right hand Bat,70,96,False,86.36,106,0.0,19.0,0.0,49.0,0.0,20.0,0.0,0.0,0.0,120.253,26.333,65.75359,2.1617329156924163,134.191,22.667,14.969719999999999,1.7272727272727273,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,18.3334,0.3333333333333333,91.667,60.0
5183,2014-03-27,RS Bopara,11,6,2,4,Sri Lanka,England,Zahur Ahmed Chowdhury Stadium,1,Right hand Bat,Right hand Bat,103,160,False,183.33,116,0.0,0.0,0.0,34.0,0.0,0.0,23.0,0.0,0.0,120.253,26.333,45.624939999999995,1.4999779415008603,134.191,22.667,0.0,0.0,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,0.0,0.0,91.667,60.0
5184,2010-09-05,RS Bopara,11,13,2,1,Pakistan,England,Sophia Gardens,1,Right hand Bat,Left hand Bat,11,9,True,84.62,36,31.0,24.0,0.0,84.0,24.0,42.0,0.0,37.27843,1.177230091520146,120.253,26.333,112.72044,3.7058278554727133,134.191,22.667,18.909119999999998,2.1818181818181817,78.788,11.0,0.0,0.0,0.0,0.0,21.473760000000002,1.263157894736842,89.474,19.0,38.50014,0.7,91.667,60.0
5185,2014-05-20,RS Bopara,28,15,2,5,Sri Lanka,England,Kennington Oval,1,Right hand Bat,Right hand Bat,94,130,False,186.67,120,12.0,0.0,0.0,35.0,0.0,0.0,21.33333333333333,14.43036,0.4557019709110242,120.253,26.333,46.96685,1.5440949397802972,134.191,22.667,0.0,0.0,78.788,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.474,19.0,0.0,0.0,91.667,60.0
5186,2023-10-04,RS Fernando,9,10,2,5,Afghanistan,Sri Lanka,Zhejiang University of Technology Cricket Field,1,Right hand Bat,Left hand Bat,54,61,False,90.0,70,0.0,0.0,18.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.799999999999999,3.6,60.0,5.0,38.4,0.0,120.0,inf,0.0,0.0,0.0,0.0
5187,2010-02-21,RS Morton,40,41,2,4,Australia,West Indies,Bellerive Oval,0,Right hand Bat,Right hand Bat,25,27,True,97.56,108,36.0,30.0,0.0,93.0,18.0,18.0,0.0,25.548480000000005,2.3225806451612905,70.968,15.5,87.68598,7.971200822833634,94.286,11.667,37.0587,0.0,123.529,inf,0.0,0.0,0.0,0.0,21.999959999999998,0.0,122.222,inf,12.46158,1.3846153846153846,69.231,13.0
5188,2007-06-29,RS Morton,18,16,1,4,England,West Indies,Kennington Oval,1,Right hand Bat,Right hand Bat,87,132,False,112.5,110,12.0,12.0,0.0,28.0,0.0,10.0,2.0,8.516160000000001,0.7741935483870968,70.968,15.5,26.400080000000003,2.399931430530556,94.286,11.667,14.82348,0.0,123.529,inf,0.0,0.0,0.0,0.0,0.0,0.0,122.222,inf,6.9231,0.7692307692307693,69.231,13.0
5189,2010-02-23,RS Morton,0,1,1,1,Australia,West Indies,Sydney Cricket Ground,1,Right hand Bat,Right hand Bat,23,27,True,0.0,24,25.0,22.0,0.0,86.0,6.0,7.0,40.0,17.742,1.6129032258064515,70.968,15.5,81.08596,7.371217965200994,94.286,11.667,27.17638,0.0,123.529,inf,0.0,0.0,0.0,0.0,7.333319999999999,0.0,122.222,inf,4.84617,0.5384615384615384,69.231,13.0
5190,2008-01-18,RS Morton,12,18,1,3,South Africa,West Indies,New Wanderers Stadium,0,Right hand Bat,Left hand Bat,48,41,False,66.67,73,0.0,0.0,0.0,89.0,6.0,49.0,20.0,0.0,0.0,70.968,15.5,83.91454,7.628353475614983,94.286,11.667,0.0,0.0,123.529,inf,0.0,0.0,0.0,0.0,7.333319999999999,0.0,122.222,inf,33.92319,3.769230769230769,69.231,13.0
5191,2007-09-14,RT Ponting,20,16,2,1,England,Australia,Newlands,0,Right hand Bat,Left hand Bat,51,78,False,125.0,81,26.0,12.0,0.0,49.0,19.0,0.0,8.0,29.627779999999998,1.2093023255813953,113.953,21.5,70.37232999999999,2.0851063829787235,143.617,23.5,11.00004,0.0,91.667,inf,0.0,0.0,0.0,0.0,23.956529999999997,0.0,126.087,inf,0.0,0.0,93.939,11.0
5192,2007-09-18,RT Ponting,27,26,1,1,Pakistan,Australia,New Wanderers Stadium,0,Right hand Bat,Left hand Bat,10,8,True,103.85,67,71.0,6.0,0.0,101.0,24.0,24.0,11.333333333333334,80.90662999999999,3.302325581395349,113.953,21.5,145.05317,4.297872340425532,143.617,23.5,5.50002,0.0,91.667,inf,0.0,0.0,0.0,0.0,30.26088,0.0,126.087,inf,22.54536,2.1818181818181817,93.939,11.0
5193,2009-06-06,RT Ponting,0,1,1,1,West Indies,Australia,Kennington Oval,1,Right hand Bat,Left hand Bat,3,2,True,0.0,4,39.0,31.0,0.0,140.0,0.0,19.0,1.0,44.441669999999995,1.813953488372093,113.953,21.5,201.0638,5.957446808510638,143.617,23.5,28.41677,0.0,91.667,inf,0.0,0.0,0.0,0.0,0.0,0.0,126.087,inf,17.848409999999998,1.7272727272727273,93.939,11.0
5194,2005-02-17,RT Ponting,98,55,1,2,New Zealand,Australia,Eden Park,1,Left hand Bat,Right hand Bat,12,22,True,178.18,120,0.0,12.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,113.953,21.5,301.59569999999997,8.936170212765957,143.617,23.5,11.00004,0.0,91.667,inf,0.0,0.0,0.0,0.0,0.0,0.0,126.087,inf,0.0,0.0,93.939,11.0
5195,2007-01-09,RT Ponting,47,26,1,1,England,Australia,Sydney Cricket Ground,1,Right hand Bat,Right hand Bat,21,28,True,180.77,79,6.0,24.0,0.0,134.0,12.0,6.0,0.0,6.83718,0.27906976744186046,113.953,21.5,192.44678,5.702127659574468,143.617,23.5,22.00008,0.0,91.667,inf,0.0,0.0,0.0,0.0,15.13044,0.0,126.087,inf,5.63634,0.5454545454545454,93.939,11.0
5196,2009-03-29,RT Ponting,1,3,2,1,South Africa,Australia,SuperSport Park,1,Right hand Bat,Right hand Bat,30,38,True,33.33,32,20.0,36.0,0.0,82.0,7.0,42.0,20.0,22.790599999999998,0.9302325581395349,113.953,21.5,117.76594,3.4893617021276597,143.617,23.5,33.00012,0.0,91.667,inf,0.0,0.0,0.0,0.0,8.826089999999999,0.0,126.087,inf,39.45438,3.8181818181818183,93.939,11.0
