,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,first_ball,strike_rate,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,Left arm Fast Expected Runs,Left arm Fast Expected Wickets,Right arm Fast Expected Runs,Right arm Fast Expected Wickets,Left arm Orthodox Expected Runs,Left arm Orthodox Expected Wickets,Left arm Wrist spin Expected Runs,Left arm Wrist spin Expected Wickets,Right arm Legbreak Expected Runs,Right arm Legbreak Expected Wickets,Right arm Offbreak Expected Runs,Right arm Offbreak Expected Wickets
19,IS Sodhi,2,3,1,6,Pakistan,112,66.67,117,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.74997,1.392757660167131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,IS Sodhi,2,3,1,6,Pakistan,114,66.67,118,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.91663,1.7022593624264934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,IS Sodhi,0,1,1,6,Pakistan,115,0.0,116,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.499979999999999,0.9285051067780873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,IS Sodhi,0,2,1,7,Pakistan,110,0.0,112,6.0,0.0,0.0,14.0,0.0,0.0,6.449999999999999,0.3,15.166619999999998,2.166511915815537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,IS Sodhi,3,2,1,7,Pakistan,119,150.0,120,2.0,0.0,0.0,2.0,0.0,0.0,2.15,0.1,2.16666,0.30950170225936247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,IS Sodhi,1,1,1,7,Sri Lanka,119,100.0,119,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.16666,0.30950170225936247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,IS Sodhi,6,2,1,7,West Indies,119,300.0,120,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.16666,0.30950170225936247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,IS Sodhi,15,12,2,7,Pakistan,88,125.0,111,31.0,0.0,0.0,21.0,10.0,0.0,33.324999999999996,1.55,22.74993,3.2497678737233056,0.0,0.0,0.0,0.0,2.5,1.25,0.0,0.0
27,IS Sodhi,11,9,2,7,Pakistan,86,122.22,101,11.0,0.0,0.0,36.0,5.0,0.0,11.825,0.55,38.99988,5.571030640668524,0.0,0.0,0.0,0.0,1.25,0.625,0.0,0.0
28,IS Sodhi,3,3,2,7,Pakistan,84,100.0,93,12.0,6.0,0.0,22.0,8.0,0.0,12.899999999999999,0.6,23.83326,3.404518724852987,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
29,IS Sodhi,1,3,2,7,Pakistan,86,33.33,89,8.0,6.0,0.0,29.0,0.0,11.0,8.6,0.4,31.416569999999997,4.487774682760755,3.0,0.0,0.0,0.0,0.0,0.0,6.875,2.75
30,IS Sodhi,10,4,2,8,Sri Lanka,116,250.0,120,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.8333,1.547508511296812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,IS Sodhi,0,0,2,10,West Indies,115,0.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,MP Stoinis,25,21,1,3,Afghanistan,37,119.05,93,12.0,0.0,0.0,91.0,48.0,18.0,15.0,0.7894736842105263,126.75026,4.0625,0.0,0.0,0.0,0.0,73.87488,2.624958985015859,37.05876,0.0
1,MP Stoinis,35,26,1,3,England,31,134.62,78,7.0,24.0,0.0,82.0,47.0,18.0,8.75,0.46052631578947373,114.21452,3.660714285714286,26.347920000000002,0.782600189128379,0.0,0.0,72.33582,2.570272339494695,37.05876,0.0
2,MP Stoinis,0,4,1,3,England,24,0.0,37,38.0,11.0,0.0,39.0,36.0,24.0,47.5,2.5,54.32154,1.7410714285714286,12.076130000000001,0.358691753350507,0.0,0.0,55.40616,1.9687192387618941,49.41168,0.0
3,MP Stoinis,33,19,1,3,India,62,173.68,102,8.0,19.0,13.0,42.0,11.0,0.0,10.0,0.5263157894736842,58.50012,1.8750000000000002,20.85877,0.6195584830599667,14.625,0.0,16.929660000000002,0.601553100732801,0.0,0.0
4,MP Stoinis,4,5,1,3,India,33,80.0,39,12.0,25.0,25.0,25.0,0.0,0.0,15.0,0.7894736842105263,34.8215,1.1160714285714286,27.445750000000004,0.8152085303420614,28.125,0.0,0.0,0.0,0.0,0.0
5,MP Stoinis,25,15,1,5,India,96,166.67,120,6.0,1.0,0.0,36.0,0.0,6.0,7.5,0.39473684210526316,50.14296,1.6071428571428572,1.09783,0.03260834121368246,0.0,0.0,0.0,0.0,12.35292,0.0
6,MP Stoinis,16,7,1,4,India,108,228.57,120,9.0,0.0,0.0,11.0,0.0,0.0,11.25,0.5921052631578948,15.32146,0.4910714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,MP Stoinis,7,6,1,2,India,96,116.67,120,22.0,0.0,0.0,34.0,0.0,0.0,27.5,1.4473684210526316,47.35724,1.517857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,MP Stoinis,35,25,1,3,Ireland,66,140.0,112,22.0,18.0,0.0,48.0,20.0,1.0,27.5,1.4473684210526316,66.85728,2.142857142857143,19.76094,0.5869501418462842,0.0,0.0,30.781200000000002,1.0937329104232745,2.05882,0.0
9,MP Stoinis,9,8,1,3,New Zealand,96,112.5,120,6.0,6.0,0.0,20.0,1.0,0.0,7.5,0.39473684210526316,27.8572,0.8928571428571429,6.5869800000000005,0.19565004728209476,0.0,0.0,1.53906,0.05468664552116373,0.0,0.0
10,MP Stoinis,19,13,1,3,New Zealand,59,146.15,78,15.0,18.0,0.0,48.0,27.0,13.0,18.75,0.986842105263158,66.85728,2.142857142857143,19.76094,0.5869501418462842,0.0,0.0,41.55462,1.4765394290714207,26.76466,0.0
11,MP Stoinis,26,26,1,3,New Zealand,66,100.0,103,12.0,20.0,0.0,33.0,15.0,9.0,15.0,0.7894736842105263,45.96438,1.4732142857142858,21.9566,0.6521668242736491,0.0,0.0,23.085900000000002,0.8202996828174559,18.52938,0.0
12,MP Stoinis,12,10,1,2,Pakistan,73,120.0,94,19.0,0.0,0.0,67.0,6.0,0.0,23.75,1.25,93.32162,2.991071428571429,0.0,0.0,0.0,0.0,9.23436,0.3281198731269824,0.0,0.0
13,MP Stoinis,6,9,1,3,South Africa,33,66.67,42,22.0,0.0,25.0,83.0,24.0,0.0,27.5,1.4473684210526316,115.60737999999999,3.7053571428571432,0.0,0.0,28.125,0.0,36.93744,1.3124794925079295,0.0,0.0
14,MP Stoinis,30,17,1,4,Sri Lanka,84,176.47,106,18.0,0.0,0.0,38.0,8.0,6.0,22.5,1.1842105263157896,52.92868,1.6964285714285716,0.0,0.0,0.0,0.0,12.31248,0.43749316416930983,12.35292,0.0
15,MP Stoinis,19,18,1,4,Sri Lanka,84,105.56,112,0.0,0.0,0.0,65.0,7.0,6.0,0.0,0.0,90.5359,2.9017857142857144,0.0,0.0,0.0,0.0,10.773420000000002,0.3828065186481461,12.35292,0.0
16,MP Stoinis,17,10,1,3,Sri Lanka,57,170.0,74,1.0,24.0,0.0,87.0,18.0,7.0,1.25,0.06578947368421052,121.17882,3.8839285714285716,26.347920000000002,0.782600189128379,0.0,0.0,27.70308,0.9843596193809471,14.411739999999998,0.0
17,MP Stoinis,38,23,1,4,Sri Lanka,63,165.22,96,0.0,36.0,0.0,58.0,12.0,16.0,0.0,0.0,80.78588,2.5892857142857144,39.52188,1.1739002836925685,0.0,0.0,18.46872,0.6562397462539648,32.94112,0.0
18,MP Stoinis,9,6,1,3,West Indies,76,150.0,83,6.0,6.0,0.0,72.0,12.0,0.0,7.5,0.39473684210526316,100.28592,3.2142857142857144,6.5869800000000005,0.19565004728209476,0.0,0.0,18.46872,0.6562397462539648,0.0,0.0
19,MP Stoinis,16,15,1,3,West Indies,41,106.67,82,28.0,12.0,0.0,103.0,24.0,0.0,35.0,1.842105263157895,143.46458,4.598214285714286,13.173960000000001,0.3913000945641895,0.0,0.0,36.93744,1.3124794925079295,0.0,0.0
20,MP Stoinis,1,1,1,2,Zimbabwe,119,100.0,120,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.57144,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,MP Stoinis,10,8,2,4,England,107,125.0,120,16.0,0.0,0.0,13.0,0.0,0.0,20.0,1.0526315789473684,18.10718,0.5803571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,MP Stoinis,6,11,2,3,England,53,54.55,70,6.0,12.0,0.0,85.0,16.0,12.0,7.5,0.39473684210526316,118.3931,3.794642857142857,13.173960000000001,0.3913000945641895,0.0,0.0,24.62496,0.8749863283386197,24.70584,0.0
23,MP Stoinis,0,2,2,4,England,51,0.0,52,13.0,6.0,0.0,72.0,33.0,18.0,16.25,0.8552631578947368,100.28592,3.2142857142857144,6.5869800000000005,0.19565004728209476,0.0,0.0,50.78898,1.804659302198403,37.05876,0.0
24,MP Stoinis,23,18,2,3,England,91,127.78,120,0.0,0.0,0.0,46.0,7.0,4.0,0.0,0.0,64.07156,2.053571428571429,0.0,0.0,0.0,0.0,10.773420000000002,0.3828065186481461,8.23528,0.0
25,MP Stoinis,26,18,2,1,England,20,144.44,43,12.0,24.0,0.0,106.0,55.0,6.0,15.0,0.7894736842105263,147.64316,4.732142857142858,26.347920000000002,0.782600189128379,0.0,0.0,84.6483,3.007765503664005,12.35292,0.0
26,MP Stoinis,35,15,2,3,England,64,233.33,87,43.0,0.0,0.0,63.0,9.0,6.0,53.75,2.8289473684210527,87.75018,2.8125,0.0,0.0,0.0,0.0,13.85154,0.49217980969047354,12.35292,0.0
27,MP Stoinis,22,13,2,3,England,48,169.23,70,51.0,0.0,0.0,73.0,31.0,0.0,63.75,3.355263157894737,101.67878,3.2589285714285716,0.0,0.0,0.0,0.0,47.710860000000004,1.6952860111560755,0.0,0.0
28,MP Stoinis,8,4,2,3,England,18,200.0,23,12.0,0.0,0.0,27.0,12.0,12.0,15.0,0.7894736842105263,37.60722,1.205357142857143,0.0,0.0,0.0,0.0,18.46872,0.6562397462539648,24.70584,0.0
29,MP Stoinis,1,5,2,0,India,1,20.0,12,12.0,24.0,12.0,119.0,68.0,0.0,15.0,0.7894736842105263,165.75034,5.3125,26.347920000000002,0.782600189128379,13.5,0.0,104.65608,3.7186918954391337,0.0,0.0
30,MP Stoinis,7,11,2,0,India,1,63.64,14,16.0,25.0,18.0,135.0,50.0,0.0,20.0,1.0526315789473684,188.0361,6.026785714285714,27.445750000000004,0.8152085303420614,20.25,0.0,76.953,2.7343322760581863,0.0,0.0
31,MP Stoinis,45,25,2,3,India,36,180.0,88,18.0,13.0,0.0,85.0,54.0,9.0,22.5,1.1842105263157896,118.3931,3.794642857142857,14.271790000000001,0.42390843577787196,0.0,0.0,83.10924,2.9530788581428413,18.52938,0.0
32,MP Stoinis,17,21,2,3,India,39,80.95,78,18.0,25.0,0.0,86.0,41.0,8.0,22.5,1.1842105263157896,119.78596,3.8392857142857144,27.445750000000004,0.8152085303420614,0.0,0.0,63.10146,2.242152466367713,16.47056,0.0
33,MP Stoinis,4,5,2,4,New Zealand,101,80.0,111,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,45.96438,1.4732142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,MP Stoinis,8,11,2,4,New Zealand,27,72.73,53,19.0,35.0,0.0,81.0,37.0,8.0,23.75,1.25,112.82166,3.616071428571429,38.42405,1.141291942478886,0.0,0.0,56.945220000000006,2.023405884283058,16.47056,0.0
35,MP Stoinis,78,37,2,3,New Zealand,62,210.81,119,26.0,11.0,0.0,62.0,26.0,0.0,32.5,1.7105263157894737,86.35732,2.7678571428571432,12.076130000000001,0.358691753350507,0.0,0.0,40.01556,1.421852783550257,0.0,0.0
36,MP Stoinis,7,14,2,3,New Zealand,30,50.0,50,31.0,18.0,0.0,73.0,50.0,0.0,38.75,2.0394736842105265,101.67878,3.2589285714285716,19.76094,0.5869501418462842,0.0,0.0,76.953,2.7343322760581863,0.0,0.0
37,MP Stoinis,16,15,2,4,Pakistan,61,106.67,90,42.0,6.0,0.0,56.0,12.0,5.0,52.5,2.763157894736842,78.00016,2.5,6.5869800000000005,0.19565004728209476,0.0,0.0,18.46872,0.6562397462539648,10.2941,0.0
38,MP Stoinis,40,30,2,4,Pakistan,62,133.33,114,32.0,6.0,0.0,52.0,23.0,5.0,40.0,2.1052631578947367,72.42872,2.3214285714285716,6.5869800000000005,0.19565004728209476,0.0,0.0,35.39838,1.2577928469867656,10.2941,0.0
39,MP Stoinis,23,8,2,3,Pakistan,62,287.5,69,18.0,0.0,0.0,69.0,23.0,6.0,22.5,1.1842105263157896,96.10734,3.0803571428571432,0.0,0.0,0.0,0.0,35.39838,1.2577928469867656,12.35292,0.0
40,MP Stoinis,5,3,2,3,South Africa,19,166.67,23,0.0,0.0,18.0,61.0,0.0,12.0,0.0,0.0,84.96446,2.723214285714286,0.0,0.0,20.25,0.0,0.0,0.0,24.70584,0.0
41,MP Stoinis,24,16,2,4,South Africa,90,150.0,118,12.0,0.0,3.0,36.0,3.0,0.0,15.0,0.7894736842105263,50.14296,1.6071428571428572,0.0,0.0,3.375,0.0,4.61718,0.1640599365634912,0.0,0.0
42,MP Stoinis,37,21,2,3,South Africa,68,176.19,107,6.0,23.0,0.0,47.0,12.0,6.0,7.5,0.39473684210526316,65.46442,2.098214285714286,25.25009,0.7499918479146965,0.0,0.0,18.46872,0.6562397462539648,12.35292,0.0
43,MP Stoinis,16,7,2,3,Sri Lanka,91,228.57,102,6.0,0.0,0.0,39.0,0.0,0.0,7.5,0.39473684210526316,54.32154,1.7410714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,MP Stoinis,12,8,2,4,Sri Lanka,86,150.0,101,13.0,0.0,0.0,34.0,5.0,0.0,16.25,0.8552631578947368,47.35724,1.517857142857143,0.0,0.0,0.0,0.0,7.6953000000000005,0.2734332276058186,0.0,0.0
45,MP Stoinis,8,4,2,4,Sri Lanka,99,200.0,109,0.0,0.0,0.0,23.0,10.0,0.0,0.0,0.0,32.03578,1.0267857142857144,0.0,0.0,0.0,0.0,15.390600000000001,0.5468664552116372,0.0,0.0
46,MP Stoinis,9,7,2,4,Sri Lanka,39,128.57,52,0.0,22.0,0.0,70.0,12.0,48.0,0.0,0.0,97.50019999999999,3.125,24.152260000000002,0.717383506701014,0.0,0.0,18.46872,0.6562397462539648,98.82336,0.0
47,MP Stoinis,59,18,2,3,Sri Lanka,75,327.78,99,13.0,7.0,0.0,40.0,6.0,12.0,16.25,0.8552631578947368,55.7144,1.7857142857142858,7.684810000000001,0.2282583884957772,0.0,0.0,9.23436,0.3281198731269824,24.70584,0.0
48,MP Stoinis,12,7,2,4,Zimbabwe,106,171.43,119,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,40.39294,1.2946428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,AT Carey,11,11,1,0,Bangladesh,1,100.0,15,66.0,72.0,0.0,55.0,25.0,15.0,75.16674,1.8333333333333333,47.02885,7.173601147776184,109.49976,3.0,0.0,0.0,33.9285,5.356760231412042,8.90625,1.875
1,AT Carey,2,7,1,1,England,4,28.57,11,23.0,24.0,0.0,121.0,47.0,18.0,26.19447,0.6388888888888888,103.46347,15.781922525107605,36.499919999999996,1.0,0.0,0.0,63.78558,10.07070923505464,10.6875,2.25
2,AT Carey,4,6,1,5,India,67,66.67,79,7.0,12.0,12.0,19.0,0.0,0.0,7.97223,0.19444444444444445,16.24633,2.478153123777227,18.249959999999998,0.5,12.571439999999999,1.1428571428571428,0.0,0.0,0.0,0.0
3,AT Carey,27,19,1,3,India,57,142.11,95,20.0,17.0,12.0,48.0,16.0,18.0,22.7778,0.5555555555555556,41.04336,6.260597365331942,25.85411,0.7083333333333334,12.571439999999999,1.1428571428571428,21.71424,3.428326548103707,10.6875,2.25
4,AT Carey,2,3,1,4,Pakistan,99,66.67,106,10.0,0.0,0.0,32.0,0.0,0.0,11.3889,0.2777777777777778,27.36224,4.1737315768879615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,AT Carey,13,9,1,2,West Indies,52,144.44,67,28.0,15.0,0.0,38.0,28.0,6.0,31.88892,0.7777777777777778,32.49266,4.956306247554454,22.81245,0.625,0.0,0.0,37.99992,5.999571459181487,3.5625,0.75
6,AT Carey,0,1,1,3,West Indies,70,0.0,70,34.0,12.0,0.0,41.0,21.0,0.0,38.72226,0.9444444444444444,35.05787,5.347593582887701,18.249959999999998,0.5,0.0,0.0,28.49994,4.499678594386116,0.0,0.0
7,AT Carey,0,1,2,1,Bangladesh,1,0.0,1,71.0,74.0,0.0,49.0,24.0,31.0,80.86119,1.9722222222222223,41.89843,6.391026477109691,112.54141999999999,3.0833333333333335,0.0,0.0,32.57136,5.142489822155561,18.40625,3.875
8,AT Carey,20,15,2,3,Bangladesh,86,133.33,120,23.0,6.0,0.0,25.0,5.0,13.0,26.19447,0.6388888888888888,21.37675,3.26072779444372,9.124979999999999,0.25,0.0,0.0,6.7857,1.0713520462824084,7.71875,1.625
9,AT Carey,1,6,2,4,Bangladesh,49,16.67,57,30.0,25.0,0.0,30.0,24.0,30.0,34.1667,0.8333333333333334,25.6521,3.912873353332464,38.02075,1.0416666666666667,0.0,0.0,32.57136,5.142489822155561,17.8125,3.75
10,AT Carey,3,7,2,3,Bangladesh,45,42.86,63,0.0,38.0,0.0,44.0,29.0,6.0,0.0,0.0,37.62308,5.738880918220947,57.79154,1.5833333333333333,0.0,0.0,39.35706,6.213841868437969,3.5625,0.75
11,AT Carey,5,5,2,5,England,96,100.0,111,1.0,0.0,0.0,39.0,0.0,1.0,1.13889,0.027777777777777776,33.34773,5.086735359332203,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.125
12,AT Carey,3,3,2,3,England,45,100.0,50,13.0,7.0,0.0,72.0,37.0,19.0,14.80557,0.3611111111111111,61.565039999999996,9.390896047997913,10.645809999999999,0.2916666666666667,0.0,0.0,50.21418,7.928005142489822,11.28125,2.375
13,AT Carey,1,5,2,4,England,92,20.0,99,0.0,0.0,0.0,48.0,7.0,5.0,0.0,0.0,41.04336,6.260597365331942,0.0,0.0,0.0,0.0,9.49998,1.4998928647953718,2.96875,0.625
14,AT Carey,0,0,2,3,New Zealand,66,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,AT Carey,1,1,2,5,New Zealand,112,100.0,113,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.11591,1.6955784531107343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,AT Carey,37,24,2,5,Pakistan,75,154.17,120,35.0,6.0,0.0,48.0,6.0,0.0,39.861149999999995,0.9722222222222222,41.04336,6.260597365331942,9.124979999999999,0.25,0.0,0.0,8.14284,1.2856224555388902,0.0,0.0
17,AT Carey,1,3,2,4,Pakistan,24,33.33,30,18.0,24.0,12.0,73.0,47.0,0.0,20.50002,0.5,62.42011,9.521325159775662,36.499919999999996,1.0,12.571439999999999,1.1428571428571428,63.78558,10.07070923505464,0.0,0.0
18,AT Carey,1,4,2,4,Pakistan,71,25.0,75,21.0,0.0,6.0,51.0,20.0,6.0,23.91669,0.5833333333333334,43.60857,6.651884700665189,0.0,0.0,6.2857199999999995,0.5714285714285714,27.1428,4.285408185129634,3.5625,0.75
19,AT Carey,20,9,2,0,Pakistan,1,222.22,13,25.0,24.0,25.0,79.0,50.0,38.0,28.47225,0.6944444444444444,67.55053,10.303899830442155,36.499919999999996,1.0,26.1905,2.380952380952381,67.857,10.713520462824084,22.5625,4.75
20,AT Carey,8,7,2,5,South Africa,33,114.29,42,0.0,0.0,6.0,52.0,0.0,4.0,0.0,0.0,44.46364,6.782313812442937,0.0,0.0,6.2857199999999995,0.5714285714285714,0.0,0.0,2.375,0.5
21,AT Carey,27,22,1,4,South Africa,73,122.73,106,0.0,12.0,6.0,46.0,3.0,0.0,0.0,0.0,39.33322,5.999739141776445,18.249959999999998,0.5,6.2857199999999995,0.5714285714285714,4.07142,0.6428112277694451,0.0,0.0
22,AT Carey,14,10,2,2,South Africa,76,140.0,93,12.0,12.0,6.0,53.0,6.0,0.0,13.66668,0.3333333333333333,45.31871,6.912742924220686,18.249959999999998,0.5,6.2857199999999995,0.5714285714285714,8.14284,1.2856224555388902,0.0,0.0
23,AT Carey,7,6,1,4,South Africa,101,116.67,112,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,17.101399999999998,2.608582235554976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,AT Carey,9,14,2,3,West Indies,56,64.29,79,16.0,0.0,0.0,66.0,43.0,18.0,18.22224,0.4444444444444444,56.43462,8.608321377331421,0.0,0.0,0.0,0.0,58.35702,9.213627598028713,10.6875,2.25
25,AT Carey,16,17,2,0,Zimbabwe,1,94.12,27,0.0,41.0,0.0,169.0,26.0,12.0,0.0,0.0,144.50683,22.042519890439547,62.354029999999995,1.7083333333333333,0.0,0.0,35.28564,5.571030640668524,7.125,1.5
0,MA Wood,5,9,1,9,Australia,105,55.56,120,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,MA Wood,5,3,2,9,New Zealand,115,166.67,120,4.0,0.0,0.0,4.0,0.0,0.0,6.66668,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,MA Wood,1,1,2,9,South Africa,118,100.0,120,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,JM Vince,21,21,1,2,Australia,15,100.0,64,13.0,36.0,0.0,112.0,25.0,0.0,17.960539999999998,0.5131646469032488,136.80016,4.0,44.06904,3.72400951691321,0.0,0.0,28.813500000000005,0.423728813559322,0.0,0.0
1,JM Vince,41,36,1,1,Pakistan,13,113.89,84,87.0,24.0,0.0,50.0,24.0,25.0,120.19745999999998,3.4342557138909724,61.0715,1.7857142857142858,29.37936,2.482673011275473,0.0,0.0,27.660960000000003,0.4067796610169492,36.111,0.0
2,JM Vince,38,24,1,1,Pakistan,26,158.33,82,51.0,23.0,0.0,52.0,53.0,19.0,70.46058,2.013184384005053,63.51436,1.8571428571428572,28.15522,2.3792283024723284,0.0,0.0,61.08462000000001,0.8983050847457628,27.44436,0.0
3,JM Vince,46,45,1,1,Pakistan,1,102.22,119,75.0,0.0,0.0,85.0,51.0,39.0,103.61849999999998,2.9605652705956658,103.82155,3.0357142857142856,0.0,0.0,0.0,0.0,58.779540000000004,0.864406779661017,56.33316,0.0
4,JM Vince,36,27,2,0,Pakistan,1,133.33,54,47.0,24.0,0.0,142.0,30.0,0.0,64.93426,1.855287569573284,173.44306,5.071428571428571,29.37936,2.482673011275473,0.0,0.0,34.5762,0.5084745762711864,0.0,0.0
5,JM Vince,16,14,2,1,Sri Lanka,4,114.29,29,31.0,24.0,0.0,99.0,49.0,21.0,42.828979999999994,1.2237003118462086,120.92157,3.5357142857142856,29.37936,2.482673011275473,0.0,0.0,56.47446000000001,0.8305084745762712,30.33324,0.0
6,JM Vince,14,12,1,1,West Indies,7,116.67,30,37.0,61.0,0.0,72.0,24.0,6.0,51.11845999999999,1.460545533493862,87.94296,2.5714285714285716,74.67254,6.310127236991828,0.0,0.0,27.660960000000003,0.4067796610169492,8.66664,0.0
7,JM Vince,4,4,1,1,West Indies,33,100.0,36,13.0,34.0,0.0,92.0,24.0,24.0,17.960539999999998,0.5131646469032488,112.37156,3.2857142857142856,41.62076,3.5171200993069207,0.0,0.0,27.660960000000003,0.4067796610169492,34.66656,0.0
8,JM Vince,34,26,1,1,West Indies,13,130.77,75,54.0,19.0,0.0,91.0,25.0,32.0,74.60531999999999,2.1316069948288794,111.15013,3.25,23.25866,1.9654494672597498,0.0,0.0,28.813500000000005,0.423728813559322,46.22208,0.0
9,JM Vince,10,7,2,2,New Zealand,52,142.86,64,24.0,13.0,0.0,79.0,30.0,0.0,33.15792,0.9473808865906131,96.49297,2.8214285714285716,15.91382,1.3447812144408813,0.0,0.0,34.5762,0.5084745762711864,0.0,0.0
10,JM Vince,59,38,2,1,New Zealand,35,155.26,92,6.0,20.0,0.0,89.0,48.0,0.0,8.28948,0.2368452216476533,108.70727000000001,3.1785714285714284,24.4828,2.0688941760628943,0.0,0.0,55.321920000000006,0.8135593220338984,0.0,0.0
11,JM Vince,1,4,2,1,New Zealand,2,25.0,8,25.0,24.0,0.0,142.0,49.0,0.0,34.5395,0.9868550901985553,173.44306,5.071428571428571,29.37936,2.482673011275473,0.0,0.0,56.47446000000001,0.8305084745762712,0.0,0.0
12,JM Vince,49,39,2,1,New Zealand,18,125.64,102,20.0,26.0,0.0,141.0,32.0,0.0,27.631599999999995,0.7894840721588442,172.22163,5.035714285714286,31.82764,2.6895624288817626,0.0,0.0,36.881280000000004,0.5423728813559322,0.0,0.0
13,JM Vince,1,2,2,1,New Zealand,6,50.0,7,22.0,13.0,0.0,71.0,25.0,0.0,30.394759999999994,0.8684324793747287,86.72153,2.5357142857142856,15.91382,1.3447812144408813,0.0,0.0,28.813500000000005,0.423728813559322,0.0,0.0
14,JM Vince,16,9,2,1,West Indies,21,177.78,47,67.0,18.0,0.0,75.0,24.0,25.0,92.56585999999999,2.6447716417321283,91.60725000000001,2.6785714285714284,22.03452,1.862004758456605,0.0,0.0,27.660960000000003,0.4067796610169492,36.111,0.0
15,JM Vince,55,35,2,1,West Indies,6,157.14,81,39.0,37.0,0.0,105.0,24.0,39.0,53.88161999999999,1.5394939407097463,128.25015,3.75,45.29318,3.827454225716355,0.0,0.0,27.660960000000003,0.4067796610169492,56.33316,0.0
0,MS Chapman,18,10,2,5,Australia,76,180.0,98,12.0,15.0,0.0,41.0,6.0,0.0,18.963,0.14814814814814814,52.12863,1.7571679595422793,23.3571,1.0714285714285714,0.0,0.0,8.78352,0.18556892339096281,0.0,0.0
1,MS Chapman,1,2,2,3,Australia,86,50.0,93,9.0,6.0,0.0,18.0,9.0,0.0,14.22225,0.1111111111111111,22.885740000000002,0.7714395919941714,9.342839999999999,0.42857142857142855,0.0,0.0,13.175279999999999,0.2783533850864442,0.0,0.0
2,MS Chapman,2,3,2,3,Australia,34,66.67,39,17.0,28.0,0.0,94.0,24.0,0.0,26.864250000000002,0.20987654320987653,119.51442,4.028628980414006,43.59992,2.0,0.0,0.0,35.13408,0.7422756935638513,0.0,0.0
3,MS Chapman,17,15,2,3,Australia,32,113.33,60,13.0,13.0,0.0,18.0,15.0,6.0,20.54325,0.16049382716049382,22.885740000000002,0.7714395919941714,20.24282,0.9285714285714286,0.0,0.0,21.958799999999997,0.463922308477407,5.550000000000001,0.375
4,MS Chapman,1,5,2,3,Bangladesh,31,20.0,41,30.0,25.0,0.0,40.0,36.0,15.0,47.407500000000006,0.37037037037037035,50.857200000000006,1.714310204431492,38.9285,1.7857142857142858,0.0,0.0,52.701119999999996,1.1134135403457768,13.875,0.9375
5,MS Chapman,37,29,2,2,England,68,127.59,120,12.0,11.0,0.0,57.0,30.0,0.0,18.963,0.14814814814814814,72.47151000000001,2.442892041314876,17.12854,0.7857142857142857,0.0,0.0,43.91759999999999,0.927844616954814,0.0,0.0
