,match_id,batter,batter_runs,balls_faced,wicket_type,won,innings,wickets_fallen,current_team_total,bowling_team,batting_team,venue,toss_winner,batter_type,non_striker_type,first_ball,strike_rate,out,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak
27,Australia_Sri Lanka_2010-05-09,CL White,85,48,0,1.0,1,4,168,Sri Lanka,Australia,"Kensington Oval, Bridgetown",1,Left hand Bat,Right hand Bat,29,177.08,False,120,35.0,6.0,0.0,54.0,25.0,45.0
28,Australia_Sri Lanka_2010-10-31,CL White,8,10,caught,0.0,1,3,43,Sri Lanka,Australia,Western Australia Cricket Association Ground,1,Right hand Bat,Right hand Bat,42,80.0,True,61,7.0,0.0,0.0,80.0,15.0,35.0
29,Australia_West Indies_2010-02-21,CL White,15,20,caught,1.0,1,3,129,West Indies,Australia,Bellerive Oval,1,Right hand Bat,Right hand Bat,59,75.0,True,94,13.0,30.0,0.0,70.0,12.0,1.0
30,Australia_West Indies_2012-10-05,CL White,5,6,caught,0.0,2,2,42,West Indies,Australia,R Premadasa Stadium,0,Right hand Bat,Right hand Bat,20,83.33,True,37,13.0,18.0,18.0,82.0,12.0,40.0
31,Bangladesh_Australia_2014-04-01,CL White,18,15,0,1.0,2,1,158,Bangladesh,Australia,Shere Bangla National Stadium,0,Right hand Bat,Right hand Bat,69,120.0,False,105,23.0,12.0,0.0,55.0,0.0,7.0
32,England_Australia_2009-08-30,CL White,55,36,caught,-1.0,1,3,132,England,Australia,Old Trafford,0,Right hand Bat,Right hand Bat,52,152.78,True,109,12.0,0.0,0.0,41.0,0.0,18.0
33,New Zealand_Australia_2010-02-26,CL White,11,9,0,1.0,2,4,119,New Zealand,Australia,Westpac Stadium,0,Right hand Bat,Right hand Bat,86,122.22,False,96,13.0,0.0,0.0,23.0,0.0,11.0
34,New Zealand_Australia_2010-02-28,CL White,64,26,run out,-1.0,2,3,214,New Zealand,Australia,AMI Stadium,0,Right hand Bat,Right hand Bat,82,246.15,True,120,15.0,6.0,0.0,56.0,0.0,6.0
35,South Africa_Australia_2009-03-27,CL White,16,20,caught,0.0,1,5,116,South Africa,Australia,New Wanderers Stadium,0,Right hand Bat,Right hand Bat,61,80.0,True,96,29.0,12.0,0.0,58.0,0.0,24.0
36,South Africa_Australia_2009-03-29,CL White,23,22,caught,0.0,2,4,106,South Africa,Australia,SuperSport Park,1,Right hand Bat,Right hand Bat,63,104.55,True,96,14.0,24.0,0.0,52.0,0.0,27.0
37,South Africa_Australia_2011-10-13,CL White,28,22,caught,1.0,2,3,127,South Africa,Australia,Newlands,0,Right hand Bat,Right hand Bat,64,127.27,True,98,18.0,15.0,0.0,60.0,0.0,21.0
38,South Africa_Australia_2011-10-16,CL White,39,26,run out,0.0,1,3,106,South Africa,Australia,New Wanderers Stadium,1,Right hand Bat,Right hand Bat,56,150.0,True,100,24.0,16.0,0.0,70.0,0.0,20.0
39,South Africa_Australia_2014-03-14,CL White,14,11,caught,1.0,2,0,43,South Africa,Australia,SuperSport Park,1,Right hand Bat,Right hand Bat,1,127.27,True,29,66.0,0.0,24.0,62.0,24.0,35.0
40,Sri Lanka_Australia_2011-08-06,CL White,7,7,bowled,0.0,2,3,63,Sri Lanka,Australia,Pallekele International Cricket Stadium,1,Right hand Bat,Left hand Bat,38,100.0,True,49,13.0,30.0,0.0,83.0,12.0,35.0
41,Sri Lanka_Australia_2011-08-08,CL White,39,31,bowled,0.0,2,3,144,Sri Lanka,Australia,Pallekele International Cricket Stadium,0,Right hand Bat,Right hand Bat,47,125.81,True,116,12.0,25.0,0.0,46.0,38.0,33.0
42,West Indies_Australia_2008-06-20,CL White,10,6,0,0.0,1,3,97,West Indies,Australia,"Kensington Oval, Bridgetown",0,Right hand Bat,Right hand Bat,51,166.67,False,66,0.0,0.0,0.0,17.0,0.0,0.0
43,West Indies_Australia_2010-05-11,CL White,0,0,0,1.0,2,4,109,West Indies,Australia,"Beausejour Stadium, Gros Islet",0,Right hand Bat,Right hand Bat,98,0.0,False,98,5.0,0.0,0.0,13.0,0.0,2.0
0,Australia_England_2007-01-09,EC Joyce,1,3,caught,0.0,2,0,3,Australia,England,Sydney Cricket Ground,0,Left hand Bat,Right hand Bat,1,33.33,True,4,19.0,24.0,18.0,170.0,12.0,6.0
1,Australia_Ireland_2012-09-19,EC Joyce,16,18,caught,0.0,1,1,25,Australia,Ireland,R Premadasa Stadium,1,Left hand Bat,Left hand Bat,2,88.89,True,35,24.0,19.0,24.0,121.0,0.0,18.0
2,Ireland_Bangladesh_2012-07-18,EC Joyce,11,18,caught,0.0,2,1,56,Bangladesh,Ireland,"Civil Service Cricket Club, Stormont",1,Left hand Bat,Left hand Bat,23,61.11,True,50,0.0,63.0,0.0,104.0,0.0,32.0
3,Ireland_West Indies_2012-09-24,EC Joyce,17,19,bowled,-1.0,1,1,33,West Indies,Ireland,R Premadasa Stadium,0,Left hand Bat,Right hand Bat,2,89.47,True,33,0.0,0.0,0.0,72.0,0.0,44.0
4,Ireland_Zimbabwe_2014-03-17,EC Joyce,22,28,bowled,1.0,2,1,162,Zimbabwe,Ireland,Sylhet Stadium,1,Left hand Bat,Left hand Bat,51,78.57,True,117,0.0,27.0,0.0,66.0,6.0,41.0
5,West Indies_Ireland_2014-02-19,EC Joyce,40,49,0,1.0,2,1,117,West Indies,Ireland,"Sabina Park, Kingston",0,Right hand Bat,Left hand Bat,5,81.63,False,115,0.0,24.0,0.0,153.0,20.0,38.0
6,West Indies_Ireland_2014-02-21,EC Joyce,10,14,caught,0.0,2,1,22,West Indies,Ireland,"Sabina Park, Kingston",1,Left hand Bat,Right hand Bat,15,71.43,True,44,16.0,18.0,0.0,132.0,18.0,30.0
0,Australia_England_2007-01-09,PA Nixon,31,22,0,0.0,2,5,144,Australia,England,Sydney Cricket Ground,0,Left hand Bat,Left hand Bat,58,140.91,False,120,,12.0,18.0,83.0,12.0,1.0
0,Australia_England_2007-01-09,J Lewis,1,4,caught,0.0,2,7,129,Australia,England,Sydney Cricket Ground,0,Right hand Bat,Left hand Bat,107,25.0,True,111,,,,23.0,6.0,
1,England_Australia_2005-06-13,J Lewis,0,0,caught,1.0,1,7,179,Australia,England,The Rose Bowl,1,Right hand Bat,Right hand Bat,119,0.0,True,120,,,,0.0,0.0,
0,Australia_England_2007-01-09,MS Panesar,1,2,run out,0.0,2,8,138,Australia,England,Sydney Cricket Ground,0,Left hand Bat,Left hand Bat,112,50.0,True,117,,,,15.0,3.0,
0,Australia_England_2007-01-09,JM Anderson,1,1,0,0.0,2,9,144,Australia,England,Sydney Cricket Ground,0,Left hand Bat,Left hand Bat,118,100.0,False,120,0.0,,,2.0,,
1,England_South Africa_2009-06-11,JM Anderson,0,1,bowled,0.0,1,10,111,South Africa,England,Trent Bridge,1,Left hand Bat,Right hand Bat,119,0.0,True,119,1.0,,,0.0,,
2,England_Zimbabwe_2007-09-13,JM Anderson,0,0,0,1.0,1,9,188,Zimbabwe,England,Newlands,1,Left hand Bat,Left hand Bat,119,0.0,False,120,0.0,,,0.0,,
3,West Indies_England_2009-03-15,JM Anderson,0,0,caught,0.0,1,10,121,West Indies,England,"Queen's Park Oval, Port of Spain",0,Left hand Bat,Left hand Bat,115,0.0,True,115,0.0,,,0.0,,
0,England_New Zealand_2008-06-13,JAH Marshall,13,11,caught,0.0,1,1,14,England,New Zealand,Old Trafford,0,Right hand Bat,Right hand Bat,8,118.18,True,18,0.0,30.0,,159.0,0.0,24.0
1,New Zealand_Sri Lanka_2006-12-22,JAH Marshall,1,4,caught,0.0,1,4,135,Sri Lanka,New Zealand,Westpac Stadium,1,Right hand Bat,Right hand Bat,89,25.0,True,94,6.0,13.0,,6.0,6.0,2.0
0,Ireland_New Zealand_2009-06-11,PD McGlashan,5,5,bowled,1.0,1,4,176,Ireland,New Zealand,Trent Bridge,0,Right hand Bat,Right hand Bat,103,100.0,True,108,0.0,0.0,,18.0,0.0,0.0
1,New Zealand_Pakistan_2009-06-13,PD McGlashan,8,8,lbw,0.0,1,4,73,Pakistan,New Zealand,Kennington Oval,1,Right hand Bat,Right hand Bat,58,100.0,True,76,6.0,6.0,,27.0,13.0,18.0
2,New Zealand_Pakistan_2010-12-26,PD McGlashan,5,8,0,1.0,2,5,146,Pakistan,New Zealand,Eden Park,1,Right hand Bat,Right hand Bat,89,62.5,False,103,6.0,0.0,,24.0,0.0,19.0
3,New Zealand_Pakistan_2010-12-28,PD McGlashan,26,10,lbw,1.0,1,4,175,Pakistan,New Zealand,Seddon Park,0,Right hand Bat,Right hand Bat,95,260.0,True,111,6.0,0.0,,27.0,0.0,8.0
4,New Zealand_Pakistan_2010-12-30,PD McGlashan,7,13,bowled,0.0,2,5,36,Pakistan,New Zealand,AMI Stadium,0,Right hand Bat,Right hand Bat,29,53.85,True,52,31.0,24.0,,67.0,17.0,24.0
5,New Zealand_Sri Lanka_2006-12-22,PD McGlashan,5,12,stumped,0.0,1,5,156,Sri Lanka,New Zealand,Westpac Stadium,1,Right hand Bat,Right hand Bat,95,41.67,True,114,6.0,8.0,,6.0,6.0,0.0
6,New Zealand_Sri Lanka_2006-12-26,PD McGlashan,2,4,caught,1.0,2,4,86,Sri Lanka,New Zealand,Eden Park,1,Right hand Bat,Right hand Bat,79,50.0,True,88,12.0,0.0,,35.0,4.0,11.0
7,New Zealand_Sri Lanka_2009-06-16,PD McGlashan,2,3,caught,0.0,2,5,98,Sri Lanka,New Zealand,Trent Bridge,0,Right hand Bat,Right hand Bat,79,66.67,True,87,0.0,10.0,,37.0,0.0,12.0
8,Sri Lanka_New Zealand_2009-09-02,PD McGlashan,1,1,run out,1.0,1,6,127,Sri Lanka,New Zealand,R Premadasa Stadium,1,Right hand Bat,Right hand Bat,109,100.0,True,109,0.0,0.0,,24.0,0.0,0.0
0,Australia_New Zealand_2007-12-11,MR Gillespie,4,6,run out,0.0,2,8,104,Australia,New Zealand,Western Australia Cricket Association Ground,0,Right hand Bat,Left hand Bat,81,66.67,True,97,0.0,6.0,,53.0,,12.0
1,England_New Zealand_2007-09-18,MR Gillespie,7,8,run out,1.0,1,8,164,England,New Zealand,Kingsmead,0,Right hand Bat,Left hand Bat,107,87.5,True,120,0.0,0.0,,29.0,,0.0
2,India_New Zealand_2007-09-16,MR Gillespie,0,1,run out,1.0,1,8,190,India,New Zealand,New Wanderers Stadium,0,Right hand Bat,Right hand Bat,118,0.0,True,120,2.0,0.0,,2.0,,0.0
3,New Zealand_Sri Lanka_2006-12-22,MR Gillespie,3,2,0,0.0,1,8,162,Sri Lanka,New Zealand,Westpac Stadium,1,Right hand Bat,Right hand Bat,119,150.0,False,120,2.0,0.0,,0.0,,0.0
4,South Africa_New Zealand_2007-09-19,MR Gillespie,3,6,0,0.0,1,8,153,South Africa,New Zealand,Kingsmead,0,Right hand Bat,Right hand Bat,111,50.0,False,120,0.0,0.0,,17.0,,0.0
5,South Africa_New Zealand_2007-11-23,MR Gillespie,4,5,0,0.0,1,7,129,South Africa,New Zealand,New Wanderers Stadium,0,Right hand Bat,Right hand Bat,99,80.0,False,120,0.0,0.0,,35.0,,10.0
0,New Zealand_Sri Lanka_2006-12-26,MS Atapattu,5,8,caught,0.0,1,3,44,New Zealand,Sri Lanka,Eden Park,0,Right hand Bat,Left hand Bat,23,62.5,True,42,24.0,,,99.0,24.0,29.0
0,Australia_Sri Lanka_2007-09-20,LPC Silva,6,11,caught,0.0,1,3,21,Australia,Sri Lanka,Newlands,0,Right hand Bat,Left hand Bat,17,54.55,True,33,42.0,0.0,,95.0,0.0,15.0
1,Australia_Sri Lanka_2009-06-08,LPC Silva,11,11,caught,1.0,2,3,127,Australia,Sri Lanka,Trent Bridge,1,Right hand Bat,Left hand Bat,78,100.0,True,97,20.0,6.0,,26.0,0.0,30.0
2,Bangladesh_Sri Lanka_2007-09-18,LPC Silva,12,12,lbw,1.0,1,3,84,Bangladesh,Sri Lanka,New Wanderers Stadium,0,Right hand Bat,Right hand Bat,58,100.0,True,78,6.0,49.0,,28.0,0.0,21.0
3,Ireland_Sri Lanka_2009-06-14,LPC Silva,4,6,caught,1.0,1,3,97,Ireland,Sri Lanka,Lord's,1,Right hand Bat,Right hand Bat,71,66.67,True,83,13.0,0.0,,57.0,0.0,34.0
4,New Zealand_Sri Lanka_2006-12-26,LPC Silva,12,19,caught,0.0,1,5,71,New Zealand,Sri Lanka,Eden Park,0,Right hand Bat,Right hand Bat,51,63.16,True,85,12.0,0.0,,71.0,18.0,21.0
5,New Zealand_Sri Lanka_2007-09-15,LPC Silva,9,7,0,1.0,2,3,168,New Zealand,Sri Lanka,New Wanderers Stadium,0,Right hand Bat,Right hand Bat,106,128.57,False,113,6.0,2.0,,13.0,0.0,0.0
6,New Zealand_Sri Lanka_2009-06-16,LPC Silva,13,10,caught,1.0,1,1,25,New Zealand,Sri Lanka,Trent Bridge,1,Right hand Bat,Right hand Bat,4,130.0,True,23,15.0,45.0,,93.0,0.0,70.0
7,Pakistan_Sri Lanka_2007-09-17,LPC Silva,38,25,bowled,0.0,2,3,111,Pakistan,Sri Lanka,New Wanderers Stadium,1,Right hand Bat,Right hand Bat,30,152.0,True,77,46.0,24.0,,73.0,25.0,26.0
8,Pakistan_Sri Lanka_2009-06-12,LPC Silva,8,6,caught,1.0,1,3,128,Pakistan,Sri Lanka,Lord's,1,Right hand Bat,Right hand Bat,85,133.33,True,97,6.0,0.0,,40.0,0.0,21.0
9,Pakistan_Sri Lanka_2009-06-21,LPC Silva,14,19,caught,0.0,1,4,67,Pakistan,Sri Lanka,Lord's,1,Right hand Bat,Left hand Bat,34,73.68,True,69,20.0,12.0,,52.0,24.0,63.0
10,Pakistan_Sri Lanka_2011-11-25,LPC Silva,4,8,run out,0.0,1,4,133,Pakistan,Sri Lanka,Sheikh Zayed Stadium,1,Right hand Bat,Right hand Bat,93,50.0,True,106,0.0,0.0,,43.0,0.0,10.0
11,Sri Lanka_India_2009-02-10,LPC Silva,21,18,0,0.0,1,3,171,India,Sri Lanka,R Premadasa Stadium,1,Right hand Bat,Left hand Bat,82,116.67,False,120,20.0,13.0,,34.0,8.0,2.0
12,Sri Lanka_West Indies_2009-06-10,LPC Silva,7,7,caught,1.0,1,4,189,West Indies,Sri Lanka,Trent Bridge,0,Right hand Bat,Left hand Bat,107,100.0,True,118,7.0,0.0,,24.0,0.0,0.0
13,Sri Lanka_West Indies_2009-06-19,LPC Silva,11,12,caught,1.0,1,3,127,West Indies,Sri Lanka,Kennington Oval,0,Right hand Bat,Right hand Bat,70,91.67,True,104,6.0,6.0,,44.0,0.0,37.0
0,New Zealand_Sri Lanka_2006-12-26,HMCM Bandara,1,2,caught,0.0,1,6,61,New Zealand,Sri Lanka,Eden Park,0,Right hand Bat,Right hand Bat,64,50.0,True,70,12.0,,,58.0,12.0,14.0
1,Sri Lanka_New Zealand_2009-09-02,HMCM Bandara,7,9,caught,0.0,2,7,133,New Zealand,Sri Lanka,R Premadasa Stadium,0,Right hand Bat,Right hand Bat,103,77.78,True,115,0.0,,,34.0,0.0,0.0
2,Sri Lanka_New Zealand_2009-09-04,HMCM Bandara,4,4,0,0.0,2,7,148,New Zealand,Sri Lanka,R Premadasa Stadium,0,Right hand Bat,Right hand Bat,115,100.0,False,120,0.0,,,12.0,0.0,0.0
0,Australia_India_2007-09-22,V Sehwag,9,13,caught,1.0,1,0,30,Australia,India,Kingsmead,1,Right hand Bat,Left hand Bat,1,69.23,True,32,94.0,6.0,0.0,106.0,0.0,31.0
1,Australia_India_2008-02-01,V Sehwag,0,3,run out,0.0,1,0,5,Australia,India,Melbourne Cricket Ground,1,Right hand Bat,Left hand Bat,0,0.0,True,5,31.0,12.0,0.0,97.0,0.0,31.0
2,Australia_India_2012-02-01,V Sehwag,4,3,caught,0.0,2,0,6,Australia,India,Stadium Australia,1,Right hand Bat,Left hand Bat,0,133.33,True,3,12.0,37.0,24.0,95.0,23.0,56.0
3,Australia_India_2012-02-03,V Sehwag,23,16,caught,1.0,2,0,43,Australia,India,Melbourne Cricket Ground,0,Right hand Bat,Left hand Bat,1,143.75,True,39,0.0,38.0,18.0,112.0,22.0,43.0
4,England_India_2007-09-19,V Sehwag,68,52,bowled,1.0,1,0,136,England,India,Kingsmead,1,Right hand Bat,Left hand Bat,0,130.77,True,88,50.0,0.0,0.0,174.0,0.0,26.0
5,India_Australia_2007-10-20,V Sehwag,5,4,caught,1.0,2,0,20,Australia,India,Brabourne Stadium,0,Right hand Bat,Left hand Bat,1,125.0,True,14,59.0,37.0,0.0,113.0,0.0,24.0
6,India_New Zealand_2007-09-16,V Sehwag,40,17,caught,0.0,2,0,76,New Zealand,India,New Wanderers Stadium,1,Right hand Bat,Left hand Bat,1,235.29,True,35,39.0,42.0,0.0,114.0,0.0,43.0
7,India_Pakistan_2007-09-14,V Sehwag,5,3,bowled,-1.0,1,0,9,Pakistan,India,Kingsmead,0,Right hand Bat,Right hand Bat,1,166.67,True,13,69.0,0.0,0.0,116.0,24.0,24.0
8,India_Pakistan_2012-09-30,V Sehwag,29,24,caught,1.0,2,0,75,Pakistan,India,R Premadasa Stadium,0,Right hand Bat,Right hand Bat,0,120.83,True,63,29.0,36.0,0.0,65.0,24.0,55.0
9,India_South Africa_2012-10-02,V Sehwag,17,14,bowled,1.0,1,0,36,South Africa,India,R Premadasa Stadium,0,Right hand Bat,Right hand Bat,1,121.43,True,33,37.0,48.0,0.0,85.0,6.0,55.0
10,India_Sri Lanka_2009-12-09,V Sehwag,26,14,caught,0.0,2,0,32,Sri Lanka,India,"Vidarbha Cricket Association Stadium, Jamtha",1,Right hand Bat,Left hand Bat,1,185.71,True,17,25.0,37.0,0.0,117.0,0.0,66.0
11,India_Sri Lanka_2009-12-12,V Sehwag,64,36,caught,1.0,2,0,108,Sri Lanka,India,"Punjab Cricket Association Stadium, Mohali",0,Right hand Bat,Right hand Bat,1,177.78,True,66,17.0,43.0,0.0,152.0,0.0,35.0
12,New Zealand_India_2009-02-25,V Sehwag,26,10,bowled,0.0,1,0,32,New Zealand,India,AMI Stadium,0,Right hand Bat,Left hand Bat,1,260.0,True,19,40.0,33.0,0.0,109.0,0.0,54.0
13,New Zealand_India_2009-02-27,V Sehwag,24,11,caught,0.0,1,0,29,New Zealand,India,Westpac Stadium,0,Right hand Bat,Left hand Bat,0,218.18,True,21,44.0,61.0,0.0,101.0,0.0,24.0
14,South Africa_India_2006-12-01,V Sehwag,34,29,run out,1.0,2,0,60,South Africa,India,New Wanderers Stadium,0,Left hand Bat,Right hand Bat,1,117.24,True,57,50.0,11.0,0.0,153.0,0.0,34.0
15,South Africa_India_2007-09-20,V Sehwag,11,11,caught,1.0,1,0,33,South Africa,India,Kingsmead,1,Right hand Bat,Right hand Bat,1,100.0,True,31,52.0,0.0,0.0,168.0,0.0,24.0
16,Sri Lanka_India_2009-02-10,V Sehwag,1,1,run out,1.0,2,0,14,Sri Lanka,India,R Premadasa Stadium,0,Left hand Bat,Right hand Bat,1,100.0,True,6,68.0,43.0,0.0,79.0,25.0,30.0
0,South Africa_India_2006-12-01,SR Tendulkar,10,11,bowled,1.0,2,0,17,South Africa,India,New Wanderers Stadium,0,Right hand Bat,Right hand Bat,1,90.91,True,23,44.0,11.0,,148.0,,34.0
0,South Africa_India_2006-12-01,D Mongia,38,45,caught,1.0,2,1,108,South Africa,India,New Wanderers Stadium,0,Left hand Bat,Right hand Bat,24,84.44,True,105,37.0,11.0,,114.0,,34.0
0,Australia_South Africa_2012-09-30,RJ Peterson,32,19,0,0.0,1,5,146,Australia,South Africa,R Premadasa Stadium,0,Right hand Bat,Left hand Bat,86,168.42,False,120,6.0,6.0,7.0,30.0,0.0,10.0
1,Australia_South Africa_2014-11-09,RJ Peterson,4,4,0,0.0,1,6,145,Australia,South Africa,Stadium Australia,0,Left hand Bat,Left hand Bat,112,100.0,False,120,6.0,0.0,0.0,11.0,0.0,0.0
2,India_South Africa_2012-10-02,RJ Peterson,10,9,bowled,0.0,2,5,127,India,South Africa,R Premadasa Stadium,1,Left hand Bat,Left hand Bat,91,111.11,True,105,6.0,6.0,0.0,35.0,0.0,13.0
3,New Zealand_South Africa_2012-02-22,RJ Peterson,11,10,0,1.0,1,7,165,New Zealand,South Africa,Eden Park,0,Left hand Bat,Left hand Bat,102,110.0,False,120,0.0,0.0,0.0,34.0,0.0,7.0
4,Pakistan_South Africa_2012-09-28,RJ Peterson,3,4,0,0.0,1,6,133,Pakistan,South Africa,R Premadasa Stadium,1,Left hand Bat,Left hand Bat,113,75.0,False,120,0.0,0.0,0.0,14.0,0.0,0.0
5,South Africa_Australia_2009-03-29,RJ Peterson,34,27,bowled,1.0,1,0,71,Australia,South Africa,SuperSport Park,0,Left hand Bat,Left hand Bat,1,125.93,True,63,47.0,36.0,0.0,118.0,7.0,42.0
6,South Africa_Australia_2011-10-13,RJ Peterson,6,4,bowled,0.0,1,5,145,Australia,South Africa,Newlands,1,Left hand Bat,Right hand Bat,113,150.0,True,119,0.0,0.0,0.0,7.0,0.0,0.0
7,South Africa_India_2006-12-01,RJ Peterson,8,12,run out,0.0,1,6,120,India,South Africa,New Wanderers Stadium,1,Left hand Bat,Right hand Bat,95,66.67,True,113,6.0,11.0,0.0,12.0,0.0,19.0
8,South Africa_India_2011-01-09,RJ Peterson,2,6,caught,0.0,2,6,120,India,South Africa,Moses Mabhida Stadium,0,Left hand Bat,Right hand Bat,78,33.33,True,88,24.0,13.0,0.0,25.0,0.0,27.0
9,South Africa_New Zealand_2012-12-23,RJ Peterson,0,1,caught,0.0,1,4,161,New Zealand,South Africa,Buffalo Park,0,Left hand Bat,Right hand Bat,112,0.0,True,113,0.0,0.0,0.0,4.0,0.0,0.0
10,South Africa_Pakistan_2013-03-03,RJ Peterson,13,14,caught,0.0,2,6,98,Pakistan,South Africa,SuperSport Park,0,Left hand Bat,Right hand Bat,38,92.86,True,71,13.0,11.0,0.0,57.0,0.0,43.0
11,South Africa_Zimbabwe_2010-10-10,RJ Peterson,1,2,caught,1.0,1,5,171,Zimbabwe,South Africa,De Beers Diamond Oval,1,Left hand Bat,Left hand Bat,104,50.0,True,114,6.0,0.0,0.0,19.0,0.0,0.0
0,South Africa_India_2006-12-01,R Telemachus,5,3,0,0.0,1,8,126,India,South Africa,New Wanderers Stadium,1,Right hand Bat,Right hand Bat,115,166.67,False,120,,5.0,,,,6.0
0,South Africa_India_2006-12-01,T Henderson,0,2,run out,0.0,1,8,123,India,South Africa,New Wanderers Stadium,1,Right hand Bat,Right hand Bat,114,0.0,True,118,,3.0,,,,4.0
0,England_West Indies_2007-06-28,AN Cook,15,16,caught,0.0,2,0,40,West Indies,England,Kennington Oval,0,Left hand Bat,Right hand Bat,1,93.75,True,26,24.0,27.0,,173.0,0.0,25.0
1,England_West Indies_2007-06-29,AN Cook,9,9,bowled,1.0,2,0,25,West Indies,England,Kennington Oval,0,Left hand Bat,Right hand Bat,1,100.0,True,18,24.0,18.0,,185.0,0.0,22.0
2,South Africa_England_2009-11-13,AN Cook,11,8,lbw,1.0,1,1,25,South Africa,England,New Wanderers Stadium,0,Left hand Bat,Right hand Bat,1,137.5,True,22,0.0,12.0,,137.0,0.0,44.0
3,South Africa_England_2009-11-15,AN Cook,26,21,caught,0.0,2,0,65,South Africa,England,SuperSport Park,0,Left hand Bat,Right hand Bat,1,123.81,True,57,25.0,24.0,,168.0,12.0,12.0
0,Australia_England_2007-09-14,MJ Prior,17,17,caught,0.0,1,0,29,Australia,England,Newlands,1,Right hand Bat,Right hand Bat,1,100.0,True,29,48.0,12.0,,127.0,23.0,0.0
1,England_Pakistan_2010-02-20,MJ Prior,1,1,0,0.0,1,6,148,Pakistan,England,Dubai International Cricket Stadium,0,Right hand Bat,Right hand Bat,119,100.0,False,120,0.0,0.0,,1.0,0.0,0.0
2,England_West Indies_2007-06-28,MJ Prior,25,14,caught,0.0,2,0,48,West Indies,England,Kennington Oval,0,Right hand Bat,Right hand Bat,1,178.57,True,30,24.0,27.0,,173.0,0.0,25.0
3,England_West Indies_2007-06-29,MJ Prior,22,14,bowled,1.0,2,0,38,West Indies,England,Kennington Oval,0,Right hand Bat,Right hand Bat,1,157.14,True,24,22.0,18.0,,183.0,0.0,22.0
4,England_Zimbabwe_2007-09-13,MJ Prior,20,14,caught,1.0,1,0,51,Zimbabwe,England,Newlands,1,Right hand Bat,Right hand Bat,1,142.86,True,33,0.0,13.0,,181.0,24.0,24.0
5,South Africa_England_2007-09-16,MJ Prior,32,31,caught,0.0,2,0,82,South Africa,England,Newlands,1,Right hand Bat,Right hand Bat,1,103.23,True,76,0.0,0.0,,203.0,25.0,6.0
6,South Africa_England_2009-11-13,MJ Prior,0,1,caught,1.0,1,5,169,South Africa,England,New Wanderers Stadium,0,Right hand Bat,Left hand Bat,107,0.0,True,110,0.0,0.0,,12.0,0.0,0.0
7,South Africa_England_2009-11-15,MJ Prior,10,8,0,0.0,2,5,157,South Africa,England,SuperSport Park,0,Right hand Bat,Right hand Bat,105,125.0,False,120,0.0,0.0,,33.0,0.0,0.0
0,England_Australia_2009-08-30,IJL Trott,0,3,caught,-1.0,2,1,4,Australia,England,Old Trafford,1,Right hand Bat,Right hand Bat,3,0.0,True,7,27.0,0.0,,87.0,0.0,18.0
1,England_Pakistan_2010-02-19,IJL Trott,4,10,bowled,1.0,2,0,10,Pakistan,England,Dubai International Cricket Stadium,0,Right hand Bat,Right hand Bat,1,40.0,True,16,24.0,0.0,,152.0,0.0,64.0
2,England_Pakistan_2010-02-20,IJL Trott,39,51,run out,0.0,1,0,110,Pakistan,England,Dubai International Cricket Stadium,0,Right hand Bat,Right hand Bat,1,76.47,True,97,0.0,0.0,,167.0,24.0,49.0
3,England_West Indies_2007-06-28,IJL Trott,9,9,bowled,0.0,2,1,69,West Indies,England,Kennington Oval,0,Right hand Bat,Right hand Bat,27,100.0,True,47,12.0,25.0,,120.0,0.0,25.0
4,England_West Indies_2007-06-29,IJL Trott,2,5,caught,1.0,2,1,43,West Indies,England,Kennington Oval,0,Right hand Bat,Right hand Bat,19,40.0,True,31,12.0,18.0,,153.0,0.0,22.0
5,South Africa_England_2009-11-13,IJL Trott,33,25,run out,1.0,1,1,61,South Africa,England,New Wanderers Stadium,0,Right hand Bat,Right hand Bat,1,132.0,True,42,0.0,12.0,,151.0,0.0,44.0
6,South Africa_England_2009-11-15,IJL Trott,51,40,caught,0.0,2,1,117,South Africa,England,SuperSport Park,0,Right hand Bat,Right hand Bat,20,127.5,True,91,17.0,24.0,,141.0,12.0,12.0
0,Australia_England_2007-09-14,OA Shah,14,13,caught,0.0,1,5,128,Australia,England,Newlands,1,Right hand Bat,Right hand Bat,80,107.69,True,106,23.0,6.0,,17.0,5.0,0.0
1,England_India_2007-09-19,OA Shah,21,13,caught,0.0,2,3,170,India,England,Kingsmead,0,Right hand Bat,Right hand Bat,86,161.54,True,105,14.0,0.0,,49.0,0.0,13.0
2,England_India_2009-06-14,OA Shah,12,10,caught,1.0,1,3,122,India,England,Lord's,0,Right hand Bat,Right hand Bat,79,120.0,True,104,19.0,13.0,,27.0,0.0,23.0
3,England_New Zealand_2007-09-18,OA Shah,21,16,run out,0.0,2,3,146,New Zealand,England,Kingsmead,1,Right hand Bat,Right hand Bat,74,131.25,True,109,0.0,12.0,,84.0,0.0,0.0
4,England_Pakistan_2009-06-07,OA Shah,33,31,bowled,1.0,1,2,128,Pakistan,England,Kennington Oval,0,Right hand Bat,Right hand Bat,33,106.45,True,80,6.0,0.0,,72.0,48.0,57.0
5,England_South Africa_2009-06-11,OA Shah,38,33,caught,0.0,1,2,88,South Africa,England,Trent Bridge,1,Right hand Bat,Right hand Bat,12,115.15,True,89,19.0,26.0,,95.0,24.0,50.0
