,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,batting_team,toss_winner,runs_remain,first_ball,current_team_total,is_powerplay,strike_rate,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,recent_form,venue_mean_total,venue_first_bat_won_ratio,is_host,Left arm Fast Expected Runs,Left arm Fast Expected Wickets,Left arm Fast Strike Rate,Left arm Fast Deliveries Per Wicket,Right arm Fast Expected Runs,Right arm Fast Expected Wickets,Right arm Fast Strike Rate,Right arm Fast Deliveries Per Wicket,Left arm Orthodox Expected Runs,Left arm Orthodox Expected Wickets,Left arm Orthodox Strike Rate,Left arm Orthodox Deliveries Per Wicket,Left arm Wrist spin Expected Runs,Left arm Wrist spin Expected Wickets,Left arm Wrist spin Strike Rate,Left arm Wrist spin Deliveries Per Wicket,Right arm Legbreak Expected Runs,Right arm Legbreak Expected Wickets,Right arm Legbreak Strike Rate,Right arm Legbreak Deliveries Per Wicket,Right arm Offbreak Expected Runs,Right arm Offbreak Expected Wickets,Right arm Offbreak Strike Rate,Right arm Offbreak Deliveries Per Wicket,expected_wickets,expected_runs
2981,KIC Asalanka,2,5,1,1,India,Sri Lanka,0,99.0,53,68,False,40.0,59,14.0,14.0,0.0,85.0,12.0,0.0,19.5,167.5,0.25,False,18.8125,0.5833333333333334,134.375,24.0,107.64909999999999,3.7303607478276133,126.646,22.786,17.673740000000002,0.09929078014184398,126.241,141.0,0.0,0.0,58.824,8.5,13.404239999999998,0.8935885024946012,111.702,13.429,0.0,0.0,111.404,22.8,5.3065733637973915,68.38842420824203
2982,KIC Asalanka,8,9,1,2,England,Sri Lanka,1,97.0,51,73,False,88.89,64,16.0,0.0,0.0,54.0,24.0,47.0,23.0,170.625,0.5333333333333333,False,21.5,0.6666666666666666,134.375,24.0,68.38884,2.369876239796366,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,52.35988,2.06140350877193,111.404,22.8,6.885123420224165,64.42846832746177
2983,KIC Asalanka,38,25,1,2,Australia,Sri Lanka,0,76.0,70,76,False,152.0,120,13.0,10.0,0.0,47.0,6.0,12.0,31.0,152.28571428571428,0.4285714285714285,False,17.46875,0.5416666666666666,134.375,24.0,59.523619999999994,2.0626700605635038,126.646,22.786,12.6241,0.07092198581560284,126.241,141.0,0.0,0.0,58.824,8.5,6.702119999999999,0.4467942512473006,111.702,13.429,13.368479999999998,0.5263157894736842,111.404,22.8,3.6483687537667575,57.42567011856565
2984,KIC Asalanka,19,14,2,3,India,Sri Lanka,0,144.0,38,51,False,135.71,57,16.0,13.0,0.0,64.0,42.0,18.0,24.5,189.4,0.6,False,21.5,0.6666666666666666,134.375,24.0,81.05344,2.8087422101290263,126.646,22.786,16.41133,0.09219858156028368,126.241,141.0,0.0,0.0,58.824,8.5,46.91484,3.1275597587311044,111.702,13.429,20.052719999999997,0.7894736842105263,111.404,22.8,7.484640901297607,67.96251273401509
2985,KIC Asalanka,67,41,1,3,New Zealand,Sri Lanka,0,101.0,32,69,False,163.41,99,21.0,0.0,0.0,103.0,49.0,12.0,0.0,170.07142857142858,0.5416666666666666,False,28.21875,0.875,134.375,24.0,130.44538,4.520319494426402,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,54.733979999999995,3.6488197185196216,111.702,13.429,13.368479999999998,0.5263157894736842,111.404,22.8,9.570455002419708,73.30148560122127
2986,KIC Asalanka,20,9,2,2,Australia,Sri Lanka,0,100.0,24,28,True,222.22,37,8.0,48.0,0.0,111.0,24.0,13.0,11.0,145.33333333333334,0.3888888888888889,False,10.75,0.3333333333333333,134.375,24.0,140.57706,4.87141227069253,126.646,22.786,60.59568,0.3404255319148936,126.241,141.0,0.0,0.0,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,14.48252,0.5701754385964912,111.404,22.8,7.90252357952645,90.07502009680044
2987,KIC Asalanka,80,49,2,1,Bangladesh,Sri Lanka,1,-1.0,5,3,True,163.27,113,38.0,31.0,0.0,98.0,18.0,51.0,0.0,148.0,0.4705882352941176,False,51.0625,1.5833333333333333,134.375,24.0,124.11308,4.300886509260072,126.646,22.786,39.13471,0.2198581560283688,126.241,141.0,0.0,0.0,58.824,8.5,20.10636,1.3403827537419017,111.702,13.429,56.816039999999994,2.236842105263158,111.404,22.8,9.681302857626834,93.5994331294962
2988,KIC Asalanka,0,5,2,2,Australia,Sri Lanka,1,139.0,19,19,True,0.0,28,0.0,0.0,0.0,130.0,48.0,24.0,16.0,170.625,0.5333333333333333,False,0.0,0.0,134.375,24.0,164.63979999999998,5.705257614324585,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,53.61695999999999,3.574354009978405,111.702,13.429,26.736959999999996,1.0526315789473684,111.404,22.8,10.332243203250357,76.21801641717907
2989,KIC Asalanka,28,14,1,3,Bangladesh,Sri Lanka,0,87.0,59,77,False,200.0,83,50.0,0.0,0.0,30.0,7.0,23.0,17.0,164.625,0.375,False,67.1875,2.0833333333333335,134.375,24.0,37.9938,1.316597910997981,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,7.819139999999999,0.5212599597885174,111.702,13.429,25.622919999999997,1.0087719298245614,111.404,22.8,4.929963133944393,62.43305483622735
2990,KIC Asalanka,6,19,2,2,South Africa,Sri Lanka,0,95.0,37,35,False,31.58,67,0.0,39.0,12.0,70.0,24.0,31.0,0.0,149.95454545454547,0.3863636363636363,True,0.0,0.0,134.375,24.0,88.6522,3.072061792328623,126.646,22.786,49.23399,0.2765957446808511,126.241,141.0,7.05888,1.411764705882353,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,34.535239999999995,1.3596491228070176,111.404,22.8,7.9072483706880465,73.3606107440084
2991,KIC Asalanka,16,22,2,3,Zimbabwe,Sri Lanka,1,60.0,33,38,False,72.73,82,14.0,25.0,0.0,78.0,24.0,40.0,0.0,149.95454545454547,0.3863636363636363,True,18.8125,0.5833333333333334,134.375,24.0,98.78388,3.423154568594751,126.646,22.786,31.56025,0.1773049645390071,126.241,141.0,0.0,0.0,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,44.5616,1.7543859649122806,111.404,22.8,7.725355836368575,79.34178230662395
2992,KIC Asalanka,21,16,2,1,England,Sri Lanka,1,139.0,4,1,True,131.25,21,10.0,0.0,0.0,111.0,48.0,65.0,45.333333333333336,148.0,0.4705882352941176,False,13.4375,0.4166666666666667,134.375,24.0,140.57706,4.87141227069253,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,53.61695999999999,3.574354009978405,111.702,13.429,72.4126,2.850877192982456,111.404,22.8,11.713310140320058,81.82511740089562
2993,KIC Asalanka,3,5,1,3,Bangladesh,Sri Lanka,0,53.0,78,111,False,60.0,88,32.0,0.0,0.0,18.0,18.0,18.0,19.75,164.625,0.375,False,43.0,1.3333333333333333,134.375,24.0,22.79628,0.7899587465987887,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,20.10636,1.3403827537419017,111.702,13.429,20.052719999999997,0.7894736842105263,111.404,22.8,4.25314851788455,51.37687174458482
2994,KIC Asalanka,22,19,1,2,Australia,Sri Lanka,0,69.0,64,76,False,115.79,94,6.0,7.0,0.0,45.0,37.0,6.0,7.333333333333333,145.33333333333334,0.3888888888888889,False,8.0625,0.25,134.375,24.0,56.9907,1.9748968664969717,126.646,22.786,8.836870000000001,0.04964539007092199,126.241,141.0,0.0,0.0,58.824,8.5,41.329739999999994,2.7552312160250203,111.702,13.429,6.684239999999999,0.2631578947368421,111.404,22.8,5.292931367329757,52.98708193863852
2995,KIC Asalanka,44,21,1,3,Bangladesh,Sri Lanka,0,30.0,89,134,False,209.52,120,27.0,0.0,0.0,33.0,2.0,14.0,3.5,164.625,0.375,False,36.28125,1.125,134.375,24.0,41.79318,1.4482577020977792,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,2.23404,0.14893141708243354,111.702,13.429,15.596559999999998,0.6140350877192983,111.404,22.8,3.336224206899511,52.5065847589415
2996,KIC Asalanka,8,14,2,1,Afghanistan,Sri Lanka,1,81.0,40,62,False,57.14,69,25.0,0.0,0.0,55.0,36.0,49.0,0.5,148.0,0.4705882352941176,False,33.59375,1.0416666666666667,134.375,24.0,69.6553,2.413762836829632,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,40.21272,2.6807655074838035,111.702,13.429,54.587959999999995,2.1491228070175437,111.404,22.8,8.285317817997646,68.80494761605686
2997,KIC Asalanka,69,39,1,3,Zimbabwe,Sri Lanka,0,127.0,23,22,True,176.92,107,27.0,38.0,0.0,64.0,24.0,49.0,16.0,149.95454545454547,0.3863636363636363,True,36.28125,1.125,134.375,24.0,81.05344,2.8087422101290263,126.646,22.786,47.97158,0.2695035460992908,126.241,141.0,0.0,0.0,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,54.587959999999995,2.1491228070175437,111.404,22.8,8.139545568235064,86.4716688677097
2998,KIC Asalanka,1,3,2,1,Bangladesh,Sri Lanka,1,135.0,34,45,False,33.33,36,27.0,12.0,0.0,83.0,24.0,34.0,0.0,144.2093023255814,0.3809523809523809,False,36.28125,1.125,134.375,24.0,105.11618,3.6425875537610812,126.646,22.786,15.14892,0.0851063829787234,126.241,141.0,0.0,0.0,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,37.877359999999996,1.4912280701754386,111.404,22.8,8.131099011904446,77.58427278504242
2999,KIC Asalanka,21,14,1,1,South Africa,Sri Lanka,0,128.0,24,20,True,150.0,53,0.0,24.0,25.0,105.0,24.0,19.0,57.5,148.0,0.4705882352941176,False,0.0,0.0,134.375,24.0,132.9783,4.608092688492934,126.646,22.786,30.29784,0.1702127659574468,126.241,141.0,14.706,2.9411764705882355,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,21.16676,0.8333333333333333,111.404,22.8,10.339992263361152,70.2694288326743
3000,KIC Asalanka,68,41,1,1,West Indies,Sri Lanka,0,107.0,33,42,False,165.85,112,0.0,12.0,0.0,140.0,24.0,13.0,39.25,149.22222222222223,0.3333333333333333,False,0.0,0.0,134.375,24.0,177.3044,6.144123584657246,126.646,22.786,15.14892,0.0851063829787234,126.241,141.0,0.0,0.0,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,14.48252,0.5701754385964912,111.404,22.8,8.586582411221663,79.7684025742172
3001,KIC Asalanka,12,15,2,2,India,Sri Lanka,1,115.0,24,24,True,80.0,47,14.0,19.0,0.0,107.0,36.0,24.0,0.0,188.14285714285717,0.2857142857142857,False,18.8125,0.5833333333333334,134.375,24.0,135.51121999999998,4.695865882559466,126.646,22.786,23.98579,0.1347517730496454,126.241,141.0,0.0,0.0,58.824,8.5,40.21272,2.6807655074838035,111.702,13.429,26.736959999999996,1.0526315789473684,111.404,22.8,9.147348075373616,81.09193937396037
3002,KIC Asalanka,6,4,1,1,Australia,Sri Lanka,0,135.0,14,17,True,150.0,17,37.0,25.0,0.0,89.0,24.0,23.0,8.0,152.5,0.5,False,49.71875,1.5416666666666667,134.375,24.0,112.71494,3.9059071359606774,126.646,22.786,31.56025,0.1773049645390071,126.241,141.0,0.0,0.0,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,25.622919999999997,1.0087719298245614,111.404,22.8,8.420827701980116,84.91960663323351
3003,KIC Asalanka,31,22,2,1,Ireland,Sri Lanka,0,-5.0,51,65,False,140.91,90,25.0,0.0,0.0,18.0,36.0,34.0,0.0,170.125,0.625,False,33.59375,1.0416666666666667,134.375,24.0,22.79628,0.7899587465987887,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,40.21272,2.6807655074838035,111.702,13.429,37.877359999999996,1.4912280701754386,111.404,22.8,6.003618990924697,54.8847252272038
3004,KIC Asalanka,19,18,2,2,Afghanistan,Sri Lanka,0,44.0,47,51,False,105.56,81,9.0,0.0,0.0,53.0,41.0,43.0,24.33333333333333,166.2,0.7,False,12.09375,0.375,134.375,24.0,67.12237999999999,2.3259896427631,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,45.797819999999994,3.0530940501898876,111.702,13.429,47.90372,1.8859649122807016,111.404,22.8,7.640048605233689,62.55921841043763
3005,KIC Asalanka,26,19,2,1,Australia,Sri Lanka,0,109.0,21,25,True,136.84,50,0.0,48.0,0.0,100.0,24.0,36.0,38.5,172.54545454545453,0.6,True,0.0,0.0,134.375,24.0,126.64599999999999,4.388659703326604,126.646,22.786,60.59568,0.3404255319148936,126.241,141.0,0.0,0.0,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,40.105439999999994,1.5789473684210527,111.404,22.8,8.095209608651752,89.32759347984606
3006,KIC Asalanka,3,7,1,3,Afghanistan,Sri Lanka,0,136.0,34,49,False,42.86,44,19.0,0.0,12.0,89.0,39.0,18.0,0.0,185.33333333333331,1.0,True,25.53125,0.7916666666666666,134.375,24.0,112.71494,3.9059071359606774,126.646,22.786,0.0,0.0,126.241,141.0,7.05888,1.411764705882353,58.824,8.5,43.563779999999994,2.904162633107454,111.702,13.429,20.052719999999997,0.7894736842105263,111.404,22.8,9.802974825827677,66.72742059021992
3007,KIC Asalanka,39,33,1,1,Australia,Sri Lanka,0,144.0,6,5,True,118.18,71,0.0,24.0,0.0,115.0,24.0,54.0,38.0,149.95454545454547,0.3863636363636363,True,0.0,0.0,134.375,24.0,145.6429,5.046958658825594,126.646,22.786,30.29784,0.1702127659574468,126.241,141.0,0.0,0.0,58.824,8.5,26.808479999999996,1.7871770049892024,111.702,13.429,60.158159999999995,2.3684210526315788,111.404,22.8,9.372769482403822,85.87540717500899
3008,KIC Asalanka,0,1,1,2,Afghanistan,Sri Lanka,0,141.0,6,3,True,0.0,6,18.0,0.0,0.0,39.0,43.0,75.0,0.0,144.2093023255814,0.3809523809523809,False,24.1875,0.75,134.375,24.0,49.39194,1.7115772842973755,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,48.031859999999995,3.202025467272321,111.702,13.429,83.553,3.289473684210526,111.404,22.8,8.953076435780222,68.56707868704034
3009,KIC Asalanka,4,6,1,1,India,Sri Lanka,1,166.0,7,1,True,66.67,24,18.0,0.0,24.0,126.0,40.0,0.0,17.0,167.5,0.25,False,24.1875,0.75,134.375,24.0,159.57396,5.5297112261915204,126.646,22.786,0.0,0.0,126.241,141.0,14.11776,2.823529411764706,58.824,8.5,44.6808,2.9786283416486707,111.702,13.429,0.0,0.0,111.404,22.8,12.081868979604897,69.7834053786473
3010,KIC Asalanka,3,6,1,4,New Zealand,Sri Lanka,0,19.0,105,163,False,50.0,117,4.0,0.0,0.0,29.0,0.0,0.0,45.5,182.0,0.0,False,5.375,0.16666666666666666,134.375,24.0,36.72734,1.272711313964715,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,0.0,0.0,111.702,13.429,0.0,0.0,111.404,22.8,1.4393779806313818,35.09286347171207
3011,KIC Asalanka,35,26,1,1,Australia,Sri Lanka,0,124.0,15,20,True,134.62,58,18.0,0.0,0.0,112.0,49.0,25.0,80.0,144.2093023255814,0.3809523809523809,False,24.1875,0.75,134.375,24.0,141.84351999999998,4.915298867725796,126.646,22.786,0.0,0.0,126.241,141.0,0.0,0.0,58.824,8.5,54.733979999999995,3.6488197185196216,111.702,13.429,27.851,1.0964912280701753,111.404,22.8,10.410609814315592,77.05325507448053
3012,KIC Asalanka,38,34,1,1,Australia,Sri Lanka,0,110.0,27,39,True,111.76,94,19.0,24.0,0.0,81.0,10.0,19.0,0.0,149.95454545454547,0.3863636363636363,True,25.53125,0.7916666666666666,134.375,24.0,102.58326,3.554814359694549,126.646,22.786,30.29784,0.1702127659574468,126.241,141.0,0.0,0.0,58.824,8.5,11.1702,0.7446570854121677,111.702,13.429,21.16676,0.8333333333333333,111.404,22.8,6.0946842110641635,77.2658117464768
3013,KJ O'Brien,0,2,2,2,Sri Lanka,Ireland,0,55.0,84,88,False,0.0,87,11.0,0.0,0.0,39.0,0.0,23.0,14.333333333333334,144.33333333333334,0.6666666666666666,False,12.85911,0.30985915492957744,116.901,35.5,50.34549,2.4818633066055744,129.091,15.714,0.0,0.0,127.778,14.4,0.0,0.0,115.385,inf,0.0,0.0,85.965,14.25,29.052680000000002,1.694790361800899,126.316,13.571,4.486512823336051,43.5558195188537
3014,KJ O'Brien,0,2,2,4,India,Ireland,1,181.0,36,31,False,0.0,39,0.0,23.0,15.0,52.0,19.0,21.0,10.0,177.57142857142858,0.7142857142857143,True,0.0,0.0,116.901,35.5,67.12732,3.3091510754740994,129.091,15.714,29.38894,1.597222222222222,127.778,14.4,17.307750000000002,0.0,115.385,inf,16.33335,1.3333333333333333,85.965,14.25,26.52636,1.5474172868616904,126.316,13.571,7.7871239178913445,56.14813444957985
3015,KJ O'Brien,2,3,2,3,New Zealand,Ireland,1,131.0,48,58,False,66.67,62,25.0,0.0,0.0,68.0,0.0,27.0,20.5,165.71428571428572,0.5714285714285714,False,29.225249999999996,0.704225352112676,116.901,35.5,87.78188,4.327351406389207,129.091,15.714,0.0,0.0,127.778,14.4,0.0,0.0,115.385,inf,0.0,0.0,85.965,14.25,34.10532,1.9895365116793162,126.316,13.571,7.021113270181199,57.02919708029147
3016,KJ O'Brien,2,4,1,3,India,Ireland,0,144.0,25,21,True,50.0,37,38.0,30.0,0.0,32.0,0.0,46.0,39.0,165.71428571428572,0.5714285714285714,False,44.42238,1.0704225352112675,116.901,35.5,41.30912,2.036400661830215,129.091,15.714,38.333400000000005,2.0833333333333335,127.778,14.4,0.0,0.0,115.385,inf,0.0,0.0,85.965,14.25,58.105360000000005,3.389580723601798,126.316,13.571,8.579737253976614,62.192853603153175
3017,KJ O'Brien,15,12,2,4,West Indies,Ireland,0,-1.0,96,95,False,125.0,115,0.0,6.0,0.0,42.0,0.0,1.0,0.0,157.83333333333334,0.5,False,0.0,0.0,116.901,35.5,54.21822,2.6727758686521574,129.091,15.714,7.666680000000001,0.41666666666666663,127.778,14.4,0.0,0.0,115.385,inf,0.0,0.0,85.965,14.25,1.26316,0.07368653746960431,126.316,13.571,3.1631290727884283,35.50598424416998
3018,KJ O'Brien,10,5,2,4,India,Ireland,1,112.0,70,86,False,200.0,75,0.0,6.0,15.0,71.0,6.0,9.0,0.0,177.57142857142858,0.7142857142857143,True,0.0,0.0,116.901,35.5,91.65461,4.5182639684357895,129.091,15.714,7.666680000000001,0.41666666666666663,127.778,14.4,17.307750000000002,0.0,115.385,inf,5.1579,0.42105263157894735,85.965,14.25,11.36844,0.6631788372264388,126.316,13.571,6.019162103907843,54.27385856092876
3019,KJ O'Brien,35,29,1,4,Australia,Ireland,1,116.0,45,33,False,120.69,90,12.0,11.0,22.0,68.0,0.0,12.0,0.0,149.95454545454547,0.3863636363636363,False,14.028119999999998,0.3380281690140845,116.901,35.5,87.78188,4.327351406389207,129.091,15.714,14.05558,0.7638888888888888,127.778,14.4,25.384700000000002,0.0,115.385,inf,0.0,0.0,85.965,14.25,15.15792,0.8842384496352517,126.316,13.571,6.313506913927432,62.24782592935348
3020,KJ O'Brien,3,5,2,4,West Indies,Ireland,1,67.0,55,25,False,60.0,62,12.0,6.0,0.0,91.0,3.0,15.0,15.0,157.83333333333334,0.5,False,14.028119999999998,0.3380281690140845,116.901,35.5,117.47281,5.791014382079674,129.091,15.714,7.666680000000001,0.41666666666666663,127.778,14.4,0.0,0.0,115.385,inf,2.57895,0.21052631578947367,85.965,14.25,18.947400000000002,1.1052980620440647,126.316,13.571,7.861533595593964,57.31204641813038
3021,KJ O'Brien,0,2,2,4,Bangladesh,Ireland,1,134.0,51,56,False,0.0,56,0.0,43.0,0.0,66.0,0.0,25.0,0.0,160.9090909090909,0.6363636363636364,False,0.0,0.0,116.901,35.5,85.20006,4.2000763650248185,129.091,15.714,54.94454,2.986111111111111,127.778,14.4,0.0,0.0,115.385,inf,0.0,0.0,85.965,14.25,31.579,1.8421634367401076,126.316,13.571,9.028350912876038,57.15125465401956
3022,KJ O'Brien,17,10,2,4,Zimbabwe,Ireland,1,6.0,91,130,False,170.0,108,0.0,12.0,0.0,42.0,0.0,7.0,9.0,164.625,0.375,False,0.0,0.0,116.901,35.5,54.21822,2.6727758686521574,129.091,15.714,15.333360000000003,0.8333333333333333,127.778,14.4,0.0,0.0,115.385,inf,0.0,0.0,85.965,14.25,8.842120000000001,0.5158057622872302,126.316,13.571,4.021914964272721,39.0899145079176
3023,KJ O'Brien,3,5,2,4,Afghanistan,Ireland,0,100.0,51,46,False,60.0,62,24.0,18.0,0.0,30.0,16.0,24.0,6.0,157.0,0.7142857142857143,True,28.056239999999995,0.676056338028169,116.901,35.5,38.7273,1.9091256204658267,129.091,15.714,23.000040000000002,1.25,127.778,14.4,0.0,0.0,115.385,inf,13.7544,1.1228070175438596,85.965,14.25,30.31584,1.7684768992705033,126.316,13.571,6.726465875308358,51.61040869754335
3024,KL Rahul,26,14,1,2,West Indies,India,0,26.0,93,134,False,185.71,120,6.0,12.0,6.0,35.0,0.0,0.0,16.0,160.0,0.8333333333333334,True,6.54096,0.12295081967213116,109.016,48.8,49.0259,1.389550579641099,140.074,25.188,17.061239999999998,0.4897959183673469,142.177,24.5,9.42858,0.2857142857142857,157.143,21.0,0.0,0.0,118.692,23.778,0.0,0.0,158.451,35.5,2.2880116033948625,54.248137255938666
3025,KL Rahul,13,11,2,1,Australia,India,1,77.0,26,36,True,118.18,50,28.0,25.0,26.0,61.0,25.0,0.0,19.666666666666668,166.2,0.7,False,30.52448,0.5737704918032788,109.016,48.8,85.44514000000001,2.4217881530887726,140.074,25.188,35.54425,1.0204081632653061,142.177,24.5,40.85718,1.2380952380952381,157.143,21.0,29.673,1.051392043065018,118.692,23.778,0.0,0.0,158.451,35.5,6.305454089317614,88.42619877293241
3026,KL Rahul,6,8,1,1,England,India,0,141.0,13,8,True,75.0,29,18.0,0.0,24.0,127.0,49.0,0.0,85.5,149.55555555555554,0.3333333333333333,False,19.622880000000002,0.36885245901639346,109.016,48.8,177.89398,5.042083531840559,140.074,25.188,0.0,0.0,142.177,24.5,37.71432,1.1428571428571428,157.143,21.0,58.159079999999996,2.0607284044074357,118.692,23.778,0.0,0.0,158.451,35.5,8.61452153812153,99.96088935689177
3027,KL Rahul,14,20,2,2,Australia,India,0,56.0,42,67,False,70.0,78,20.0,25.0,21.0,54.0,20.0,24.0,18.0,170.625,0.5333333333333333,False,21.8032,0.4098360655737705,109.016,48.8,75.63996,2.143878037160553,140.074,25.188,35.54425,1.0204081632653061,142.177,24.5,33.00003,1.0,157.143,21.0,23.7384,0.8411136344520145,118.692,23.778,38.02824,0.676056338028169,158.451,35.5,6.091292238479813,92.28082058825302
3028,KL Rahul,110,51,2,2,West Indies,India,1,1.0,29,50,True,215.69,120,0.0,18.0,0.0,132.0,0.0,43.0,0.0,167.0,0.6923076923076923,False,0.0,0.0,109.016,48.8,184.89768,5.240590757503574,140.074,25.188,25.59186,0.7346938775510204,142.177,24.5,0.0,0.0,157.143,21.0,0.0,0.0,118.692,23.778,68.13392999999999,1.2112676056338028,158.451,35.5,7.186552240688397,103.9339428887188
3029,KL Rahul,17,10,2,1,West Indies,India,0,136.0,15,14,True,170.0,32,17.0,51.0,0.0,112.0,27.0,21.0,21.0,174.0,0.5,True,18.53272,0.3483606557377049,109.016,48.8,156.88288,4.446561854851517,140.074,25.188,72.51027,2.0816326530612246,142.177,24.5,0.0,0.0,157.143,21.0,32.046839999999996,1.1355034065102196,118.692,23.778,33.27471,0.5915492957746479,158.451,35.5,8.603607865935313,106.79408490620013
3030,KL Rahul,52,35,1,1,Bangladesh,India,0,142.0,10,3,True,148.57,73,46.0,0.0,0.0,107.0,42.0,27.0,11.5,145.16666666666666,0.6666666666666666,True,50.14736,0.9426229508196722,109.016,48.8,149.87918000000002,4.248054629188503,140.074,25.188,0.0,0.0,142.177,24.5,0.0,0.0,157.143,21.0,49.85064,1.7663386323492305,118.692,23.778,42.781769999999995,0.7605633802816901,158.451,35.5,7.717579592639096,105.34677658399428
3031,KL Rahul,24,14,2,2,Bangladesh,India,1,83.0,22,32,True,171.43,57,37.0,37.0,0.0,90.0,24.0,15.0,18.0,149.95454545454547,0.3863636363636363,False,40.33592,0.7581967213114754,109.016,48.8,126.06660000000001,3.5731300619342545,140.074,25.188,52.605489999999996,1.510204081632653,142.177,24.5,0.0,0.0,157.143,21.0,28.48608,1.0093363613424173,118.692,23.778,23.767649999999996,0.4225352112676056,158.451,35.5,7.273402437488406,100.58187663106195
3032,KL Rahul,18,17,2,1,Sri Lanka,India,1,67.0,13,14,True,105.88,59,13.0,0.0,0.0,93.0,52.0,45.0,0.0,149.95454545454547,0.3863636363636363,False,14.172080000000001,0.26639344262295084,109.016,48.8,130.26882,3.6922343973320633,140.074,25.188,0.0,0.0,142.177,24.5,0.0,0.0,157.143,21.0,61.71984,2.1868954495752377,118.692,23.778,71.30295,1.267605633802817,158.451,35.5,7.413128923333068,101.90732015040959
3033,KL Rahul,0,1,2,1,Zimbabwe,India,1,170.0,1,0,True,0.0,1,26.0,24.0,0.0,140.0,44.0,19.0,0.0,156.1219512195122,0.5609756097560976,False,28.344160000000002,0.5327868852459017,109.016,48.8,196.1036,5.558202318564396,140.074,25.188,34.122479999999996,0.9795918367346939,142.177,24.5,0.0,0.0,157.143,21.0,52.22448,1.850449995794432,118.692,23.778,30.105689999999996,0.5352112676056338,158.451,35.5,9.456242303945057,110.85830335640763
3034,KL Rahul,15,17,1,1,Bangladesh,India,0,157.0,7,10,True,88.24,39,37.0,25.0,0.0,66.0,42.0,51.0,0.0,167.5,0.3333333333333333,True,40.33592,0.7581967213114754,109.016,48.8,92.44884,2.620295378751787,140.074,25.188,35.54425,1.0204081632653061,142.177,24.5,0.0,0.0,157.143,21.0,49.85064,1.7663386323492305,118.692,23.778,80.81000999999999,1.4366197183098592,158.451,35.5,7.601858613987658,108.44168953976224
3035,KL Rahul,19,10,2,1,England,India,1,136.0,14,25,True,190.0,32,11.0,0.0,0.0,149.0,48.0,0.0,59.0,182.7142857142857,0.5714285714285714,False,11.99176,0.22540983606557377,109.016,48.8,208.71026,5.915515324757822,140.074,25.188,0.0,0.0,142.177,24.5,0.0,0.0,157.143,21.0,56.97216,2.0186727226848347,118.692,23.778,0.0,0.0,158.451,35.5,8.15959788350823,97.20780120594544
3036,KM Dabengwa,12,5,1,4,South Africa,Zimbabwe,1,27.0,114,154,False,240.0,120,0.0,0.0,0.0,6.0,0.0,0.0,0.0,181.5,0.5,False,0.0,0.0,0.0,0.0,10.28574,0.8571428571428571,171.429,7.0,0.0,0.0,100.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,11.109868971873611
3037,KM Jadhav,27,27,1,3,Australia,India,0,176.0,15,16,True,100.0,67,16.0,0.0,0.0,104.0,47.0,0.0,0.0,192.33333333333331,0.3333333333333333,True,7.11104,0.0,44.444,inf,126.69072,7.5636363636363635,121.818,13.75,0.0,0.0,100.0,inf,0.0,0.0,0.0,0.0,59.53349,1.5666666666666667,126.667,30.0,0.0,0.0,183.333,inf,9.13030303030303,63.98356709704355
