,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,first_ball,strike_rate,last_ball,expected_wickets,expected_runs
12944,PG Fulton,25,19,1,1,Sri Lanka,25,131.58,65,11.841666666666667,12.038744546094298
12945,PG Fulton,16,17,2,4,West Indies,71,94.12,111,11.868518518518517,6.870507879544392
12946,PG Fulton,9,13,1,0,South Africa,1,69.23,24,13.094444444444445,10.636988884174798
12947,JEC Franklin,3,3,2,4,Australia,110,100.0,115,1.1517265911454058,22.561917211755482
12948,JEC Franklin,35,36,1,0,Bangladesh,1,97.22,85,13.112842787357874,23.482957509173715
12949,JEC Franklin,50,33,1,4,England,71,151.52,119,5.213563588978129,22.359978546430085
12950,JEC Franklin,0,1,1,0,England,1,0.0,4,11.658854142600646,24.501179661921825
12951,JEC Franklin,1,2,1,4,India,101,50.0,104,1.6778443605319322,27.17455270138702
12952,JEC Franklin,7,7,1,5,Ireland,109,100.0,120,0.6019810649592294,19.27308129
12953,JEC Franklin,43,42,1,3,Australia,41,102.38,112,6.828781584736104,23.83308178486565
12954,JEC Franklin,7,8,1,3,Australia,54,87.5,62,6.953757970299153,23.176820460011864
12955,JEC Franklin,8,5,2,4,England,78,160.0,85,4.213348870063846,24.81636418548355
12956,JEC Franklin,6,4,1,5,England,109,150.0,120,0.9067066163191594,25.539451883572497
12957,JEC Franklin,15,14,1,5,England,93,107.14,120,1.4228643353581787,19.27308129
12958,JEC Franklin,7,13,1,6,Pakistan,77,53.85,105,1.9073766888416537,22.46920613569369
12959,JEC Franklin,5,4,2,4,Pakistan,111,125.0,120,1.0201853931254892,21.31294973101566
12960,JEC Franklin,19,17,2,4,Pakistan,59,111.76,88,5.266499248625116,23.426227589837474
12961,JEC Franklin,40,42,1,1,Pakistan,2,95.24,73,12.213927741683777,22.963594179683135
12962,JEC Franklin,3,7,2,3,Pakistan,13,42.86,28,9.829782169228743,23.105894524397236
12963,JEC Franklin,13,6,2,5,Pakistan,99,216.67,107,2.1151490845211605,23.52358534162807
12964,JEC Franklin,8,4,2,4,South Africa,110,200.0,116,0.8384460047223243,20.514093815374867
12965,JEC Franklin,28,10,1,3,South Africa,89,280.0,107,1.8063958590747602,23.098048963293813
12966,JEC Franklin,9,7,2,4,South Africa,93,128.57,120,2.677477319856958,21.604802987870087
12967,JEC Franklin,18,15,1,1,Sri Lanka,45,120.0,70,4.07631915717067,24.982629198907993
12968,JEC Franklin,3,6,2,5,Sri Lanka,89,50.0,111,1.9348810345099698,26.146139787251776
12969,JEC Franklin,13,9,2,7,West Indies,105,144.44,120,1.421279651165446,26.330785760080992
12970,JEC Franklin,2,3,1,4,West Indies,86,66.67,93,3.3583282626333313,23.677080910979917
12971,JEC Franklin,20,11,1,4,West Indies,91,181.82,113,3.0036849952013704,23.248563052237916
12972,JEC Franklin,14,14,2,3,West Indies,55,100.0,78,6.516609920584651,24.30533236302563
12973,JEC Franklin,60,37,2,0,Zimbabwe,0,162.16,86,11.678885185210772,24.157748408835666
12974,JEC Franklin,0,3,1,2,South Africa,25,0.0,38,6.885710177943406,23.360631778441093
12975,JEC Franklin,16,13,2,3,South Africa,52,123.08,75,7.443852415300007,24.04610811897538
12976,JEC Franklin,8,5,1,5,Sri Lanka,109,160.0,120,1.123948813367628,22.081512703089814
12977,JEC Franklin,2,7,1,3,Sri Lanka,34,28.57,41,2.622751768497028,21.653455993109308
12978,SE Bond,2,3,1,7,England,101,66.67,106,11.714285714285714,2.500015
12979,SE Bond,4,2,1,7,India,116,200.0,117,1.9285714285714286,4.962974074074074
12980,SE Bond,1,1,1,9,Australia,119,100.0,120,0.5714285714285714,2.500015
12981,SE Bond,5,7,1,7,Pakistan,99,71.43,114,4.128571428571428,5.806240830449828
12982,SE Bond,1,1,2,7,Pakistan,103,100.0,111,4.285714285714286,3.200015
12983,SE Bond,0,2,1,7,Sri Lanka,115,0.0,118,0.4,11.999999999999998
12984,SE Bond,8,4,2,8,West Indies,112,200.0,120,2.6,7.000011538461537
12985,SE Bond,0,1,1,7,South Africa,108,0.0,110,5.714285714285714,2.500015
12986,D Ganga,26,31,1,0,New Zealand,1,83.87,58,6.55,24.44063511450382
12987,RS Morton,40,41,2,4,Australia,25,97.56,108,11.678396852610309,15.820210798771097
12988,RS Morton,0,1,1,1,Australia,23,0.0,24,9.522582729468985,14.511171383407415
12989,RS Morton,2,4,1,6,England,111,50.0,120,1.1787700074928735,11.000330783423326
12990,RS Morton,18,16,1,4,England,87,112.5,110,3.943355748148422,14.369187975648831
12991,RS Morton,4,9,1,1,New Zealand,23,44.44,45,15.530760234216636,10.524732694017066
12992,RS Morton,20,14,2,1,South Africa,7,142.86,31,11.142538784606154,11.00034762
12993,RS Morton,12,18,1,3,South Africa,48,66.67,73,11.397584244845753,10.982243895815484
12994,DR Smith,4,6,2,5,Australia,46,66.67,57,10.093220174470419,17.96748875633393
12995,DR Smith,8,10,1,4,Australia,52,80.0,73,5.4833055187917825,17.836168286597676
12996,DR Smith,2,5,1,0,Australia,1,40.0,9,9.835141702207117,17.658083153090363
12997,DR Smith,17,19,2,0,Australia,1,89.47,30,17.970842508798786,16.43404753313042
12998,DR Smith,29,7,1,5,Bangladesh,108,414.29,120,0.8063241106719368,24.088278823529414
12999,DR Smith,24,21,1,0,Bangladesh,1,114.29,29,12.545958773095933,25.164362940281908
13000,DR Smith,72,43,1,0,Bangladesh,0,167.44,71,14.020578868216893,22.41496823732559
13001,DR Smith,6,5,1,5,England,106,120.0,114,1.9323851079503602,14.779662647210621
13002,DR Smith,5,4,1,5,England,101,125.0,112,1.863878548963637,16.099042513625395
13003,DR Smith,33,21,1,0,England,1,157.14,36,12.08895142834494,23.3736856066337
13004,DR Smith,11,12,1,0,England,1,91.67,22,13.78601738573913,20.59413767268931
13005,DR Smith,70,54,1,0,England,1,129.63,92,13.597159590314227,22.09607219834483
13006,DR Smith,11,29,1,0,India,1,37.93,47,14.307482348198212,24.518825986472578
13007,DR Smith,8,4,1,2,New Zealand,46,200.0,51,8.743278267591664,20.762317570615604
13008,DR Smith,17,13,1,0,New Zealand,1,130.77,24,12.969329319255946,25.293470612466468
13009,DR Smith,13,7,1,0,New Zealand,1,185.71,7,11.945241694313866,25.19919125146593
13010,DR Smith,8,13,1,0,Pakistan,1,61.54,23,14.466117119271505,22.049482066965524
13011,DR Smith,1,4,1,3,South Africa,99,25.0,105,1.700005666685556,19.05876
13012,DR Smith,20,20,2,0,South Africa,1,100.0,37,15.78981461918183,17.148033496927148
13013,DR Smith,17,9,2,0,South Africa,1,188.89,11,16.157325260354305,18.601803526075038
13014,DR Smith,5,10,2,0,South Africa,1,50.0,31,16.630839187719616,16.801752265534017
13015,DR Smith,17,14,2,0,Sri Lanka,1,121.43,29,12.225476167049777,23.05901595553388
13016,DR Smith,10,10,1,0,Australia,0,100.0,15,14.80999126163626,18.08411330354895
13017,DR Smith,63,34,1,0,Australia,0,185.29,58,14.003423437772534,21.298164789869475
13018,DR Smith,27,17,1,0,England,1,158.82,38,12.13532330451651,25.03485340905008
13019,DR Smith,30,16,2,0,England,1,187.5,27,14.127693505297248,20.209617365562515
13020,DR Smith,0,1,2,1,England,1,0.0,1,16.41785939618842,17.528289349755944
13021,DR Smith,14,13,1,0,Ireland,1,107.69,26,13.43192944771219,22.85272724182472
13022,DR Smith,11,17,1,0,Ireland,1,64.71,38,14.793634311956318,19.709574662417204
13023,DR Smith,8,13,1,0,New Zealand,1,61.54,17,14.77479565049234,16.541682591180603
13024,DR Smith,9,6,1,0,New Zealand,1,150.0,13,16.3945443783645,17.270426885034652
13025,DR Smith,12,15,2,5,Zimbabwe,68,80.0,92,5.642660235586866,25.484968790619334
13026,WW Hinds,11,14,2,3,Australia,15,78.57,45,5.1688311688311686,26.73866015075377
13027,WW Hinds,0,2,1,3,Australia,49,0.0,51,1.0,73.99997
13028,WW Hinds,14,18,1,3,New Zealand,52,77.78,84,4.792207792207792,21.921372059620598
13029,WW Hinds,0,0,1,6,India,118,0.0,120,0.0,0.0
13030,WW Hinds,5,7,2,6,Sri Lanka,99,71.43,106,0.4285714285714285,91.33329333333334
13031,S Chanderpaul,0,1,2,2,Australia,88,0.0,95,1.5371771574705593,26.801992079946107
13032,S Chanderpaul,37,31,1,1,Bangladesh,4,119.35,82,8.625859977876795,27.117308952373648
13033,S Chanderpaul,41,26,1,1,England,11,157.69,61,9.456809338951293,23.65004855060364
13034,S Chanderpaul,17,10,2,4,England,29,170.0,50,5.711517115869126,20.59633852328904
13035,S Chanderpaul,18,9,2,3,India,88,200.0,112,2.3509519529153344,21.022079987093576
13036,S Chanderpaul,26,27,1,4,New Zealand,59,96.3,112,6.473896581542199,17.52048377222917
13037,S Chanderpaul,6,5,2,0,New Zealand,1,120.0,13,11.42401571842532,22.388726197871083
13038,S Chanderpaul,5,4,2,2,New Zealand,38,125.0,46,7.8875963843780434,21.290554411810437
13039,S Chanderpaul,11,10,1,2,South Africa,86,110.0,110,2.003318201138326,24.076414806491144
13040,S Chanderpaul,8,16,2,2,South Africa,22,50.0,59,3.502930669718725,28.16638104
13041,S Chanderpaul,10,20,1,2,South Africa,32,50.0,83,8.16380542536704,20.70495696464991
13042,S Chanderpaul,8,7,2,3,South Africa,55,114.29,68,5.724496703273646,23.101520859357606
13043,S Chanderpaul,1,5,2,2,Sri Lanka,40,20.0,47,8.038155826886577,20.366772369901962
13044,S Chanderpaul,7,15,2,3,Sri Lanka,7,46.67,50,10.588608740903858,18.36985526234453
13045,S Chanderpaul,24,18,1,0,Australia,0,133.33,30,8.533443390506754,25.320533589098872
13046,S Chanderpaul,12,13,2,1,England,9,92.31,30,8.592266794452614,24.768227650635676
13047,S Chanderpaul,15,13,2,0,England,1,115.38,35,6.806032869692812,23.15021437842563
13048,S Chanderpaul,23,29,1,0,India,1,79.31,71,12.703699622264253,19.02883940803647
13049,S Chanderpaul,14,12,1,0,Ireland,1,116.67,18,9.251027021402699,25.558453072613464
13050,S Chanderpaul,29,37,2,2,South Africa,18,78.38,88,8.626094445386999,23.509130497457935
13051,S Chanderpaul,11,9,2,0,Sri Lanka,1,122.22,12,11.335501737701517,21.603620701279656
13052,S Chanderpaul,20,30,2,0,Zimbabwe,1,66.67,67,11.376165796659059,22.2526890452269
13053,SR Watson,4,7,1,0,Bangladesh,1,57.14,13,11.12628376980448,29.134169746750608
13054,SR Watson,21,15,2,0,Bangladesh,1,140.0,44,10.24830751695454,30.718817666153807
13055,SR Watson,2,3,1,0,England,1,66.67,3,9.500494197401313,33.94360791128201
13056,SR Watson,59,31,1,0,England,1,190.32,52,10.773837498753593,31.406590273813332
13057,SR Watson,17,10,1,0,England,1,170.0,25,10.39258306055027,32.079330812906456
13058,SR Watson,54,32,1,0,India,1,168.75,65,9.782177959340798,34.27227979223886
13059,SR Watson,72,42,2,0,India,1,171.43,81,7.690463130809416,34.52868903775005
13060,SR Watson,1,4,2,2,India,27,25.0,31,7.52288149066219,32.39183819424363
13061,SR Watson,12,10,2,4,India,67,120.0,81,4.614389782560456,32.37183398865653
13062,SR Watson,15,11,2,3,India,71,136.36,86,4.684368264993156,30.64266767254468
13063,SR Watson,124,69,1,0,India,1,179.71,120,11.163743333335512,31.02554131334672
13064,SR Watson,51,30,2,0,Ireland,1,170.0,61,8.056983747062187,32.194721764777306
13065,SR Watson,13,12,2,0,New Zealand,1,108.33,32,10.275454979580067,32.177691465445214
13066,SR Watson,33,13,1,0,Pakistan,1,253.85,25,8.952516865383316,34.81899053497659
13067,SR Watson,8,8,1,0,Pakistan,1,100.0,11,9.292994795370598,34.754149454693646
13068,SR Watson,81,49,1,0,Pakistan,1,165.31,100,9.268109187097702,34.79718284382791
13069,SR Watson,16,9,2,0,Pakistan,1,177.78,15,10.573993975666983,32.96851036630277
13070,SR Watson,0,2,2,0,Pakistan,1,0.0,6,9.294157753701413,35.1254076648297
13071,SR Watson,8,11,1,0,Pakistan,1,72.73,17,9.775181338733429,30.851026651038584
13072,SR Watson,33,28,2,0,Pakistan,1,117.86,62,9.209994211886432,33.07680797527915
13073,SR Watson,47,32,1,0,Pakistan,1,146.88,64,8.743473838523661,33.00653782807324
13074,SR Watson,8,14,2,0,Pakistan,1,57.14,22,10.582690671966587,30.557107830489652
13075,SR Watson,4,4,2,1,Pakistan,3,100.0,6,9.621313226226825,32.26028845562527
13076,SR Watson,44,21,1,4,Pakistan,83,209.52,120,2.9838436763718326,35.44348882532443
13077,SR Watson,70,47,2,0,South Africa,1,148.94,83,9.819861239013706,30.877375211307385
13078,SR Watson,47,35,1,1,South Africa,26,134.29,104,7.562521854465947,33.81789499873921
13079,SR Watson,30,23,2,1,South Africa,29,130.43,65,5.49749874877275,34.53000149247455
13080,SR Watson,5,10,2,1,South Africa,29,50.0,49,8.152832521093204,32.13457768477137
13081,SR Watson,22,21,1,0,Sri Lanka,1,104.76,45,10.562786139567082,33.52001596185979
13082,SR Watson,1,4,1,0,Sri Lanka,1,25.0,5,8.961008209197246,34.96484354053149
13083,SR Watson,4,7,1,1,Sri Lanka,19,57.14,41,7.582714804238468,34.01383497317259
13084,SR Watson,0,3,1,0,West Indies,1,0.0,3,10.211708544186573,31.87669904516741
13085,SR Watson,37,19,1,0,West Indies,1,194.74,47,10.862442059619237,31.791997426047043
13086,SR Watson,62,33,2,0,West Indies,1,187.88,70,8.551053893062155,31.78192342121689
13087,SR Watson,41,23,2,0,West Indies,1,178.26,55,4.989132575673526,34.71530318606904
13088,SR Watson,7,9,2,0,West Indies,1,77.78,27,8.699650783064994,32.573871879045846
13089,SR Watson,2,8,1,1,West Indies,22,25.0,34,7.974615137953156,35.92757958141891
13090,SR Watson,10,14,1,0,England,1,71.43,31,5.346541016438791,34.84306945878131
13091,SR Watson,37,16,1,2,England,64,231.25,106,4.449333570326682,33.32844967816431
13092,SR Watson,7,6,2,1,England,9,116.67,16,9.802799851361462,32.73520778407327
13093,SR Watson,8,5,2,0,England,1,160.0,11,9.015791238878538,34.79260573906307
13094,SR Watson,6,5,1,1,India,30,120.0,44,8.79046478290544,29.79189342857948
13095,SR Watson,18,16,1,4,India,78,112.5,120,3.039576076195794,32.13845863738384
13096,SR Watson,19,12,2,0,New Zealand,1,158.33,22,9.261242540584263,32.63706448410662
13097,SR Watson,4,6,2,4,South Africa,51,66.67,65,5.708377385583666,31.28569783263193
13098,SR Watson,52,39,2,0,South Africa,1,133.33,56,10.351888733960555,33.18923230626264
13099,SR Watson,2,3,2,1,South Africa,10,66.67,21,2.09827552814707,37.89018598058371
13100,SR Watson,35,28,2,1,South Africa,30,125.0,79,5.062441913000721,34.832174478319764
13101,SR Watson,9,15,2,0,South Africa,1,60.0,34,10.109448400612978,32.616676690293666
13102,SR Watson,42,27,2,0,South Africa,1,155.56,50,9.314463414934426,33.32586711353627
13103,SR Watson,10,9,2,0,Sri Lanka,1,111.11,14,11.181646153833015,31.335895017558666
13104,SR Watson,57,24,2,0,Sri Lanka,1,237.5,35,11.393112893170636,30.23934399934854
13105,SR Watson,17,15,1,1,West Indies,37,113.33,66,1.8656924710441825,33.357834137138546
13106,SR Watson,5,7,2,0,West Indies,1,71.43,19,10.43936286110757,29.61440694352873
13107,SR Watson,69,42,2,0,West Indies,1,164.29,76,10.16145440606861,30.130766499050385
13108,SR Watson,0,2,2,0,West Indies,1,0.0,6,10.518831022788362,31.250214903905082
13109,GB Hogg,4,4,1,8,India,112,100.0,117,5.966666666666667,1.5418994413407823
13110,GB Hogg,3,3,2,8,Pakistan,117,100.0,120,0.2666666666666666,16.500000000000004
13111,GB Hogg,7,7,2,8,West Indies,82,100.0,91,8.066666666666666,6.706609090909091
13112,GB Hogg,41,25,2,5,South Africa,66,164.0,112,7.6,14.372801315789475
13113,NW Bracken,3,11,1,8,Pakistan,91,27.27,119,2.76944380336949,5.897678797499999
13114,NW Bracken,1,3,1,7,South Africa,107,33.33,119,2.76944380336949,4.333
13115,NW Bracken,4,1,1,9,Sri Lanka,120,400.0,120,0.2307869836141241,4.333000000000001
13116,NW Bracken,4,3,1,8,Zimbabwe,118,133.33,120,0.6923609508423725,4.333
13117,NW Bracken,3,3,2,7,South Africa,113,100.0,120,2.3078698361412417,4.333
13118,NW Bracken,0,1,2,7,South Africa,117,0.0,119,0.9231479344564966,4.333
13119,LE Bosman,8,14,2,0,India,1,57.14,28,44.88297682709448,6.916788545375475
13120,LE Bosman,2,4,2,0,Pakistan,1,50.0,13,16.41060606060606,20.250777379743333
13121,LE Bosman,11,16,2,0,Pakistan,1,68.75,38,18.637254901960787,18.481649889531823
13122,LE Bosman,23,18,1,0,Australia,1,127.78,34,27.264795008912653,10.66130407013805
13123,LE Bosman,28,18,1,0,Bangladesh,1,155.56,32,44.961229946524064,4.132115607623919
13124,LE Bosman,58,31,2,0,England,1,187.1,56,22.44162210338681,11.777218633412105
13125,LE Bosman,94,44,1,0,England,1,213.64,97,35.34964349376114,8.793481044720052
13126,LE Bosman,1,7,1,0,India,1,14.29,18,23.207575757575757,13.389655311092252
13127,LE Bosman,33,15,2,0,Zimbabwe,1,220.0,42,21.566934046345814,13.789785296366242
13128,LE Bosman,5,3,1,0,Zimbabwe,1,166.67,4,47.629144385026734,6.364794789286656
13129,LE Bosman,7,11,1,0,West Indies,1,63.64,19,58.27584670231729,5.118944243295533
13130,LE Bosman,0,3,1,0,West Indies,1,0.0,9,28.311408199643495,10.44587884553634
13131,JJ van der Wath,14,7,1,3,Australia,104,200.0,117,0.8571428571428571,47.916656666666675
13132,JJ van der Wath,9,5,1,7,England,110,180.0,120,0.0,0.0
13133,JJ van der Wath,21,20,1,5,India,72,105.0,114,5.714285714285714,17.647493499999996
13134,JJ van der Wath,2,6,2,7,India,107,33.33,118,2.087912087912088,16.392098210526314
13135,CL White,8,11,1,4,Bangladesh,59,72.73,77,3.9930111839599274,38.18203179906998
13136,CL White,40,20,1,5,England,87,200.0,120,2.191139153457346,40.31761280912171
13137,CL White,30,19,1,4,England,57,157.89,94,4.652273472729036,34.45530468912229
13138,CL White,6,9,1,2,England,66,66.67,90,3.9475311796836667,37.05114750017516
13139,CL White,0,2,1,3,England,57,0.0,62,4.562257639931427,35.67116389385806
13140,CL White,75,42,1,0,England,1,178.57,77,8.43941550775725,39.238935409165926
13141,CL White,58,45,2,0,England,1,128.89,89,7.662634109090014,36.94972328955737
13142,CL White,41,37,1,0,England,1,110.81,85,8.16968324838113,37.6380687783619
13143,CL White,5,6,1,3,India,100,83.33,120,1.73784466211589,28.195569528257646
13144,CL White,0,2,2,1,India,21,0.0,26,7.323311893363545,33.43639647819713
13145,CL White,22,19,2,2,Ireland,62,115.79,91,2.9841492639502207,35.620084854365764
13146,CL White,16,11,1,4,New Zealand,90,145.45,112,2.5866314622350854,34.424571609848954
13147,CL White,4,8,1,3,Pakistan,53,50.0,65,4.896074918368523,35.04614468954592
13148,CL White,9,6,1,4,Pakistan,101,150.0,110,1.8263109488279237,31.719264475295077
13149,CL White,43,30,2,4,Pakistan,51,143.33,99,6.047134204173972,32.91296228594071
13150,CL White,17,13,2,3,Pakistan,65,130.77,86,4.601119346255585,32.16775503127286
13151,CL White,7,8,2,4,Pakistan,69,87.5,81,4.629540128168681,32.52257153661593
13152,CL White,15,22,1,4,Pakistan,58,68.18,104,3.0154058749141845,36.94694333749371
13153,CL White,5,5,2,2,Pakistan,63,100.0,68,3.8051819592527143,35.54393494143483
13154,CL White,0,4,1,4,Pakistan,98,0.0,105,1.3622735314798797,37.5509975184125
13155,CL White,12,11,2,3,Pakistan,58,109.09,72,4.414099698816067,35.971579899427276
13156,CL White,7,5,1,4,South Africa,83,140.0,94,2.2813877235865405,36.52289312270391
13157,CL White,40,18,2,4,South Africa,79,222.22,113,3.280895671706487,34.08321116832022
13158,CL White,21,13,2,2,South Africa,84,161.54,106,2.1233871519510727,35.85640043552188
13159,CL White,24,21,1,0,South Africa,1,114.29,35,9.89848988341635,34.52574625272516
13160,CL White,1,2,2,3,South Africa,72,50.0,76,2.0117771584697266,33.62896318569474
13161,CL White,41,31,2,4,South Africa,50,132.26,119,6.168343682816049,32.87004914541927
13162,CL White,85,48,1,4,Sri Lanka,29,177.08,120,6.460904391454456,34.33165027072411
13163,CL White,8,10,1,3,Sri Lanka,42,80.0,61,4.642999430933442,37.854910950239905
13164,CL White,15,20,1,3,West Indies,59,75.0,94,4.809483630948455,36.45572029224754
13165,CL White,5,6,2,2,West Indies,20,83.33,37,5.904228291050748,36.662386569316936
13166,CL White,18,15,2,1,Bangladesh,69,120.0,105,4.154832875437081,33.81258265056477
13167,CL White,55,36,1,3,England,52,152.78,109,2.769369430986974,34.857335724109845
13168,CL White,11,9,2,4,New Zealand,86,122.22,96,2.0125180896902375,33.025785129827156
13169,CL White,64,26,2,3,New Zealand,82,246.15,120,3.372642026655967,34.951079618988665
13170,CL White,16,20,1,5,South Africa,61,80.0,96,5.174247028230278,33.548081305923034
13171,CL White,23,22,2,4,South Africa,63,104.55,96,4.492717239778727,35.24138768363663
13172,CL White,28,22,2,3,South Africa,64,127.27,98,4.513371269544896,34.87014043404179
13173,CL White,39,26,1,3,South Africa,56,150.0,100,5.2806666002667715,34.48994867254053
13174,CL White,14,11,2,0,South Africa,1,127.27,29,8.3180466797706,32.28221724855787
13175,CL White,7,7,2,3,Sri Lanka,38,100.0,49,6.261416167351049,36.62064042246952
13176,CL White,39,31,2,3,Sri Lanka,47,125.81,116,5.315037450788599,37.270271721342006
13177,CL White,10,6,1,3,West Indies,51,166.67,66,0.5845339201595434,39.41618989999999
13178,CL White,0,0,2,4,West Indies,98,0.0,98,0.8509379962831217,33.855040115537285
13179,EC Joyce,1,3,2,0,Australia,1,33.33,4,6.2403384121470475,28.840596152553506
13180,EC Joyce,16,18,1,1,Australia,2,88.89,35,6.701015236441147,20.90286547003738
13181,EC Joyce,11,18,2,1,Bangladesh,23,61.11,50,8.11291597589537,18.2981545033956
13182,EC Joyce,17,19,1,1,West Indies,2,89.47,33,4.433592800189469,21.953870007150954
13183,EC Joyce,22,28,2,1,Zimbabwe,51,78.57,117,5.916756927449278,18.25733950618272
13184,EC Joyce,40,49,2,1,West Indies,5,81.63,115,6.639921054709086,28.19561082992462
13185,EC Joyce,10,14,2,1,West Indies,15,71.43,44,6.9283587274019105,24.00058751899466
13186,PA Nixon,31,22,2,5,Australia,58,140.91,120,0.0,0.0
13187,J Lewis,1,4,2,7,Australia,107,25.0,111,2.0,5.75
13188,J Lewis,0,0,1,7,Australia,119,0.0,120,0.0,0.0
13189,MS Panesar,1,2,2,8,Australia,112,50.0,117,0.0,0.0
13190,JM Anderson,1,1,2,9,Australia,118,100.0,120,0.0,0.0
13191,JM Anderson,0,1,1,10,South Africa,119,0.0,119,1.0,0.0
13192,JM Anderson,0,0,1,9,Zimbabwe,119,0.0,120,0.0,0.0
13193,JM Anderson,0,0,1,10,West Indies,115,0.0,115,0.0,0.0
13194,JAH Marshall,13,11,1,1,England,8,118.18,18,29.454545454545457,6.888898703703704
13195,JAH Marshall,1,4,1,4,Sri Lanka,89,25.0,94,7.045454545454545,1.929033806451613
13196,PD McGlashan,5,5,1,4,Ireland,103,100.0,108,1.9286403085824493,12.66618762
13197,PD McGlashan,8,8,1,4,Pakistan,58,100.0,76,7.373119193032404,8.792655903523665
13198,PD McGlashan,5,8,2,5,Pakistan,89,62.5,103,4.9286632685861225,10.593982009847995
13199,PD McGlashan,26,10,1,4,Pakistan,95,260.0,111,4.464389034302245,10.319736843274601
13200,PD McGlashan,7,13,2,5,Pakistan,29,53.85,52,18.94866908512039,7.493497794602383
13201,PD McGlashan,5,12,1,5,Sri Lanka,95,41.67,114,3.309546769527483,4.978379562937063
13202,PD McGlashan,2,4,2,4,Sri Lanka,79,50.0,88,6.9802926635134925,9.159554345650884
13203,PD McGlashan,2,3,2,5,Sri Lanka,79,66.67,87,6.071570158117892,10.723259108346092
13204,PD McGlashan,1,1,1,6,Sri Lanka,109,100.0,109,2.5715204114432657,12.66618762
13205,MR Gillespie,4,6,2,8,Australia,81,66.67,97,0.0,0.0
13206,MR Gillespie,7,8,1,8,England,107,87.5,120,0.0,0.0
13207,MR Gillespie,0,1,1,8,India,118,0.0,120,0.0,0.0
13208,MR Gillespie,3,2,1,8,Sri Lanka,119,150.0,120,0.0,0.0
13209,MR Gillespie,3,6,1,8,South Africa,111,50.0,120,0.0,0.0
13210,MR Gillespie,4,5,1,7,South Africa,99,80.0,120,0.0,0.0
13211,MS Atapattu,5,8,1,3,New Zealand,23,62.5,42,3.4285714285714284,32.87501
13212,LPC Silva,6,11,1,3,Australia,17,54.55,33,8.484953901314666,17.056408518327547
13213,LPC Silva,11,11,2,3,Australia,78,100.0,97,3.6362329975527854,22.306579378876158
13214,LPC Silva,12,12,1,3,Bangladesh,58,100.0,78,8.35974664693719,12.332902461556458
13215,LPC Silva,4,6,1,3,Ireland,71,66.67,83,5.715972340788799,16.96567516745847
13216,LPC Silva,12,19,1,5,New Zealand,51,63.16,85,7.711123442035172,14.373379032659827
13217,LPC Silva,9,7,2,3,New Zealand,106,128.57,113,1.3320053876652818,15.17165034551514
13218,LPC Silva,13,10,1,1,New Zealand,4,130.0,23,14.68921802970804,14.475966628716884
13219,LPC Silva,38,25,2,3,Pakistan,30,152.0,77,11.111025980308463,16.968949612227053
13220,LPC Silva,8,6,1,3,Pakistan,85,133.33,97,3.939717432132491,15.641076057235288
13221,LPC Silva,14,19,1,4,Pakistan,34,73.68,69,8.847465995105571,18.40249401241776
13222,LPC Silva,4,8,1,4,Pakistan,93,50.0,106,3.920821239542428,11.848890107885083
13223,LPC Silva,21,18,1,3,India,82,116.67,120,4.896954261757061,15.32179309615987
13224,LPC Silva,7,7,1,4,West Indies,107,100.0,118,2.0488304592794946,13.985798517500001
13225,LPC Silva,11,12,1,3,West Indies,70,91.67,104,5.3478558420124065,16.26248398783937
13226,HMCM Bandara,1,2,1,6,New Zealand,64,50.0,70,7.733333333333333,6.000000000000001
13227,HMCM Bandara,7,9,2,7,New Zealand,103,77.78,115,4.533333333333333,6.000000000000001
13228,HMCM Bandara,4,4,2,7,New Zealand,115,100.0,120,1.6,5.999999999999999
13229,V Sehwag,9,13,1,0,Australia,1,69.23,32,23.659878710501115,14.629242365742844
13230,V Sehwag,0,3,1,0,Australia,0,0.0,5,11.147973188637089,24.247856128280453
13231,V Sehwag,4,3,2,0,Australia,0,133.33,3,25.788062559846793,15.103916748149617
13232,V Sehwag,23,16,2,0,Australia,1,143.75,39,20.97037982764124,17.465930660789464
13233,V Sehwag,68,52,1,0,England,0,130.77,88,17.219917012448132,20.969433228915666
13234,V Sehwag,5,4,2,0,Australia,1,125.0,14,19.334950526651774,18.522108422587014
13235,V Sehwag,40,17,2,0,New Zealand,1,235.29,35,15.761059687200767,24.933659779179173
13236,V Sehwag,5,3,1,0,Pakistan,1,166.67,13,23.413278008298757,14.256636763194273
13237,V Sehwag,29,24,2,0,Pakistan,0,120.83,63,16.066326204915416,22.78649426948613
13238,V Sehwag,17,14,1,0,South Africa,1,121.43,33,15.81927864666454,25.388784088753837
13239,V Sehwag,26,14,2,0,Sri Lanka,1,185.71,17,12.700925630386212,33.678761883041815
13240,V Sehwag,64,36,2,0,Sri Lanka,1,177.78,66,13.014746249601021,30.74521718103161
13241,V Sehwag,26,10,1,0,New Zealand,1,260.0,19,15.061283115225024,26.35211402398966
13242,V Sehwag,24,11,1,0,New Zealand,0,218.18,21,17.6831790616023,21.027997777131986
13243,V Sehwag,34,29,2,0,South Africa,1,117.24,57,17.19470156399617,21.78566743980992
13244,V Sehwag,11,11,1,0,South Africa,1,100.0,31,17.37095435684647,20.16877097267342
13245,V Sehwag,1,1,2,0,Sri Lanka,1,100.0,6,25.185700606447494,15.278159460908313
