File,City,Date,Temperature,Humidity,Wind_Speed
1412542.json,Colombo,2024-01-14,28.910000000000025,83,3.57
1412543.json,Colombo,2024-01-16,28.910000000000025,83,3.57
1412544.json,Colombo,2024-01-18,28.910000000000025,83,3.57
1412549.json,Sharjah,2023-12-29,31.160000000000025,48,4.12
1412550.json,Sharjah,2023-12-31,31.160000000000025,48,4.12
1412551.json,Sharjah,2024-01-02,31.160000000000025,48,4.12
1416077.json,Dambulla,2024-02-17,25.120000000000005,89,2.43
1416078.json,Dambulla,2024-02-19,25.120000000000005,89,2.43
1416079.json,Dambulla,2024-02-21,25.120000000000005,89,2.43
1416084.json,Sharjah,2024-03-15,31.160000000000025,48,4.12
1416085.json,Sharjah,2024-03-17,31.160000000000025,48,4.12
1416086.json,Sharjah,2024-03-18,31.160000000000025,48,4.12
1418176.json,Bangkok,2024-01-27,32.09000000000003,51,4.94
1418177.json,Bangkok,2024-01-28,32.09000000000003,51,4.94
1418181.json,Bangkok,2024-02-01,32.09000000000003,51,4.94
1418182.json,Bangkok,2024-02-02,32.09000000000003,51,4.94
1418183.json,Bangkok,2024-02-02,32.09000000000003,51,4.94
1418184.json,Bangkok,2024-02-03,32.09000000000003,51,4.94
1418185.json,Bangkok,2024-02-03,32.09000000000003,51,4.94
1418186.json,Bangkok,2024-02-04,32.09000000000003,51,4.94
1418187.json,Bangkok,2024-02-04,32.09000000000003,51,4.94
1418188.json,Bangkok,2024-02-05,32.09000000000003,51,4.94
1418190.json,Bangkok,2024-02-06,32.09000000000003,51,4.94
1418191.json,Bangkok,2024-02-06,32.09000000000003,51,4.94
1418192.json,Bangkok,2024-02-07,32.09000000000003,51,4.94
1418193.json,Bangkok,2024-02-07,32.09000000000003,51,4.94
1418194.json,Bangkok,2024-02-09,32.09000000000003,51,4.94
1418195.json,Bangkok,2024-02-09,32.09000000000003,51,4.94
1418196.json,Bangkok,2024-02-11,32.09000000000003,51,4.94
1418197.json,Bangkok,2024-02-11,32.09000000000003,51,4.94
1418539.json,Mong Kok,2024-02-14,26.57000000000005,85,4.92
1418540.json,Mong Kok,2024-02-14,26.57000000000005,85,4.92
1418541.json,Mong Kok,2024-02-15,26.610000000000014,85,4.92
1418542.json,Mong Kok,2024-02-15,26.610000000000014,85,4.92
1418543.json,Mong Kok,2024-02-16,26.57000000000005,85,4.92
1418544.json,Mong Kok,2024-02-16,26.57000000000005,85,4.92
1418545.json,Mong Kok,2024-02-17,26.57000000000005,85,4.92
1419824.json,Sylhet,2024-03-04,22.200000000000045,83,2.18
1419825.json,Sylhet,2024-03-06,22.200000000000045,83,2.18
1419826.json,Sylhet,2024-03-09,22.200000000000045,83,2.18
1420801.json,Bangkok,2024-02-12,32.09000000000003,51,4.94
1420802.json,Bangkok,2024-02-12,32.09000000000003,51,4.94
1420803.json,Bangkok,2024-02-13,32.09000000000003,51,4.94
1420804.json,Bangkok,2024-02-13,32.09000000000003,51,4.94
1420805.json,Bangkok,2024-02-15,32.09000000000003,51,4.94
1420806.json,Bangkok,2024-02-15,32.09000000000003,51,4.94
1420807.json,Bangkok,2024-02-16,32.09000000000003,51,4.94
1420808.json,Bangkok,2024-02-16,32.09000000000003,51,4.94
1421078.json,Dubai,2024-03-11,31.77000000000004,31,4.12
1421079.json,Dubai,2024-03-13,31.77000000000004,31,4.12
1421080.json,Dubai,2024-03-14,31.77000000000004,31,4.12
1422037.json,Kirtipur,2024-02-27,17.960000000000036,68,2.06
1422038.json,Kirtipur,2024-02-28,17.960000000000036,68,2.06
1422039.json,Kirtipur,2024-02-29,17.960000000000036,68,2.06
1422040.json,Kirtipur,2024-03-01,17.960000000000036,68,2.06
1422041.json,Kirtipur,2024-03-02,17.960000000000036,68,2.06
1422042.json,Kirtipur,2024-03-03,17.960000000000036,68,2.06
1422043.json,Kirtipur,2024-03-05,17.960000000000036,68,2.06
1422802.json,Doha,2024-02-27,29.970000000000027,64,5.66
1422803.json,Doha,2024-02-29,29.970000000000027,64,5.66
1422804.json,Doha,2024-03-01,29.970000000000027,64,5.66
1422807.json,Kuala Lumpur,2024-03-05,27.430000000000007,85,0.51
1422808.json,Kuala Lumpur,2024-03-05,27.430000000000007,85,0.51
1422809.json,Kuala Lumpur,2024-03-06,27.430000000000007,85,0.51
1422810.json,Kuala Lumpur,2024-03-06,27.430000000000007,85,0.51
1422811.json,Kuala Lumpur,2024-03-07,27.430000000000007,85,0.51
1422812.json,Kuala Lumpur,2024-03-07,27.430000000000007,85,0.51
1422813.json,Kuala Lumpur,2024-03-09,27.430000000000007,85,0.51
1422814.json,Kuala Lumpur,2024-03-09,27.430000000000007,85,0.51
1422815.json,Kuala Lumpur,2024-03-10,27.430000000000007,85,0.51
1422816.json,Kuala Lumpur,2024-03-10,27.430000000000007,85,0.51
1422817.json,Kuala Lumpur,2024-03-11,27.430000000000007,85,0.51
1422818.json,Kuala Lumpur,2024-03-11,27.430000000000007,85,0.51
1423439.json,Mong Kok,2024-03-09,26.57000000000005,85,4.92
1423440.json,Mong Kok,2024-03-10,26.57000000000005,85,4.92
1423441.json,Mong Kok,2024-03-12,26.57000000000005,85,4.92
1423442.json,Mong Kok,2024-03-12,26.57000000000005,85,4.92
1423444.json,Mong Kok,2024-03-13,26.57000000000005,85,4.92
1424752.json,Accra,2024-03-17,30.370000000000005,68,6.54
1424753.json,Accra,2024-03-17,30.370000000000005,68,6.54
1424754.json,Accra,2024-03-17,30.370000000000005,68,6.54
1424755.json,Accra,2024-03-17,30.370000000000005,68,6.54
1424756.json,Accra,2024-03-18,30.370000000000005,68,6.54
1424757.json,Accra,2024-03-18,30.370000000000005,68,6.54
1424759.json,Accra,2024-03-18,30.370000000000005,68,6.54
1424761.json,Accra,2024-03-20,30.370000000000005,68,6.54
1424762.json,Accra,2024-03-20,30.370000000000005,68,6.54
1424763.json,Accra,2024-03-20,30.370000000000005,68,6.54
1424764.json,Accra,2024-03-21,30.370000000000005,68,6.54
1424765.json,Accra,2024-03-21,30.370000000000005,68,6.54
1424766.json,Accra,2024-03-23,30.370000000000005,68,6.54
1424767.json,Accra,2024-03-23,30.370000000000005,68,6.54
1425110.json,Kuala Lumpur,2024-03-16,27.430000000000007,85,0.51
1425111.json,Kuala Lumpur,2024-03-17,27.430000000000007,85,0.51
1425121.json,Houston,2024-04-07,26.890000000000043,82,6.69
1425122.json,Houston,2024-04-09,26.890000000000043,82,6.69
1425124.json,Houston,2024-04-12,26.890000000000043,82,6.69
1425125.json,Houston,2024-04-13,26.890000000000043,82,6.69
1426479.json,Murcia,2024-04-14,25.629999999999995,40,4.7
1426480.json,Murcia,2024-04-14,25.629999999999995,40,4.7
211028.json,Southampton,2005-06-13,13.310000000000002,92,0.89
211048.json,Auckland,2005-02-17,11.310000000000002,75,1.03
222678.json,Johannesburg,2005-10-21,22.55000000000001,29,0.51
225263.json,Bristol,2006-08-28,16.390000000000043,76,0.89
225271.json,Southampton,2006-06-15,13.310000000000002,92,0.89
226374.json,Brisbane,2006-01-09,15.910000000000025,86,3.6
237242.json,Auckland,2006-02-16,11.310000000000002,75,1.03
238195.json,Johannesburg,2006-02-24,22.55000000000001,29,0.51
251487.json,Wellington,2006-12-22,9.600000000000023,63,10.8
251488.json,Auckland,2006-12-26,11.310000000000002,75,1.03
255954.json,Johannesburg,2006-12-01,22.55000000000001,29,0.51
258463.json,London,2007-06-28,13.800000000000011,91,2.24
258464.json,London,2007-06-29,13.79000000000002,92,2.06
287853.json,Johannesburg,2007-09-11,22.55000000000001,29,0.51
287854.json,Durban,2007-09-12,23.510000000000048,67,3.4
287855.json,Durban,2007-09-12,23.510000000000048,67,3.4
287856.json,Cape Town,2007-09-12,17.29000000000002,78,5.66
287857.json,Johannesburg,2007-09-13,22.55000000000001,29,0.51
287858.json,Cape Town,2007-09-13,17.29000000000002,78,5.66
287860.json,Johannesburg,2007-09-14,22.55000000000001,29,0.51
287861.json,Cape Town,2007-09-14,17.29000000000002,78,5.66
287862.json,Durban,2007-09-14,23.510000000000048,67,3.4
287863.json,Johannesburg,2007-09-15,22.55000000000001,29,0.51
287864.json,Cape Town,2007-09-15,17.29000000000002,78,5.66
287865.json,Johannesburg,2007-09-16,22.55000000000001,29,0.51
287866.json,Cape Town,2007-09-16,17.29000000000002,78,5.66
287867.json,Cape Town,2007-09-16,17.29000000000002,78,5.66
287868.json,Johannesburg,2007-09-17,22.55000000000001,29,0.51
287869.json,Durban,2007-09-18,23.510000000000048,67,3.4
287870.json,Johannesburg,2007-09-18,22.55000000000001,29,0.51
287871.json,Johannesburg,2007-09-18,22.55000000000001,29,0.51
287872.json,Durban,2007-09-19,23.510000000000048,67,3.4
287873.json,Durban,2007-09-19,23.510000000000048,67,3.4
287874.json,Cape Town,2007-09-20,17.29000000000002,78,5.66
287875.json,Cape Town,2007-09-20,17.29000000000002,78,5.66
287876.json,Durban,2007-09-20,23.510000000000048,67,3.4
287877.json,Cape Town,2007-09-22,17.29000000000002,78,5.66
287878.json,Durban,2007-09-22,23.510000000000048,67,3.4
287879.json,Johannesburg,2007-09-24,22.55000000000001,29,0.51
291343.json,Perth,2007-12-11,13.730000000000018,90,3.09
296903.json,Manchester,2008-06-13,16.930000000000007,71,4.63
297800.json,Mumbai,2007-10-20,29.99000000000001,74,4.12
298795.json,Johannesburg,2007-11-23,22.55000000000001,29,0.51
298804.json,Johannesburg,2008-01-18,22.55000000000001,29,0.51
300435.json,Auckland,2008-02-05,11.310000000000002,75,1.03
300436.json,Christchurch,2008-02-07,5.260000000000048,88,2.06
306987.json,Nairobi,2007-09-01,21.189999999999998,71,2.57
306989.json,Nairobi,2007-09-02,21.189999999999998,71,2.57
306991.json,Nairobi,2007-09-04,21.189999999999998,71,2.57
319112.json,Port Elizabeth,2007-12-16,20.730000000000018,84,2.06
319142.json,Barbados,2008-06-20,29.730000000000018,70,8.23
343764.json,Karachi,2008-04-20,28.900000000000034,70,3.6
350050.json,Manchester,2009-08-30,16.99000000000001,71,4.63
350347.json,Johannesburg,2008-11-05,22.55000000000001,29,0.51
350475.json,Johannesburg,2009-03-27,22.55000000000001,29,0.51
350476.json,Centurion,2009-03-29,23.720000000000027,35,0.89
351695.json,Brisbane,2009-01-13,15.910000000000025,86,3.6
352674.json,Trinidad,2009-03-15,30.99000000000001,70,4.63
354456.json,Belfast,2008-08-03,14.920000000000016,73,6.17
355991.json,London,2009-06-05,13.79000000000002,92,2.06
355992.json,London,2009-06-06,13.79000000000002,92,2.06
355993.json,London,2009-06-06,13.79000000000002,92,2.06
355994.json,Nottingham,2009-06-06,19.110000000000014,54,3.6
355995.json,London,2009-06-07,13.79000000000002,92,2.06
355996.json,London,2009-06-07,13.79000000000002,92,2.06
355997.json,Nottingham,2009-06-08,19.110000000000014,54,3.6
355998.json,Nottingham,2009-06-08,19.110000000000014,54,3.6
355999.json,London,2009-06-09,13.800000000000011,91,2.24
356000.json,London,2009-06-09,13.800000000000011,91,2.24
356001.json,Nottingham,2009-06-10,19.110000000000014,54,3.6
356002.json,Nottingham,2009-06-10,19.110000000000014,54,3.6
356003.json,Nottingham,2009-06-11,19.110000000000014,54,3.6
356004.json,Nottingham,2009-06-11,19.110000000000014,54,3.6
356005.json,London,2009-06-12,13.79000000000002,92,2.06
356006.json,London,2009-06-12,13.79000000000002,92,2.06
356007.json,London,2009-06-13,13.800000000000011,91,2.24
356008.json,London,2009-06-13,13.800000000000011,91,2.24
356009.json,London,2009-06-14,13.79000000000002,92,2.06
356010.json,London,2009-06-14,13.79000000000002,92,2.06
356011.json,London,2009-06-15,13.800000000000011,92,2.06
356012.json,London,2009-06-15,13.800000000000011,92,2.06
356013.json,Nottingham,2009-06-16,19.110000000000014,54,3.6
356014.json,Nottingham,2009-06-16,19.110000000000014,54,3.6
356015.json,Nottingham,2009-06-18,19.110000000000014,54,3.6
356016.json,London,2009-06-19,13.800000000000011,92,2.06
356017.json,London,2009-06-21,13.800000000000011,92,2.06
361530.json,Belfast,2008-08-04,14.900000000000034,72,6.17
361531.json,Belfast,2008-08-04,14.900000000000034,72,6.17
361656.json,King City,2008-10-11,8.680000000000007,61,2.55
361660.json,King City,2008-10-13,8.680000000000007,61,2.55
366622.json,Wellington,2009-02-27,9.600000000000023,63,10.8
366707.json,Auckland,2008-12-26,11.310000000000002,75,1.03
366708.json,Hamilton,2008-12-28,19.5,91,3.6
386494.json,Christchurch,2009-02-25,5.260000000000048,88,2.06
386535.json,Colombo,2009-02-10,28.910000000000025,83,3.57
387563.json,Johannesburg,2009-11-13,22.55000000000001,29,0.51
387564.json,Centurion,2009-11-15,23.720000000000027,35,0.89
403375.json,Colombo,2009-08-12,28.910000000000025,83,3.57
403385.json,Colombo,2009-09-02,28.910000000000025,83,3.57
403386.json,Colombo,2009-09-04,28.910000000000025,83,3.57
406197.json,Hobart,2010-02-21,10.950000000000045,81,4.63
412677.json,Guyana,2010-04-30,26.160000000000025,92,1.29
412678.json,Guyana,2010-04-30,26.160000000000025,92,1.29
412679.json,St Lucia,2010-05-01,15.970000000000027,86,3.6
412680.json,St Lucia,2010-05-01,15.970000000000027,86,3.6
412681.json,Guyana,2010-05-04,26.160000000000025,92,1.29
412682.json,St Lucia,2010-05-02,15.970000000000027,86,3.6
412683.json,St Lucia,2010-05-02,15.970000000000027,86,3.6
412684.json,Guyana,2010-05-04,26.160000000000025,92,1.29
412685.json,Guyana,2010-05-03,26.160000000000025,92,1.29
412686.json,Guyana,2010-05-03,26.160000000000025,92,1.29
412687.json,Barbados,2010-05-05,29.730000000000018,70,8.23
412688.json,Barbados,2010-05-05,29.730000000000018,70,8.23
412689.json,Barbados,2010-05-06,29.730000000000018,70,8.23
412690.json,Barbados,2010-05-06,29.730000000000018,70,8.23
412691.json,Barbados,2010-05-07,29.730000000000018,70,8.23
412692.json,Barbados,2010-05-07,29.730000000000018,70,8.23
412693.json,Barbados,2010-05-08,29.730000000000018,70,8.23
412694.json,Barbados,2010-05-08,29.730000000000018,70,8.23
412695.json,Barbados,2010-05-09,29.730000000000018,70,8.23
412696.json,Barbados,2010-05-09,29.730000000000018,70,8.23
412697.json,St Lucia,2010-05-10,15.970000000000027,86,3.6
412698.json,St Lucia,2010-05-10,15.970000000000027,86,3.6
412699.json,St Lucia,2010-05-11,15.970000000000027,86,3.6
412700.json,St Lucia,2010-05-11,15.970000000000027,86,3.6
412701.json,St Lucia,2010-05-13,15.970000000000027,86,3.6
412702.json,St Lucia,2010-05-14,15.970000000000027,86,3.6
412703.json,Barbados,2010-05-16,29.730000000000018,70,8.23
423782.json,Hamilton,2010-02-03,19.5,91,3.6
423787.json,Wellington,2010-02-26,9.600000000000023,61,10.8
423788.json,Christchurch,2010-02-28,5.260000000000048,88,2.06
426392.json,Birmingham,2010-07-05,25.0,78,3.6
426393.json,Birmingham,2010-07-06,25.0,78,3.6
426417.json,Cardiff,2010-09-05,15.939999999999998,80,5.14
426418.json,Cardiff,2010-09-07,15.939999999999998,80,5.14
430884.json,Nagpur,2009-12-09,38.01000000000005,32,1.03
430885.json,Chandigarh,2009-12-12,32.01000000000005,17,2.53
439139.json,Trinidad,2010-02-28,30.99000000000001,70,4.63
439146.json,Antigua,2010-05-19,24.5,73,1.23
446956.json,Perth,2010-10-31,13.730000000000018,90,3.09
447539.json,Antigua,2010-05-20,24.5,73,1.23
456991.json,Lauderhill,2010-05-22,28.939999999999998,62,6.69
456992.json,Lauderhill,2010-05-23,28.939999999999998,62,6.69
461565.json,Abu Dhabi,2010-10-27,31.610000000000014,47,4.63
463141.json,Bloemfontein,2010-10-08,24.710000000000036,23,2.06
463142.json,Kimberley,2010-10-10,25.83000000000004,25,3.6
463149.json,Durban,2011-01-09,23.510000000000048,67,3.4
473918.json,Auckland,2010-12-26,11.310000000000002,75,1.03
473919.json,Hamilton,2010-12-28,19.5,91,3.6
473920.json,Christchurch,2010-12-30,5.260000000000048,88,2.06
474466.json,Bristol,2011-06-25,16.29000000000002,76,1.79
474476.json,Manchester,2011-08-31,16.99000000000001,71,4.63
478279.json,Abu Dhabi,2010-10-26,31.610000000000014,47,4.63
489212.json,St Lucia,2011-04-21,15.970000000000027,86,3.6
489220.json,Trinidad,2011-06-04,30.99000000000001,70,4.63
514023.json,Cape Town,2011-10-13,17.29000000000002,78,5.66
514024.json,Johannesburg,2011-10-16,22.55000000000001,29,0.51
518954.json,Sydney,2012-02-01,14.939999999999998,81,9.26
520595.json,Auckland,2012-02-11,11.310000000000002,75,1.03
520596.json,Hamilton,2012-02-14,19.5,91,3.6
520597.json,Wellington,2012-02-17,9.600000000000023,63,10.8
520598.json,Hamilton,2012-02-19,19.5,91,3.6
520599.json,Auckland,2012-02-22,11.310000000000002,75,1.03
521217.json,Kolkata,2011-10-29,20.970000000000027,100,15.43
525816.json,London,2011-09-23,13.79000000000002,92,2.06
525817.json,London,2011-09-25,13.800000000000011,92,2.06
530432.json,Abu Dhabi,2011-11-25,31.610000000000014,47,4.63
531637.json,Abu Dhabi,2012-02-27,31.610000000000014,47,4.63
531982.json,Mirpur,2011-10-11,31.04000000000002,27,3.62
533272.json,Hambantota,2012-09-18,28.200000000000045,85,5.11
533273.json,Colombo,2012-09-19,28.910000000000025,83,3.57
533274.json,Colombo,2012-09-19,28.910000000000025,83,3.57
533275.json,Hambantota,2012-09-20,28.200000000000045,85,5.11
533277.json,Colombo,2012-09-21,28.910000000000025,83,3.57
533278.json,Hambantota,2012-09-22,28.200000000000045,85,5.11
533279.json,Colombo,2012-09-22,28.910000000000025,83,3.57
533281.json,Colombo,2012-09-23,28.910000000000025,83,3.57
533282.json,Colombo,2012-09-24,28.910000000000025,83,3.57
533286.json,Colombo,2012-09-28,28.910000000000025,83,3.57
533287.json,Colombo,2012-09-28,28.910000000000025,83,3.57
533290.json,Colombo,2012-09-30,28.910000000000025,83,3.57
533291.json,Colombo,2012-09-30,28.910000000000025,83,3.57
533294.json,Colombo,2012-10-02,28.910000000000025,83,3.57
533295.json,Colombo,2012-10-02,28.910000000000025,83,3.57
533296.json,Colombo,2012-10-04,28.910000000000025,83,3.57
533297.json,Colombo,2012-10-05,28.910000000000025,83,3.57
533298.json,Colombo,2012-10-07,28.910000000000025,83,3.57
534208.json,Nottingham,2012-06-24,19.110000000000014,54,3.6
534233.json,Chester-le-Street,2012-09-08,14.200000000000045,84,3.57
534234.json,Manchester,2012-09-10,16.930000000000007,71,4.63
534235.json,Birmingham,2012-09-12,25.0,78,3.6
538068.json,Mirpur,2011-11-29,31.04000000000002,27,3.62
540173.json,St Lucia,2012-03-27,15.970000000000027,86,3.6
540174.json,Barbados,2012-03-30,29.730000000000018,70,8.23
546443.json,Dubai,2012-03-18,31.77000000000004,31,4.12
556252.json,Johannesburg,2012-03-30,22.55000000000001,29,0.51
560921.json,Lauderhill,2012-06-30,28.939999999999998,62,6.69
560922.json,Lauderhill,2012-07-01,28.950000000000045,62,6.69
562437.json,Hambantota,2012-06-01,28.200000000000045,85,5.11
562438.json,Hambantota,2012-06-03,28.200000000000045,85,5.11
565810.json,Pune,2012-12-20,29.850000000000023,38,4.02
565811.json,Mumbai,2012-12-22,29.99000000000001,74,4.12
565820.json,Chennai,2012-09-11,31.430000000000007,84,5.66
566926.json,London,2013-06-25,13.800000000000011,92,2.06
566927.json,London,2013-06-27,13.800000000000011,92,2.06
566937.json,Southampton,2013-08-29,13.310000000000002,92,0.89
566938.json,Chester-le-Street,2013-08-31,14.200000000000045,84,3.57
567071.json,Belfast,2012-07-18,14.900000000000034,72,6.17
567205.json,The Hague,2012-07-25,18.760000000000048,59,3.6
567353.json,Durban,2012-12-21,23.510000000000048,67,3.4
567354.json,East London,2012-12-23,21.52000000000004,60,1.54
567355.json,Port Elizabeth,2012-12-26,20.450000000000045,85,2.06
567367.json,Centurion,2013-03-03,23.720000000000027,35,0.89
569237.json,Auckland,2013-02-09,11.310000000000002,75,1.03
569238.json,Hamilton,2013-02-12,19.5,91,3.6
569239.json,Wellington,2013-02-15,9.600000000000023,63,10.8
573019.json,Sydney,2013-01-26,14.939999999999998,81,9.26
573027.json,Brisbane,2013-02-13,15.910000000000025,86,3.6
573672.json,The Hague,2012-07-26,18.760000000000048,59,3.6
587476.json,Mirpur,2012-12-10,31.04000000000002,27,3.62
589306.json,Bangalore,2012-12-25,31.78000000000003,49,2.06
589307.json,Ahmedabad,2012-12-28,36.02000000000004,19,3.09
592268.json,Dubai,2013-03-15,31.77000000000004,31,4.12
592269.json,Dubai,2013-03-16,31.77000000000004,31,4.12
592276.json,Windhoek,2013-04-20,27.010000000000048,18,4.12
593986.json,Antigua,2013-03-02,24.5,73,1.23
593987.json,Antigua,2013-03-03,24.5,73,1.23
623571.json,Bulawayo,2013-05-11,26.590000000000032,21,2.97
623572.json,Bulawayo,2013-05-12,26.590000000000032,21,2.97
630951.json,Windhoek,2013-04-19,27.010000000000048,18,4.12
635658.json,Colombo,2013-08-02,28.910000000000025,83,3.57
635659.json,Hambantota,2013-08-04,28.200000000000045,85,5.11
635660.json,Hambantota,2013-08-06,28.200000000000045,85,5.11
636164.json,Hobart,2014-01-29,10.950000000000045,81,4.63
636166.json,Sydney,2014-02-02,14.939999999999998,81,9.26
636536.json,Barbados,2014-03-09,29.730000000000018,70,8.23
636537.json,Barbados,2014-03-11,29.730000000000018,70,8.23
636538.json,Barbados,2014-03-13,29.730000000000018,70,8.23
647247.json,Rajkot,2013-10-10,31.610000000000014,37,6.29
648681.json,Durban,2014-03-12,23.510000000000048,67,3.4
648683.json,Centurion,2014-03-14,23.720000000000027,35,0.89
660107.json,Sharjah,2013-11-15,31.160000000000025,48,4.12
660113.json,Abu Dhabi,2013-11-16,31.610000000000014,47,4.63
660149.json,Dubai,2013-11-19,31.77000000000004,31,4.12
660173.json,Dubai,2013-11-22,31.77000000000004,31,4.12
660185.json,Dubai,2013-11-23,31.77000000000004,31,4.12
660223.json,Abu Dhabi,2013-11-28,31.610000000000014,47,4.63
660235.json,Abu Dhabi,2013-11-30,31.610000000000014,47,4.63
661695.json,Auckland,2014-01-11,11.310000000000002,75,1.03
661697.json,Wellington,2014-01-15,9.600000000000023,61,10.8
667731.json,Birmingham,2014-09-07,25.0,78,3.6
667887.json,London,2014-05-20,13.800000000000011,92,2.06
668959.json,Mirpur,2013-11-06,31.04000000000002,27,3.62
682897.json,Mirpur,2014-03-16,31.04000000000002,27,3.62
682899.json,Chittagong,2014-03-16,22.200000000000045,87,5.81
682905.json,Chittagong,2014-03-18,22.200000000000045,87,5.81
682907.json,Chittagong,2014-03-18,22.200000000000045,87,5.81
682913.json,Chittagong,2014-03-20,22.200000000000045,87,5.81
682915.json,Chittagong,2014-03-20,22.200000000000045,87,5.81
682921.json,Mirpur,2014-03-21,31.04000000000002,27,3.62
682923.json,Chittagong,2014-03-22,22.200000000000045,87,5.81
682927.json,Mirpur,2014-03-23,31.04000000000002,27,3.62
682929.json,Mirpur,2014-03-23,31.04000000000002,27,3.62
682931.json,Chittagong,2014-03-24,22.200000000000045,87,5.81
682933.json,Chittagong,2014-03-24,22.200000000000045,87,5.81
682935.json,Mirpur,2014-03-25,31.04000000000002,27,3.62
682937.json,Chittagong,2014-03-27,22.200000000000045,87,5.81
682939.json,Chittagong,2014-03-27,22.200000000000045,87,5.81
682941.json,Mirpur,2014-03-28,31.04000000000002,27,3.62
682943.json,Mirpur,2014-03-28,31.04000000000002,27,3.62
682945.json,Chittagong,2014-03-29,22.200000000000045,87,5.81
682947.json,Chittagong,2014-03-29,22.200000000000045,87,5.81
682949.json,Mirpur,2014-03-30,31.04000000000002,27,3.62
682951.json,Mirpur,2014-03-30,31.04000000000002,27,3.62
682953.json,Chittagong,2014-03-31,22.200000000000045,87,5.81
682955.json,Chittagong,2014-03-31,22.200000000000045,87,5.81
682957.json,Mirpur,2014-04-01,31.04000000000002,27,3.62
682959.json,Mirpur,2014-04-01,31.04000000000002,27,3.62
682961.json,Mirpur,2014-04-03,31.04000000000002,27,3.62
682963.json,Mirpur,2014-04-04,31.04000000000002,27,3.62
682965.json,Mirpur,2014-04-06,31.04000000000002,27,3.62
685727.json,Johannesburg,2013-11-20,22.55000000000001,29,0.51
685729.json,Cape Town,2013-11-22,17.29000000000002,78,5.66
690351.json,Chittagong,2014-02-12,22.200000000000045,87,5.81
690353.json,Chittagong,2014-02-14,22.200000000000045,87,5.81
702141.json,Jamaica,2014-02-19,29.610000000000014,53,5.43
702143.json,Jamaica,2014-02-21,29.610000000000014,53,5.43
722335.json,Cape Town,2015-01-09,17.29000000000002,78,5.66
722337.json,Johannesburg,2015-01-11,22.55000000000001,29,0.51
730283.json,Dominica,2014-07-05,27.439999999999998,74,4.63
730285.json,Dominica,2014-07-06,27.439999999999998,74,4.63
736063.json,Durban,2015-01-14,23.510000000000048,67,3.4
743953.json,Manchester,2015-06-23,16.99000000000001,71,4.63
743975.json,Cardiff,2015-08-31,15.939999999999998,80,5.14
754721.json,Sydney,2014-11-09,14.960000000000036,81,9.26
800479.json,Cape Town,2016-02-19,17.29000000000002,78,5.66
800481.json,Johannesburg,2016-02-21,22.55000000000001,29,0.51
802327.json,Colombo,2014-11-24,28.910000000000025,83,3.57
817203.json,Mirpur,2015-07-05,31.04000000000002,27,3.62
817205.json,Mirpur,2015-07-07,31.04000000000002,27,3.62
848839.json,Durban,2015-08-14,23.510000000000048,67,3.4
848841.json,Centurion,2015-08-16,23.720000000000027,35,0.89
858491.json,Mirpur,2015-04-24,31.04000000000002,27,3.62
860279.json,Colombo,2015-07-30,28.910000000000025,83,3.57
860281.json,Colombo,2015-08-01,28.910000000000025,83,3.57
868723.json,Lahore,2015-05-22,34.99000000000001,21,0
868725.json,Lahore,2015-05-24,34.99000000000001,21,0
875457.json,Edinburgh,2015-07-09,12.400000000000034,87,3.09
875459.json,Edinburgh,2015-07-09,12.400000000000034,87,3.09
875467.json,Edinburgh,2015-07-10,12.400000000000034,87,3.09
875471.json,Edinburgh,2015-07-11,12.400000000000034,87,3.09
875481.json,Edinburgh,2015-07-12,12.400000000000034,87,3.09
875485.json,Edinburgh,2015-07-12,12.400000000000034,87,3.09
875491.json,Belfast,2015-07-13,14.900000000000034,72,6.17
875501.json,Belfast,2015-07-15,14.900000000000034,72,6.17
875507.json,Belfast,2015-07-15,14.900000000000034,72,6.17
875513.json,Dublin,2015-07-17,10.010000000000048,83,1.54
875521.json,Dublin,2015-07-17,10.010000000000048,83,1.54
875541.json,Dublin,2015-07-21,10.010000000000048,83,1.54
875545.json,Dublin,2015-07-23,10.010000000000048,83,1.54
875549.json,Dublin,2015-07-25,10.010000000000048,83,1.54
875551.json,Dublin,2015-07-25,10.010000000000048,83,1.54
875553.json,Dublin,2015-07-25,10.010000000000048,83,1.54
883343.json,Amstelveen,2015-07-01,18.200000000000045,60,4.12
883345.json,Rotterdam,2015-07-02,18.32000000000005,62,3.6
884347.json,Durban,2016-03-04,23.510000000000048,67,3.4
884349.json,Johannesburg,2016-03-06,22.55000000000001,29,0.51
884351.json,Cape Town,2016-03-09,17.29000000000002,78,5.66
889463.json,Londonderry,2015-06-20,11.850000000000023,82,5.66
903587.json,Dharmasala,2015-10-02,27.930000000000007,72,2.04
903589.json,Cuttack,2015-10-05,29.100000000000023,62,2.72
913633.json,Southampton,2016-07-05,13.310000000000002,92,0.89
913663.json,Manchester,2016-09-07,16.930000000000007,71,4.63
914217.json,Mount Maunganui,2016-01-07,12.960000000000036,94,2.66
914219.json,Auckland,2016-01-10,11.310000000000002,75,1.03
914221.json,Auckland,2016-01-15,11.310000000000002,75,1.03
914223.json,Hamilton,2016-01-17,19.5,91,3.6
914225.json,Wellington,2016-01-22,9.600000000000023,61,10.8
915785.json,Colombo,2015-11-11,28.910000000000025,83,3.57
924637.json,Bulawayo,2015-10-26,26.590000000000032,21,2.97
